strain	0	1	2	4	8	16	32	64	128	256	509	
0.0031728492	8.628166150854817e-32	2.465190328815662e-32	2.465190328815662e-32	2.465190328815662e-32	1.232595164407831e-32	4.930380657631324e-32	2.465190328815662e-32	2.465190328815662e-32	3.697785493223493e-32	4.930380657631324e-32	0.0	
0.0031729492	9.860761315262648e-32	4.930380657631324e-32	7.395570986446986e-32	4.930380657631324e-32	4.930380657631324e-32	2.465190328815662e-32	4.930380657631324e-32	4.930380657631324e-32	4.930380657631324e-32	7.395570986446986e-32	0.0	
0.0032506076	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.0868171838183089e-05	1.232595164407831e-32	0.0	
0.0033282661	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	7.994512392801504e-06	1.232595164407831e-32	2.465190328815662e-32	0.0	
0.0034059245	5.211193407609123e-06	5.211193407609123e-06	5.211193407609123e-06	5.211193407609123e-06	5.211193407609123e-06	5.211193407609123e-06	5.211193407609123e-06	4.3140830754274083e-32	3.697785493223493e-32	3.697785493223493e-32	0.0	
0.0034835829	2.525393418584383e-06	2.525393418584383e-06	2.525393418584383e-06	2.525393418584383e-06	2.525393418584383e-06	2.525393418584383e-06	2.525393418584383e-06	6.162975822039155e-33	5.546678239835239e-32	1.8488927466117464e-32	0.0	
0.0035612413	5.5171715050952775e-08	5.5171715050952775e-08	5.5171715050952775e-08	5.5171715050952775e-08	5.5171715050952775e-08	5.5171715050952775e-08	0.0	2.465190328815662e-32	0.0	2.465190328815662e-32	0.0	
0.0036388997	2.520919701469974e-06	2.520919701469974e-06	2.520919701469974e-06	2.520919701469974e-06	2.520919701469974e-06	2.520919701469974e-06	2.465190328815662e-32	3.0814879110195774e-33	9.244463733058732e-33	1.5407439555097887e-32	0.0	
0.0037165582	4.8583538205092385e-06	4.8583538205092385e-06	4.8583538205092385e-06	4.8583538205092385e-06	4.8583538205092385e-06	3.0814879110195774e-32	6.162975822039155e-33	0.0	0.0	1.8488927466117464e-32	0.0	
0.0037942166	7.044762442894741e-06	7.044762442894741e-06	7.044762442894741e-06	7.044762442894741e-06	3.0814879110195774e-33	3.0814879110195774e-33	3.0814879110195774e-33	2.1570415377137042e-32	2.1570415377137042e-32	6.162975822039155e-33	0.0	
0.003871875	2.465190328815662e-32	4.930380657631324e-32	2.465190328815662e-32	2.465190328815662e-32	0.0	2.465190328815662e-32	0.0	4.930380657631324e-32	2.465190328815662e-32	0.0	0.0	
0.003871975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
