strain	0	1	2	4	8	16	32	64	128	256	509	
0.00061865	1.232595164407831e-32	3.0814879110195774e-33	9.244463733058732e-33	2.465190328815662e-32	1.5407439555097887e-32	6.162975822039155e-33	9.244463733058732e-33	0.0	0.0	9.244463733058732e-33	0.0	
0.00061875	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	1.769036903703359e-06	0.0	
0.0006584201	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.3884635708851803e-06	1.232595164407831e-32	0.0	
0.0006980903	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	1.0073062430127592e-06	2.7733391199176196e-32	1.232595164407831e-32	0.0	
0.0007377604	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.278156202124422e-07	6.162975822039155e-33	6.162975822039155e-33	0.0	
0.0007774306	2.509874275578033e-07	2.509874275578033e-07	2.509874275578033e-07	2.509874275578033e-07	2.509874275578033e-07	2.509874275578033e-07	2.509874275578033e-07	3.697785493223493e-32	4.930380657631324e-32	2.465190328815662e-32	0.0	
0.0008171007	1.2248395245068557e-07	1.2248395245068557e-07	1.2248395245068557e-07	1.2248395245068557e-07	1.2248395245068557e-07	1.2248395245068557e-07	6.162975822039155e-33	1.8488927466117464e-32	0.0	0.0	0.0	
0.0008567708	4.920492601034944e-07	4.920492601034944e-07	4.920492601034944e-07	4.920492601034944e-07	4.920492601034944e-07	1.232595164407831e-32	1.232595164407831e-32	3.0814879110195774e-32	6.162975822039155e-33	2.465190328815662e-32	0.0	
0.000896441	8.572778030868638e-07	8.572778030868638e-07	8.572778030868638e-07	8.572778030868638e-07	2.465190328815662e-32	0.0	0.0	2.465190328815662e-32	1.232595164407831e-32	0.0	0.0	
0.0009361111	1.2172993122440736e-06	1.2172993122440736e-06	1.2172993122440736e-06	1.232595164407831e-32	3.0814879110195774e-32	1.232595164407831e-32	1.8488927466117464e-32	6.162975822039155e-33	1.8488927466117464e-32	6.162975822039155e-33	0.0	
0.0009757812	1.5696842151673413e-06	5.546678239835239e-32	4.0059342843254506e-32	2.465190328815662e-32	1.232595164407831e-32	5.854827030937197e-32	0.0	2.1570415377137042e-32	6.162975822039155e-33	3.389636702121535e-32	0.0	
0.0009758812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
