strain	0	1	2	4	8	16	32	64	128	256	509	
0.0019891578	4.0059342843254506e-32	4.0059342843254506e-32	4.3140830754274083e-32	5.084455053182303e-32	3.697785493223493e-32	7.857794173099922e-32	2.9274135154685985e-32	3.389636702121535e-32	7.703719777548943e-32	1.232595164407831e-32	0.0	
0.0019892578	1.232595164407831e-32	1.232595164407831e-32	2.1570415377137042e-32	2.465190328815662e-32	2.465190328815662e-32	6.162975822039155e-33	3.0814879110195774e-33	1.5407439555097887e-32	2.7733391199176196e-32	4.622231866529366e-32	0.0	
0.002008724	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	1.0586857082201324e-06	3.0814879110195774e-32	0.0	
0.0020281901	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	7.904788997874192e-07	1.232595164407831e-32	0.0	
0.0020476562	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	5.25867250844605e-07	2.465190328815662e-32	3.0814879110195774e-32	0.0	
0.0020671224	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	2.662327897032094e-07	0.0	0.0	0.0	
0.0020865885	1.2691388118448363e-08	1.2691388118448363e-08	1.2691388118448363e-08	1.2691388118448363e-08	1.2691388118448363e-08	1.2691388118448363e-08	1.2691388118448363e-08	3.0814879110195774e-33	2.465190328815662e-32	5.854827030937197e-32	0.0	
0.0021060547	2.3361956502107718e-07	2.3361956502107718e-07	2.3361956502107718e-07	2.3361956502107718e-07	2.3361956502107718e-07	2.3361956502107718e-07	2.3361956502107718e-07	0.0	1.232595164407831e-32	3.697785493223493e-32	0.0	
0.0021255208	4.7130516450630525e-07	4.7130516450630525e-07	4.7130516450630525e-07	4.7130516450630525e-07	4.7130516450630525e-07	4.7130516450630525e-07	0.0	1.232595164407831e-32	1.232595164407831e-32	0.0	0.0	
0.002144987	6.982459356153133e-07	6.982459356153133e-07	6.982459356153133e-07	6.982459356153133e-07	6.982459356153133e-07	4.622231866529366e-33	4.468157470978387e-32	1.5407439555097887e-33	2.0029671421627253e-32	2.1570415377137042e-32	0.0	
0.0021644531	9.091399515618681e-07	0.0	3.697785493223493e-32	1.232595164407831e-32	0.0	3.697785493223493e-32	6.162975822039155e-33	1.232595164407831e-32	1.232595164407831e-32	0.0	0.0	
0.0021645531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
