strain	0	1	2	4	8	16	32	64	128	256	509	
0.0030380836	3.0814879110195774e-33	1.8488927466117464e-32	3.0814879110195774e-32	2.465190328815662e-32	6.162975822039155e-32	2.465190328815662e-32	1.232595164407831e-32	2.7733391199176196e-32	1.8488927466117464e-32	9.244463733058732e-33	0.0	
0.0030381836	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	4.6735330496893145e-07	0.0	
0.0030603841	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.6633185219932233e-07	3.0814879110195774e-32	0.0	
0.0030825846	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	2.6523733112083996e-07	1.232595164407831e-32	0.0	0.0	
0.0031047852	1.6473467485761224e-07	1.6473467485761224e-07	1.6473467485761224e-07	1.6473467485761224e-07	1.6473467485761224e-07	1.6473467485761224e-07	1.6473467485761224e-07	3.8518598887744717e-32	6.162975822039155e-32	9.244463733058732e-33	0.0	
0.0031269857	6.515880091518606e-08	6.515880091518606e-08	6.515880091518606e-08	6.515880091518606e-08	6.515880091518606e-08	6.515880091518606e-08	6.515880091518606e-08	3.697785493223493e-32	4.930380657631324e-32	7.395570986446986e-32	0.0	
0.0031491862	3.321813639384273e-08	3.321813639384273e-08	3.321813639384273e-08	3.321813639384273e-08	3.321813639384273e-08	3.321813639384273e-08	2.465190328815662e-32	3.0814879110195774e-32	4.3140830754274083e-32	1.232595164407831e-32	0.0	
0.0031713867	1.3012355649720372e-07	1.3012355649720372e-07	1.3012355649720372e-07	1.3012355649720372e-07	1.3012355649720372e-07	6.162975822039155e-33	2.1570415377137042e-32	3.389636702121535e-32	0.0	6.162975822039155e-33	0.0	
0.0031935872	2.2523460448718583e-07	2.2523460448718583e-07	2.2523460448718583e-07	2.2523460448718583e-07	1.5407439555097887e-32	2.7733391199176196e-32	3.0814879110195774e-33	2.465190328815662e-32	4.3140830754274083e-32	0.0	0.0	
0.0032157878	3.1808408854371416e-07	3.1808408854371416e-07	3.1808408854371416e-07	1.232595164407831e-32	1.232595164407831e-32	1.8488927466117464e-32	0.0	0.0	3.0814879110195774e-32	4.930380657631324e-32	0.0	
0.0032379883	4.0758592640322766e-07	1.232595164407831e-32	3.697785493223493e-32	3.0814879110195774e-32	1.232595164407831e-32	0.0	3.697785493223493e-32	1.232595164407831e-32	0.0	3.697785493223493e-32	0.0	
0.0032380883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
