strain	0	1	2	4	8	16	32	64	128	256	509	
-0.0015523461	1.8488927466117464e-32	6.162975822039155e-33	0.0	6.162975822039155e-33	1.8488927466117464e-32	1.8488927466117464e-32	4.3140830754274083e-32	0.0	6.162975822039155e-33	3.0814879110195774e-32	0.0	
-0.0015522461	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.00020403966745160187	0.0	
-0.0009595812	0.00016711298091025815	0.00016711298091025815	0.00016711298091025815	0.00016711298091025815	0.00016711298091025815	0.00016711298091025815	0.00016711298091025815	3.389636702121535e-32	9.244463733058732e-33	2.1570415377137042e-32	0.0	
-0.0003669162	0.0001316074386878859	0.0001316074386878859	0.0001316074386878859	0.0001316074386878859	0.0001316074386878859	0.0001316074386878859	0.0001316074386878859	4.3140830754274083e-32	1.5407439555097887e-32	3.697785493223493e-32	0.0	
0.0002257487	9.778176120489311e-05	9.778176120489311e-05	9.778176120489311e-05	9.778176120489311e-05	9.778176120489311e-05	9.778176120489311e-05	9.778176120489311e-05	3.697785493223493e-32	3.697785493223493e-32	3.0814879110195774e-32	0.0	
0.0008184136	6.468248284019202e-05	6.468248284019202e-05	6.468248284019202e-05	6.468248284019202e-05	6.468248284019202e-05	6.468248284019202e-05	1.232595164407831e-32	3.697785493223493e-32	2.465190328815662e-32	4.930380657631324e-32	0.0	
0.0014110786	3.1323504100619806e-05	3.1323504100619806e-05	3.1323504100619806e-05	3.1323504100619806e-05	3.1323504100619806e-05	3.1323504100619806e-05	2.465190328815662e-32	0.0	2.465190328815662e-32	0.0	0.0	
0.0020037435	3.0668470689318617e-06	3.0668470689318617e-06	3.0668470689318617e-06	3.0668470689318617e-06	3.0668470689318617e-06	1.232595164407831e-32	1.232595164407831e-32	4.3140830754274083e-32	6.162975822039155e-33	1.232595164407831e-32	0.0	
0.0025964084	3.7811800439879506e-05	3.7811800439879506e-05	3.7811800439879506e-05	3.7811800439879506e-05	5.546678239835239e-32	3.0814879110195774e-33	2.7733391199176196e-32	3.389636702121535e-32	5.854827030937197e-32	4.0059342843254506e-32	0.0	
0.0031890734	6.963659943120409e-05	6.963659943120409e-05	6.963659943120409e-05	0.0	6.162975822039155e-33	6.162975822039155e-33	1.232595164407831e-32	1.8488927466117464e-32	1.8488927466117464e-32	0.0	0.0	
0.0037817383	3.0814879110195774e-33	3.697785493223493e-32	1.232595164407831e-32	6.162975822039155e-33	2.465190328815662e-32	2.1570415377137042e-32	6.162975822039155e-33	0.0	3.0814879110195774e-33	2.465190328815662e-32	0.0	
0.0037818383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
