num	t/b	strain	dE	RMS	PR	hyst
25	bot	0.0394	0.0	0.00013670571295145472	0.3504313734441386	0.0003
26	top	0.018	0.0	0.00039246842387602546	0.33680041640360936	0.0006
26	bot	0.0173	0.0	0.0003154762641168941	0.3099796458188051	0.0006
27	top	0.0285	0.0	0.0002440265637908017	0.22174586196613477	0.0028
27	bot	0.0256	0.0	0.0003034567072244441	0.2082163934932737	0.0028
28	top	0.0184	0.0	0.00026374251033556067	0.30094493936494765	0.0008
28	bot	0.0175	0.0	0.00026478521736367173	0.29852228407907627	0.0008
29	top	0.0218	0.0	0.0003342564765126065	0.352647348827899	0.0012
29	bot	0.0205	0.0	0.0003288263508117622	0.3572259413552572	0.0012
30	top	0.002	0.0	0.00022334385881938408	0.07654731853951297	0.0007
30	bot	0.0012	0.0	0.00018104204175836897	0.09174011960787001	0.0007
31	top	0.0104	0.0	2.8369362836525262e-05	0.08521425458540602	0.0003
31	bot	0.01	0.0	4.044769580697076e-05	0.06933176271923205	0.0003
32	top	0.0833	0.0	0.00025144200725410096	0.5445639452503487	0.0019
32	bot	0.0813	0.0	0.00025887471298485597	0.5583249208454093	0.0019
33	top	0.0381	0.0	9.283609222886288e-05	0.36533838134597096	0.0016
33	bot	0.0364	0.0	0.00010461572945242815	0.3241485292038429	0.0016
34	top	0.0261	0.0	2.6583670102952168e-05	0.4611548726102892	0.0001
34	bot	0.0259	0.0	2.658367010295198e-05	0.46089101518395953	0.0001
35	top	0.0475	0.0	5.309507993626348e-05	0.13768248477723313	0.0003
35	bot	0.0471	0.0	4.5876963646555434e-05	0.14043981947186973	0.0003
36	top	0.0375	0.0	0.001698880817209718	0.43243356651960485	0.0256
36	bot	0.0118	0.0	0.001597386715593407	0.4124128101427304	0.0256
37	top	0.0093	0.0	0.000178514608083912	0.2856223643268307	0.0009
37	bot	0.0083	0.0	0.0001500784570732397	0.35979506697060304	0.0009
38	top	0.0014	0.0	8.177645960341004e-05	0.3539503423020557	0.0004
38	bot	0.0009	0.0	8.495377898495087e-05	0.34891709887479755	0.0004
39	top	0.0273	0.0	0.00045637407437964194	0.36985245431883534	0.0039
39	bot	0.0233	0.0	0.00041880715606713024	0.36104222356489907	0.0039
40	top	0.0189	0.0	2.464963765887459e-05	0.3334622633822412	0.0001
40	bot	0.0187	0.0	2.4649637658874705e-05	0.331352862616287	0.0001
41	top	0.0261	0.0	0.0001523928391306765	0.27767919378260486	0.0009
41	bot	0.0251	0.0	0.00024112279780802445	0.288338800254899	0.0009
42	top	0.023	0.0	0.0003039525880385559	0.2888846622601781	0.0008
42	bot	0.0221	0.0	0.0002821428571832725	0.2943143329523448	0.0008
43	top	0.0092	0.0	0.0002423078073090604	0.06182277747753636	0.0094
43	bot	-0.0003	0.0	0.0003416601026632866	0.16266019856147265	0.0094
44	top	0.0107	0.0	1.8941113199179902e-05	0.4845234148532606	0.0001
44	bot	0.0105	0.0	1.894102366066492e-05	0.4808530219757683	0.0001
45	top	0.0204	0.0	0.0005833555048437528	0.15551429872973815	0.0099
45	bot	0.0104	0.0	0.0008925963004814818	0.20479089070614723	0.0099
46	top	0.0431	0.0	0.0005021621469448243	0.4142437395019768	0.0053
46	bot	0.0377	0.0	0.00035879933628705477	0.3138754628426741	0.0053
47	top	0.0193	0.0	0.0005500193388782359	0.33084781117893997	0.0184
47	bot	0.0008	0.0	0.0001568172971091463	0.13371078360336852	0.0184
48	top	0.0083	0.0	0.0009878458816715693	0.49801072171186206	0.007
48	bot	0.0012	0.0	0.0012212331330882973	0.4915349878983269	0.007
49	top	0.0325	0.0	5.3746524339893664e-05	0.5230316328462721	0.0001
49	bot	0.0323	0.0	5.374652433989468e-05	0.5233365085725519	0.0001
50	top	0.0206	0.0	0.0005568231848014908	0.42391541470234506	0.001
50	bot	0.0195	0.0	0.000578160714530727	0.43701118562887653	0.001
51	top	0.0012	0.0	0.00011350621384999715	0.10490156933275385	0.0014
51	bot	-0.0003	0.0	0.0001411815713405686	0.0952149100594553	0.0014
52	top	0.0093	0.0	8.10804621946926e-05	0.268560396131613	0.0001
52	bot	0.0091	0.0	8.108046219469116e-05	0.26793272301042054	0.0001
53	top	0.0151	0.0	0.00034245509257839637	0.5735723096872076	0.0016
53	bot	0.0134	0.0	0.00035130561342763085	0.5746849413473978	0.0016
54	top	0.0425	0.0	0.00039436648141268337	0.21394003947584891	0.0019
54	bot	0.0405	0.0	0.00041718029719467557	0.20577038658888708	0.0019
55	top	0.0089	0.0	0.0003040440230678395	0.2762863640855884	0.0011
55	bot	0.0077	0.0	0.00031687627531314783	0.49946124445031415	0.0011
56	top	0.0146	0.0	0.0001780223354426998	0.2575357352909649	0.0019
56	bot	0.0126	0.0	0.00013727479681585627	0.21484224999158974	0.0019
57	top	0.0131	0.0	0.00015251347420089053	0.20881035770363385	0.0002
57	bot	0.0128	0.0	0.00014432677116550552	0.20848208343041327	0.0002
58	top	0.0544	0.0	0.0006017797033063279	0.18945687869850222	0.0051
58	bot	0.0492	0.0	0.0006885129568496379	0.22017248549626672	0.0051
59	top	0.0197	0.0	0.00015101343858758874	0.23211093598847632	0.0005
59	bot	0.0191	0.0	0.00014374558991862827	0.22381178148391964	0.0005
60	top	0.0116	0.0	0.0001521319642199895	0.238666544102066	0.0003
60	bot	0.0112	0.0	0.00011658011797183991	0.2615104225867731	0.0003
61	top	0.0261	0.0	0.00025866432773226047	0.2782868097667685	0.0056
61	bot	0.0204	0.0	0.0005957569659617572	0.2646899617404401	0.0056
62	top	0.0141	0.0	0.0003083464032060198	0.38169569845164436	0.0048
62	bot	0.0092	0.0	0.00034444401371536864	0.436865317313929	0.0048
63	top	0.0284	0.0	0.0005282013734425374	0.20693354093085628	0.0055
63	bot	0.0228	0.0	0.00028163880171682207	0.20435047210214138	0.0055
64	top	0.0122	0.0	0.0001743879544675854	0.37956217998902814	0.0014
64	bot	0.0107	0.0	0.00022988883146312972	0.35509298908403	0.0014
65	top	0.0114	0.0	6.686068854529747e-05	0.08822573001991531	0.001
65	bot	0.0103	0.0	7.937686342270817e-05	0.09863795974237537	0.001
66	top	0.0017	0.0	0.0001959438675382011	0.1880889225829276	0.0016
66	bot	2.350988701644575e-38	0.0	0.00021272466457406775	0.20710654096420658	0.0016
67	top	0.0228	0.0	0.00014496777709992263	0.25273043063785555	0.0001
67	bot	0.0226	0.0	0.00014496777709992282	0.2533853850610065	0.0001
68	top	0.042	0.0	5.622700243353856e-05	0.28250605384889477	0.0013
68	bot	0.0406	0.0	6.556358071212907e-05	0.30601010842576487	0.0013
69	top	0.0015	0.0	9.834184843306842e-05	0.25565091421364655	0.0002
69	bot	0.0012	0.0	9.804272369183569e-05	0.25662081927721975	0.0002
70	top	0.0626	0.0	0.0003792954433154045	0.43516394502407973	0.0009
70	bot	0.0616	0.0	0.0002319337819340462	0.40823437840112564	0.0009
71	top	0.0146	0.0	0.000154574892584834	0.6271111328379785	0.0003
71	bot	0.0142	0.0	0.00019620874760552026	0.6311950001624708	0.0003
72	top	0.0069	0.0	4.506379334947662e-05	0.4291395448814783	0.0002
72	bot	0.0066	0.0	5.419850440352885e-05	0.4318282804020053	0.0002
73	top	0.0176	0.0	0.0008405966513400749	0.528191268252666	0.0152
73	bot	0.0023	0.0	0.0004933193384328726	0.17008373317961542	0.0152
74	top	0.0221	0.0	3.2865299310332376e-05	0.01752195096774328	0.0245
74	bot	-0.0025	0.0	0.00012053661250871001	0.020532844553580735	0.0245
75	top	0.009	0.0	0.0001710072913328664	0.5779862274861478	0.0007
75	bot	0.0082	0.0	0.00011460217695877736	0.5753013441143664	0.0007
76	top	0.0534	0.0	0.00022608664156652461	0.26629645926071893	0.0049
76	bot	0.0484	0.0	0.000128714569818324	0.14189884529679325	0.0049
77	top	0.0171	0.0	0.00025259200167065466	0.24664538358168517	0.0012
77	bot	0.0158	0.0	0.0002553581318510405	0.3392688628000955	0.0012
78	top	0.0384	0.0	9.178828692527841e-05	0.04059218747522106	0.0018
78	bot	0.0365	0.0	0.00010122339602294419	0.04152686665110837	0.0018
79	top	0.0193	0.0	0.0010192900670583291	0.4689058145994488	0.0059
79	bot	0.0133	0.0	0.0009049665398973101	0.4234311762221696	0.0059
80	top	0.0221	0.0	0.00011432088746188319	0.46164062141645895	0.0002
80	bot	0.0218	0.0	0.00018449806288233636	0.455429545228894	0.0002
81	top	0.0353	0.0	0.00023073120235301867	0.40904730324702	0.0055
81	bot	0.0297	0.0	0.0004290549589656314	0.45142096618192823	0.0055
82	top	0.0283	0.0	0.00016153586381531678	0.2356437597982416	0.0048
82	bot	0.0234	0.0	0.00028915562665642925	0.15719016851717035	0.0048
83	top	0.024	0.0	0.00014238166388996204	0.40195751559543075	0.0016
83	bot	0.0223	0.0	0.00016430939090008367	0.27620849437153244	0.0016
84	top	0.0146	0.0	0.00017582369761633807	0.3492019382056653	0.003
84	bot	0.0115	0.0	0.0003057115786183356	0.3292654461727821	0.003
85	top	0.0228	0.0	0.000676707309856166	0.2915913343588003	0.0025
85	bot	0.0202	0.0	0.0006214905245097052	0.2843552280169181	0.0025
86	top	0.0308	0.0	0.00026999096500689623	0.3697934119922668	0.0012
86	bot	0.0295	0.0	0.00026231097657503007	0.313167925129094	0.0012
87	top	0.0133	0.0	5.071478695476329e-05	0.2239246179459678	0.0005
87	bot	0.0127	0.0	4.0482133407563855e-05	0.267594154147203	0.0005
88	top	0.015	0.0	0.0006004940170491018	0.3876230582373134	0.005
88	bot	0.0099	0.0	0.0007427157110960118	0.4152557201263092	0.005
89	top	0.0788	0.0	0.001598252858112282	0.40117643345982584	0.0202
89	bot	0.0585	0.0	0.0012991603037032506	0.332623749126199	0.0202
90	top	0.0908	0.0	0.00012843500070658823	0.3411395070774642	0.0005
90	bot	0.0902	0.0	0.000111839438827991	0.3338252124998679	0.0005
91	top	0.0135	0.0	1.7032018307590838e-05	0.5031734314890862	0.0002
91	bot	0.0132	0.0	1.8052703219852052e-05	0.48553714039492707	0.0002
92	top	0.0399	0.0	8.715397382126124e-05	0.338077196779695	0.0015
92	bot	0.0383	0.0	0.00011406289284644117	0.3762054051181728	0.0015
93	top	0.0428	0.0	0.0008521818175846722	0.4818978902182365	0.0193
93	bot	0.0234	0.0	0.0004236962906068448	0.5391070346912816	0.0193
94	top	0.0848	0.0	0.000146001219778167	0.20938139639087774	0.0009
94	bot	0.0838	0.0	0.00010709393583610429	0.14115393479821894	0.0009
95	top	0.0057	0.0	0.00017025776842964098	0.29629304787868976	0.0016
95	bot	0.004	0.0	0.00018124254599717195	0.24293562669379057	0.0016
96	top	0.0572	0.0	4.197164620542229e-05	0.5850145229445975	0.0001
96	bot	0.057	0.0	4.197164620542296e-05	0.5857201598677116	0.0001
97	top	0.0106	0.0	0.0002772494842094009	0.2866820665252058	0.0107
97	bot	-0.0002	0.0	0.00023675191112317972	0.21823519801278435	0.0107
98	top	0.0988	0.0	5.943955703011808e-05	0.6039097036479906	0.0001
98	bot	0.0986	0.0	5.9439557030118914e-05	0.6035327455929986	0.0001
99	top	0.0077	0.0	0.00043525328235780606	0.42882966268123274	0.0034
99	bot	0.0042	0.0	0.0007187181271855988	0.47292556089811233	0.0034
100	top	0.0174	0.0	0.00013725851265115272	0.0904693744157003	0.0064
100	bot	0.0109	0.0	0.00011079559207302747	0.10554325118987039	0.0064
101	top	0.051	0.0	0.0007680882208808222	0.3829882968813005	0.0132
101	bot	0.0377	0.0	0.0008406533152875313	0.3813366631240321	0.0132
102	top	0.0292	0.0	0.0005320516473078516	0.287326759100417	0.0038
102	bot	0.0253	0.0	0.00045762685244260347	0.2985477599949301	0.0038
103	top	0.0543	0.0	0.00012834098836693564	0.414599492487976	0.0001
103	bot	0.0541	0.0	0.00012834098836693545	0.4153591069008123	0.0001
104	top	0.0298	0.0	0.00010791097397819728	0.24902771395475753	0.0004
104	bot	0.0293	0.0	0.00014571568717825138	0.22945881547044947	0.0004
105	top	0.0367	0.0	5.883541567844061e-05	0.1885814720584756	0.0002
105	bot	0.0364	0.0	5.9617753055776315e-05	0.19812532542293318	0.0002
106	top	0.0057	0.0	0.0004088579724564136	0.2374565002802596	0.0057
106	bot	-0.0001	0.0	0.0002902583964038816	0.34333551321553674	0.0057
107	top	0.0109	0.0	6.383036457580206e-05	0.263819840628613	0.0002
107	bot	0.0106	0.0	7.35101829886287e-05	0.27488832519521067	0.0002
108	top	0.0401	0.0	0.0007597332439317313	0.4107492391762134	0.0158
108	bot	0.0242	0.0	0.0007938491263080002	0.3078862325458065	0.0158
109	top	0.01	0.0	0.0011528610305931398	0.2415549381273148	0.0111
109	bot	-0.0012	0.0	0.0010378278793140136	0.18413811779688963	0.0111
110	top	0.0187	0.0	2.475782700930054e-05	0.3559719921483734	0.0002
110	bot	0.0184	0.0	2.672502751750167e-05	0.36137046666928824	0.0002
111	top	0.0141	0.0	0.00027752697007636526	0.36923589001623003	0.0032
111	bot	0.0108	0.0	7.794303340086692e-05	0.2998656703789751	0.0032
112	top	0.0028	0.0	0.00020086049788350723	0.5328964419850559	0.0023
112	bot	0.0004	0.0	0.00046382875548278045	0.3571309031837235	0.0023
113	top	0.0285	0.0	0.0001689382323540295	0.22017725774595243	0.0028
113	bot	0.0256	0.0	0.00012187378809330641	0.18092643546457696	0.0028
114	top	0.0218	0.0	0.001362953527426814	0.31218733090720713	0.0216
114	bot	0.0001	0.0	0.001320041149212707	0.45604516011561713	0.0216
115	top	0.027	0.0	0.00013032096262770765	0.3619010440190565	0.0007
115	bot	0.0262	1.0	0.00013695514266866398	0.3552050950594572	0.0007
116	top	0.0429	0.0	0.00017249815322023981	0.1782603445093901	0.002
116	bot	0.0408	0.0	0.00011268708207919404	0.1924610504996202	0.002
117	top	0.0032	0.0	0.0017831343151984793	0.7008989266012737	0.0067
117	bot	-0.0036	0.0	0.0018426336722411403	0.7058859674114659	0.0067
118	top	0.0193	0.0	0.00035434253535583806	0.5393357675037326	0.0105
118	bot	0.0087	0.0	0.0004204159817570593	0.5369693853729476	0.0105
119	top	0.0089	0.0	0.00055766806053618	0.3957259283060509	0.0017
119	bot	0.0071	0.0	0.0006489228205971781	0.38884587102554297	0.0017
120	top	0.0103	0.0	5.4349946284774224e-05	0.023778396641177993	0.0039
120	bot	0.0063	0.0	7.045098316013695e-05	0.02849133924237379	0.0039
121	top	0.0371	0.0	6.258337368601267e-05	0.3768936385198532	0.0014
121	bot	0.0356	0.0	7.898220265697625e-05	0.40246604821836846	0.0014
122	top	0.0193	0.0	0.000586877356910193	0.5619396285757907	0.0012
122	bot	0.018	0.0	0.0006197597016169867	0.5629133317674077	0.0012
123	top	0.0062	0.0	3.37951039238955e-05	0.25501602450453326	0.0005
123	bot	0.0056	0.0	3.4083941016469566e-05	0.2591441833358133	0.0005
124	top	0.0066	0.0	6.736170059958659e-05	0.20252904842134895	0.0004
124	bot	0.0061	0.0	5.8928846167627085e-05	0.2632336864875957	0.0004
125	top	0.0132	0.0	0.0003340289068561678	0.3510432902288067	0.0062
125	bot	0.0069	0.0	0.0003066463972960153	0.29460002524541884	0.0062
126	top	0.0176	0.0	0.0005998430603898017	0.18368021531807383	0.0006
126	bot	0.0169	0.0	0.000556745866821962	0.19395831668406602	0.0006
127	top	0.0009	0.0	8.278648439142038e-05	0.2318056976953893	0.0004
127	bot	0.0004	0.0	7.36639598383628e-05	0.23108933011972133	0.0004
128	top	0.0098	0.0	0.0003796007468582427	0.2734427751228558	0.0018
128	bot	0.0079	0.0	0.0004101877713323439	0.2599559736944439	0.0018
129	top	0.0291	0.0	0.0010159258690224495	0.328994260317134	0.0039
129	bot	0.0251	0.0	0.0010765544304302502	0.33323398141824595	0.0039
130	top	0.0014	0.0	0.000219619848389831	0.3050574032948789	0.0006
130	bot	0.0007	0.0	0.00021909875026141987	0.2719151804102135	0.0006
131	top	0.0222	0.0	0.0002372931454443707	0.5678221833072187	0.0054
131	bot	0.0167	0.0	0.00040414554745146715	0.6193224518157673	0.0054
132	top	0.0443	0.0	0.002565883503363466	0.41171774665590866	0.092
132	bot	-0.0478	0.0	0.004525437498278492	0.5207202660183009	0.092
133	top	0.0153	0.0	0.000439285360488346	0.34817134339060446	0.0112
133	bot	0.004	0.0	0.0005539006513106776	0.3613827561862916	0.0112
134	top	0.0259	0.0	0.00010576541567150847	0.2331858604621655	0.0023
134	bot	0.0235	0.0	0.00011975851536888545	0.28234665497895045	0.0023
135	top	0.0157	0.0	0.0004913323255497761	0.3002869388361385	0.0037
135	bot	0.0119	0.0	0.0005737086374385913	0.31386385579069925	0.0037
136	top	0.0557	0.0	0.00010854955134859224	0.49451186089751187	0.0005
136	bot	0.0551	0.0	0.0001071359904258496	0.4731692576916665	0.0005
137	top	0.0023	0.0	0.00027731206989927245	0.4721222638440622	0.0067
137	bot	-0.0045	0.0	0.00023960527607576023	0.384347363153348	0.0067
138	top	0.008	0.0	0.00016002905698196657	0.5779055353801359	0.0011
138	bot	0.0068	0.0	9.203081538663084e-05	0.5781113580323461	0.0011
139	top	0.0249	0.0	0.00030116784352260357	0.49855161274609394	0.0015
139	bot	0.0233	0.0	0.00031582411030019154	0.49212331690460565	0.0015
140	top	0.0066	0.0	5.80392195546736e-05	0.6177739633185255	0.0001
140	bot	0.0064	0.0	5.803921955467377e-05	0.618083080380471	0.0001
141	top	0.0147	0.0	0.0001933007092491829	0.1807663258295909	0.0003
141	bot	0.0143	0.0	0.0001354179193212428	0.19245834973534942	0.0003
142	top	0.0138	0.0	0.0011320795810357313	0.1456462075848522	0.0083
142	bot	0.0054	0.0	0.001156728456660104	0.1296743700287783	0.0083
143	top	0.0263	0.0	0.00032922397781447383	0.16132271507319645	0.004
143	bot	0.0222	0.0	0.00030089975083550605	0.1708990770223202	0.004
144	top	0.0156	0.0	0.0003687694348007052	0.27752240270559797	0.0174
144	bot	-0.0019	0.0	0.0006767086250586707	0.2886751130033527	0.0174
145	top	0.0118	0.0	0.00029416952459427996	0.6807246014288483	0.0001
145	bot	0.0116	0.0	0.00029416952459427974	0.6808213798212591	0.0001
146	top	0.04	0.0	0.00012395031052087077	0.4162071673496768	0.0005
146	bot	0.0394	0.0	9.603362452276806e-05	0.3840910210388367	0.0005
147	top	0.0187	0.0	5.5489683822882634e-05	0.22885131556858004	0.0006
147	bot	0.018	0.0	5.198151114376099e-05	0.2556622371578266	0.0006
148	top	0.0524	0.0	0.00033330906131313827	0.4985469418576203	0.0021
148	bot	0.0502	0.0	0.0002240444054697611	0.5430739660318296	0.0021
149	top	0.0094	0.0	0.001195388089172389	0.30149682442134107	0.0125
149	bot	-0.0032	0.0	0.0009728473826234058	0.27654260073578435	0.0125
150	top	0.0187	0.0	0.0017253611066735568	0.4674528955055935	0.0116
150	bot	0.007	0.0	0.0017985422082496632	0.4170271673917654	0.0116
151	top	0.0216	0.0	0.0001757260026659581	0.441795669919709	0.0005
151	bot	0.021	0.0	0.00025102222893899764	0.43271507321509856	0.0005
152	top	0.0204	0.0	0.00039224960770052885	0.16683067855976305	0.0167
152	bot	0.0036	0.0	0.0004797221161386672	0.12759015096382503	0.0167
153	top	0.0074	0.0	0.0008039682711910427	0.2351497172755757	0.0122
153	bot	-0.0049	0.0	0.0008835806114021971	0.1886751476634227	0.0122
154	top	0.0268	0.0	0.0004247230327419835	0.42245307507326085	0.0081
154	bot	0.0186	0.0	0.0003571191483828717	0.3194977517097745	0.0081
155	top	0.0038	0.0	0.001433031487432821	0.18095603119557999	0.0112
155	bot	-0.0075	0.0	0.001240838202487572	0.17202489381913627	0.0112
156	top	0.0864	0.0	0.0007355580444849109	0.4852872534707947	0.0078
156	bot	0.0785	0.0	0.0007144847842111872	0.3464453980345314	0.0078
157	top	0.0057	0.0	6.814438306107379e-05	0.16489476361486027	0.0004
157	bot	0.0052	0.0	9.187319252838549e-05	0.15569548817094533	0.0004
158	top	0.0425	0.0	0.0002781345773517423	0.08119453113621654	0.0066
158	bot	0.0358	0.0	0.0002582855553342833	0.07804523522949801	0.0066
159	top	0.0275	0.0	0.0003920935611031827	0.4267985495321781	0.0008
159	bot	0.0266	0.0	0.0004243760980426549	0.439429372821359	0.0008
160	top	0.0109	0.0	0.00028737782286388663	0.038531002692881705	0.0097
160	bot	0.0011	0.0	6.467927235031717e-06	0.019983723912119687	0.0097
161	top	0.0068	0.0	0.00035765046060016694	0.21861420365076636	0.0063
161	bot	0.0004	0.0	0.0003429345410449796	0.3420400806552389	0.0063
162	top	0.0095	0.0	0.00041869562938072464	0.4041865083516759	0.0049
162	bot	0.0045	0.0	0.0005016303314162253	0.35443663678617393	0.0049
163	top	0.0109	0.0	0.00016824257152627716	0.2654957915215248	0.0003
163	bot	0.0105	0.0	0.0001595058120764134	0.2672510644033884	0.0003
164	top	0.0586	0.0	3.989899558300297e-05	0.2700862426339638	0.0121
164	bot	0.0464	0.0	0.00016465960524607157	0.2583599215543914	0.0121
165	top	0.0795	0.0	0.0006773500487620137	0.5725302966883891	0.0028
165	bot	0.0766	0.0	0.0005691418054605458	0.5063257969801357	0.0028
166	top	0.0029	0.0	0.00029010924846390655	0.3067291621120812	0.008
166	bot	-0.0052	0.0	0.0005290623198894805	0.2944613672197454	0.008
167	top	0.0303	0.0	0.00037087347069007185	0.2899475720940455	0.0092
167	bot	0.021	0.0	0.0006934143596152989	0.265026648343192	0.0092
168	top	0.0439	0.0	6.891435806540473e-05	0.3795196269544376	0.0002
168	bot	0.0436	0.0	7.871527424032394e-05	0.37508302293863277	0.0002
169	top	0.0019	0.0	0.00036500589081691736	0.3661080625616022	0.0017
169	bot	0.0001	0.0	0.00021344739890118077	0.35221749363214133	0.0017
170	top	0.0321	0.0	0.00028817973241886645	0.2671981390620068	0.0004
170	bot	0.0316	0.0	0.0003293566317563721	0.25699815616848093	0.0004
171	top	0.0433	0.0	0.00013395240374687147	0.20608984348686188	0.0001
171	bot	0.0431	0.0	0.0001339524037468714	0.20699746192653617	0.0001
172	top	0.0213	0.0	0.00010702310695322845	0.3996906159907996	0.0001
172	bot	0.0211	0.0	0.00010702310695322864	0.39989444764336374	0.0001
173	top	0.0124	0.0	0.0006244198117723232	0.34698872011618404	0.0063
173	bot	0.006	0.0	0.000994478495432464	0.3056378464803385	0.0063
174	top	0.007	0.0	0.0005008335618199789	0.5125378883421597	0.0023
174	bot	0.0046	0.0	0.0003534909677587333	0.4830336814394577	0.0023
175	top	0.0029	0.0	8.737102964116e-05	0.47644457363547854	0.0002
175	bot	0.0026	0.0	8.509798371347904e-05	0.4876204567323727	0.0002
176	top	0.0015	0.0	0.0004133156173752504	0.35776284713323564	0.0032
176	bot	-0.0018	0.0	0.0002572988796945765	0.2590365320049754	0.0032
177	top	0.0146	0.0	0.0004539077055830796	0.10563645858336262	0.0084
177	bot	0.0061	0.0	0.00045329785988893113	0.0710435069201239	0.0084
178	top	0.0392	0.0	0.0009676208777586521	0.4877259736747186	0.021
178	bot	0.0181	0.0	0.0005590663454193631	0.4753133394814699	0.021
179	top	0.0159	0.0	0.0005785008427364329	0.3330408602048867	0.0078
179	bot	0.008	0.0	0.000817728587357867	0.32772677667931377	0.0078
180	top	0.0083	0.0	0.000516509563083938	0.26019639474510253	0.0038
180	bot	0.0044	0.0	0.0003794272800424613	0.2468728156080282	0.0038
181	top	0.0013	0.0	0.00015769571408276225	0.1615391161025477	0.0009
181	bot	0.0003	0.0	0.00013270085558117977	0.23091851578352665	0.0009
182	top	0.0704	0.0	0.0012161714949571344	0.41527505151060784	0.0114
182	bot	0.0589	0.0	0.0008413121715322758	0.44522732271183235	0.0114
183	top	0.0307	0.0	7.49157600947432e-05	0.2415218103224474	0.0005
183	bot	0.0301	0.0	5.338555445021188e-05	0.24871397287203983	0.0005
184	top	0.0328	0.0	0.0007978117918124637	0.5683629957221208	0.014
184	bot	0.0187	0.0	0.0006468331935083633	0.3511884806600934	0.014
185	top	0.0115	0.0	0.00031510364719096473	0.6653609004519486	0.0005
