num	t/b	strain	dE	RMS	PR	hyst
17	top	0.0019	0.0	5.02468150393056e-06	0.05537242717112533	0.0002
17	bot	0.0016	0.0	3.746277898223226e-06	0.05648902105062447	0.0002
18	top	0.004	0.0	5.429122216129172e-06	0.023483727509851365	0.0001
18	bot	0.0038	0.0	5.42912221612929e-06	0.023486044419172136	0.0001
19	top	0.0065	0.0	1.1535567612901585e-05	0.0472149657163595	0.0014
19	bot	0.005	0.0	1.0054564081869531e-05	0.0445451359682098	0.0014
20	top	0.011	0.0	8.156227191450856e-06	0.07238585363421274	0.0003
20	bot	0.0106	0.0	8.540881723579443e-06	0.06903692076190164	0.0003
21	top	0.0019	0.0	6.215549177246638e-06	0.0337813553242889	0.0021
21	bot	-0.0003	0.0	1.0440396948664034e-05	0.05411175068216679	0.0021
22	top	0.0126	0.0	9.888957441545094e-07	0.06578810532782528	0.0001
22	bot	0.0124	0.0	9.888944624532664e-07	0.06575692584838595	0.0001
23	top	0.0022	0.0	1.3724888832309645e-05	0.06940098174988228	0.0017
23	bot	0.0004	0.0	1.3423262693071506e-05	0.07632681516680469	0.0017
24	top	0.0039	0.0	1.6877817189306855e-05	0.08709264929900522	0.0007
24	bot	0.0031	0.0	2.1768313961277775e-05	0.08564122162272454	0.0007
25	top	0.001	0.0	6.334354831344163e-06	0.13192182127241375	0.0003
25	bot	0.0006	0.0	6.399308463647127e-06	0.12670815644841477	0.0003
26	top	0.0024	0.0	1.2954847869471785e-05	0.17804322025017036	0.0016
26	bot	0.0007	0.0	2.213096431219804e-05	0.16114317266967598	0.0016
27	top	0.0025	0.0	4.563682090489006e-06	0.15141064625344028	0.0002
27	bot	0.0022	0.0	4.925992295465481e-06	0.15408787122019096	0.0002
28	top	0.014	0.0	3.183997181665749e-05	0.021108378275533128	0.0102
28	bot	0.0037	0.0	4.070334560556659e-05	0.02706508123345345	0.0102
29	top	0.0038	0.0	3.513038039436543e-05	0.07487839897128819	0.0053
29	bot	-0.0016	0.0	3.529827234112605e-05	0.08640262456532827	0.0053
30	top	0.0044	0.0	4.724471109096983e-06	0.07104809989063085	0.0002
30	bot	0.0041	0.0	5.052340073920324e-06	0.06893433698985296	0.0002
31	top	0.0001	0.0	1.616223622172497e-05	0.09557281463967182	0.0017
31	bot	-0.0017	0.0	1.6868157236947836e-05	0.10581283596412641	0.0017
32	top	0.0001	0.0	6.863316155076928e-06	0.1006913138077575	0.0001
32	bot	-0.0001	0.0	6.8633895319308744e-06	0.10064266746582345	0.0001
33	top	0.002	0.0	9.259125860497916e-06	0.0938580129674506	0.0008
33	bot	0.0011	0.0	1.055168362872259e-05	0.07514854363576431	0.0008
34	top	0.002	0.0	2.6516913860114486e-05	0.24202636216314757	0.0017
34	bot	0.0002	0.0	3.387977912020347e-05	0.20581623072768154	0.0017
35	top	0.003	0.0	2.6494681420618236e-05	0.25665355191524514	0.0023
35	bot	0.0006	0.0	2.5457625556237914e-05	0.23141438995887015	0.0023
36	top	0.0004	0.0	2.8518805569037116e-05	0.21941498865401343	0.0034
36	bot	-0.0031	0.0	1.8249120236408308e-05	0.13709658556558324	0.0034
37	top	0.0038	0.0	1.071031337525227e-06	0.014091246226423123	0.0001
37	bot	0.0036	0.0	1.071031341937766e-06	0.014092945971278649	0.0001
38	top	0.0054	0.0	1.9728962317885434e-06	0.06468948730508291	0.0002
38	bot	0.0051	0.0	1.7558235771679366e-06	0.07194991697615011	0.0002
39	top	0.0071	0.0	2.4182668185019245e-06	0.018652960193728044	0.0003
39	bot	0.0067	0.0	2.5121286103833284e-06	0.017462652185124723	0.0003
40	top	0.003	0.0	1.7503225863931052e-06	0.10508828053632847	0.0001
40	bot	0.0028	0.0	1.7503225894222242e-06	0.10494598048373159	0.0001
41	top	0.0095	0.0	2.125861967383914e-05	0.22084408538071493	0.0032
41	bot	0.0062	0.0	1.7011899325137635e-05	0.19073802229337666	0.0032
42	top	0.0054	0.0	3.0522736724436337e-06	0.06606365494022792	0.0001
42	bot	0.0052	0.0	3.0522736724435435e-06	0.06616449885343989	0.0001
43	top	0.0077	0.0	7.984466571985252e-06	0.044366462496529306	0.0016
43	bot	0.006	0.0	7.394800647261345e-06	0.049744643390251406	0.0016
44	top	0.0015	0.0	8.366404166115432e-06	0.06347042546860074	0.0013
44	bot	0.0001	0.0	8.975883620643771e-06	0.05675871540194214	0.0013
45	top	0.0119	0.0	1.2523045304374439e-05	0.07227125224054182	0.0008
45	bot	0.011	0.0	1.2634197041745982e-05	0.07174550428409339	0.0008
46	top	0.0006	0.0	2.5861751878503768e-05	0.07085451749716777	0.0015
46	bot	-0.001	0.0	2.243293199995951e-05	0.06895590690107203	0.0015
47	top	0.0143	0.0	1.2863942156135513e-05	0.026230683131085147	0.0043
47	bot	0.0099	0.0	9.765111207604256e-06	0.0205380507045833	0.0043
48	top	0.0131	0.0	2.427369585331958e-05	0.04950998145822521	0.0008
48	bot	0.0122	0.0	1.5926080683516718e-05	0.04845607044953597	0.0008
49	top	0.006	0.0	1.6870249193230916e-05	0.0721247934803325	0.0021
49	bot	0.0038	0.0	1.9307612231896283e-05	0.07224157791900164	0.0021
50	top	0.007	0.0	1.0153119239210586e-05	0.18910299600729077	0.0012
50	bot	0.0057	0.0	8.247930544495626e-06	0.16859845587233657	0.0012
51	top	0.0103	0.0	3.84454673291346e-05	0.19137349056269584	0.0039
51	bot	0.0063	0.0	3.4590694732132946e-05	0.17047008622124624	0.0039
52	top	0.0036	0.0	1.5888914058594457e-05	0.12621703844495888	0.0012
52	bot	0.0023	0.0	2.342854114967916e-05	0.12114955551473984	0.0012
53	top	0.0057	0.0	7.1921745137691895e-06	0.10314931222994557	0.0011
53	bot	0.0045	0.0	7.866696300538192e-06	0.10804497967219193	0.0011
54	top	0.0018	0.0	8.808462952710053e-06	0.09210702866613302	0.0004
54	bot	0.0013	0.0	7.137229056760743e-06	0.0939475128765995	0.0004
55	top	0.004	0.0	5.226594172029029e-06	0.1011324960416987	0.0004
55	bot	0.0035	0.0	6.767900777507978e-06	0.10606375802156796	0.0004
56	top	0.004	0.0	2.1501821053467395e-05	0.18568916318097176	0.0034
56	bot	0.0005	0.0	1.9211195422329035e-05	0.17820732094166178	0.0034
57	top	0.0112	0.0	1.1450051053216773e-05	0.0639831190713582	0.0001
57	bot	0.011	0.0	1.145005105262366e-05	0.06381042598797315	0.0001
58	top	0.0026	0.0	1.4065185997839031e-05	0.14764910963943118	0.0023
58	bot	0.0002	0.0	1.7812445922348473e-05	0.18544182016796193	0.0023
59	top	0.0028	0.0	4.4460927723268795e-06	0.06868709279524852	0.0003
59	bot	0.0024	0.0	4.208942623547815e-06	0.03823416311807732	0.0003
60	top	0.0139	0.0	4.3699142211738814e-05	0.20407297613704986	0.0016
60	bot	0.0122	0.0	4.524539438321226e-05	0.2063737133386774	0.0016
61	top	0.003	0.0	2.4985982110957408e-05	0.12073637121283445	0.0039
61	bot	-0.001	0.0	2.3136435275061915e-05	0.059537042560221555	0.0039
62	top	0.0007	0.0	3.380704640650791e-06	0.24561848098273595	0.0002
62	bot	0.0004	0.0	3.7261073036979303e-06	0.2533353506692783	0.0002
63	top	0.0028	0.0	3.371831706544115e-05	0.4453321456583374	0.0021
63	bot	0.0006	0.0	2.3850217314973932e-05	0.3234468080666765	0.0021
64	top	0.0004	0.0	2.3483259296724433e-06	0.19048060002075634	0.0001
64	bot	0.0002	0.0	2.3483259296725628e-06	0.19032372320521054	0.0001
65	top	0.0023	0.0	2.6884878191340573e-05	0.16294973549395844	0.0016
65	bot	0.0006	0.0	3.039859072734232e-05	0.18560474174777203	0.0016
66	top	0.0063	0.0	3.8078205154532655e-05	0.2499960024411232	0.0015
66	bot	0.0047	0.0	4.110336530878852e-05	0.25478805091723106	0.0015
67	top	0.0038	0.0	1.615400519679643e-05	0.02629073416640699	0.0094
67	bot	-0.0057	0.0	4.842834242685623e-06	0.02495712116516615	0.0094
68	top	0.0023	0.0	1.7640236560908392e-05	0.16934612198229582	0.0025
68	bot	-0.0003	0.0	2.341356066676504e-05	0.15423776943414916	0.0025
69	top	0.0011	0.0	4.057540197152161e-06	0.0752909964152006	0.0001
69	bot	0.0009	0.0	4.05759158949702e-06	0.07531291581634113	0.0001
70	top	0.0063	0.0	8.30511474414185e-06	0.07393105006802016	0.0005
70	bot	0.0057	0.0	1.0657632678957028e-05	0.09293401834760577	0.0005
71	top	0.0022	0.0	7.064961188844234e-06	0.14637818790636578	0.0003
71	bot	0.0018	0.0	7.619557131623919e-06	0.1340525471773291	0.0003
72	top	0.0032	0.0	4.937330798166731e-06	0.05003581996760444	0.0013
72	bot	0.0018	0.0	3.4681583870665336e-06	0.03525018932307649	0.0013
73	top	0.0084	0.0	1.008339610645791e-05	0.04814027302229134	0.0014
73	bot	0.0069	0.0	8.37254426908251e-06	0.0566054991561881	0.0014
74	top	0.0053	0.0	8.65243130216031e-06	0.15918899219231233	0.0001
74	bot	0.0051	0.0	8.65243130216023e-06	0.15918863670504574	0.0001
75	top	0.004	0.0	5.764610734403736e-06	0.13039770263477096	0.0002
75	bot	0.0037	0.0	6.303928559605127e-06	0.1408558038123686	0.0002
76	top	0.0078	0.0	5.892804621687145e-06	0.07053671378210007	0.0001
76	bot	0.0076	0.0	5.89280462168703e-06	0.07052430357642211	0.0001
77	top	0.0008	0.0	9.320347825968537e-06	0.2406333009882325	0.0008
77	bot	-0.0001	0.0	1.2728401260229583e-05	0.2529177335310137	0.0008
78	top	0.0042	0.0	1.1123919861943825e-05	0.06393158848595172	0.0005
78	bot	0.0036	0.0	1.0950279440282429e-05	0.06547130855682345	0.0005
79	top	0.0047	0.0	1.5554220088825495e-05	0.20288378003191598	0.0003
79	bot	0.0043	0.0	1.0658870309648725e-05	0.1966879294571344	0.0003
80	top	0.0058	0.0	6.211586116836088e-06	0.08027866693717894	0.0002
80	bot	0.0055	0.0	4.817346603414502e-06	0.07866570194565686	0.0002
81	top	0.0053	0.0	6.401788713664623e-06	0.1514486541704083	0.0002
81	bot	0.005	0.0	5.867906549868456e-06	0.15295784710348234	0.0002
82	top	0.0002	0.0	5.456039184474721e-06	0.19007125088766727	0.0002
82	bot	-0.0001	0.0	6.034455778712092e-06	0.189055677850825	0.0002
83	top	0.0056	0.0	2.1885072252666227e-05	0.13825152001230853	0.002
83	bot	0.0035	0.0	2.358247213143129e-05	0.13913792550179163	0.002
84	top	0.0083	0.0	7.454802749931706e-06	0.07284251481509221	0.0005
84	bot	0.0077	0.0	9.566063858293546e-06	0.07291486820489783	0.0005
85	top	0.003	0.0	7.382971249052026e-06	0.1996817569474155	0.0003
85	bot	0.0026	0.0	4.117266570647203e-06	0.1816163080276012	0.0003
86	top	0.0127	0.0	4.637964155426048e-06	0.08338924730512545	0.0001
86	bot	0.0125	0.0	4.63796406743016e-06	0.08330376998788988	0.0001
87	top	0.0051	0.0	3.163131613811887e-06	0.1627809311983545	0.0001
87	bot	0.0049	0.0	3.1631316138118464e-06	0.16278641586817408	0.0001
88	top	0.0007	0.0	2.2453023211766836e-06	0.15078844354320475	0.0001
88	bot	0.0005	0.0	2.2453023211765257e-06	0.1506758646644293	0.0001
89	top	0.0014	0.0	1.4166862909545897e-05	0.08774741512326764	0.0013
89	bot	2.350988701644575e-38	0.0	1.7278542890023514e-05	0.13409451025548472	0.0013
90	top	0.0074	0.0	4.935121300826075e-06	0.06007365349278264	0.0001
90	bot	0.0072	0.0	4.9351213008260834e-06	0.06015714113778246	0.0001
91	top	0.0046	0.0	6.210751033555226e-06	0.11096289283386954	0.0005
91	bot	0.004	0.0	6.956057501118261e-06	0.1117550602844278	0.0005
92	top	0.0003	0.0	9.348077711902108e-06	0.10212847188204588	0.0004
92	bot	-0.0002	0.0	1.1929576102458052e-05	0.0885197248538331	0.0004
93	top	0.0046	0.0	9.479553222364964e-06	0.047350294923531426	0.0057
93	bot	-0.0012	0.0	1.2833020482546864e-05	0.07628724202155403	0.0057
94	top	0.0065	0.0	1.51704930569205e-05	0.21519859941100386	0.0017
94	bot	0.0047	0.0	1.3069800324128196e-05	0.11263052128182281	0.0017
95	top	0.0101	0.0	1.1272323742921236e-05	0.08446295272564736	0.0004
95	bot	0.0096	0.0	1.1466827086741775e-05	0.0854330600653141	0.0004
96	top	0.0002	0.0	8.440551352086833e-06	0.14781304310128277	0.0003
96	bot	-0.0002	0.0	7.822449794817785e-06	0.16490221045640396	0.0003
97	top	0.0035	0.0	1.5197007279650094e-05	0.11405955324100221	0.0042
97	bot	-0.0008	0.0	1.6234532997515082e-05	0.0839046476954197	0.0042
98	top	0.0158	0.0	5.920689604765393e-06	0.03667136076033566	0.0003
98	bot	0.0154	0.0	4.3581790818625776e-06	0.051343298682365146	0.0003
99	top	0.0049	0.0	4.1582938430689306e-05	0.18757476576023593	0.0009
99	bot	0.0039	0.0	3.85372095978272e-05	0.19692677500066644	0.0009
100	top	0.0029	0.0	1.4463038947974344e-05	0.027613223197444667	0.0032
100	bot	-0.0004	0.0	2.4591254873790617e-05	0.017656388572319007	0.0032
101	top	0.0008	0.0	8.562255024508363e-07	0.011142276324583492	0.0005
101	bot	0.0002	0.0	5.103113493748468e-07	0.008034151130659507	0.0005
102	top	0.0023	0.0	1.3042254253376755e-05	0.15286174721838774	0.0008
102	bot	0.0014	0.0	8.921725597208855e-06	0.13908226692018114	0.0008
103	top	0.0071	0.0	1.1556852205560525e-05	0.07831362048168727	0.002
103	bot	0.005	0.0	1.3033706692061263e-05	0.07551696793516077	0.002
104	top	0.0075	0.0	2.1854326793738992e-05	0.11509577649521488	0.0047
104	bot	0.0027	0.0	2.8470334852109423e-05	0.12601423284107824	0.0047
105	top	0.0043	0.0	1.7968013901395746e-05	0.030301592123174865	0.0022
105	bot	0.002	0.0	9.027269045103142e-06	0.026206202715465064	0.0022
106	top	0.0061	0.0	5.1204277112971716e-05	0.2638934817270999	0.0036
106	bot	0.0024	0.0	4.415706739980297e-05	0.26781650841970356	0.0036
107	top	0.0007	0.0	9.654624998219175e-07	0.12021247749681262	0.0001
107	bot	0.0005	0.0	9.654624998218643e-07	0.12035920254376024	0.0001
108	top	0.0017	0.0	1.939399784195711e-05	0.04106476756857938	0.001
108	bot	0.0006	0.0	1.3704689273956477e-05	0.03708115212255733	0.001
109	top	0.0049	0.0	5.239328976968678e-06	0.07468338644632128	0.0006
109	bot	0.0042	0.0	4.890876709093401e-06	0.08538409452285842	0.0006
110	top	0.0022	0.0	6.0305814196470035e-06	0.16616623557676524	0.0002
110	bot	0.0019	0.0	5.775951609761538e-06	0.17606132537992789	0.0002
111	top	0.0026	0.0	3.692243993907066e-05	0.15729548763865359	0.002
111	bot	0.0005	0.0	3.2226375786312e-05	0.14802173221844117	0.002
112	top	0.0154	0.0	5.924617409485392e-06	0.01893163176265967	0.0011
112	bot	0.0142	0.0	4.9610618340791926e-06	0.021478542652262785	0.0011
113	top	0.0008	0.0	2.92225419074979e-06	0.07624507912634552	0.0004
113	bot	0.0003	0.0	3.523827198052876e-06	0.0688396580424447	0.0004
114	top	0.0092	0.0	5.474778097173452e-05	0.16182695866046315	0.0042
114	bot	0.0049	0.0	4.688501858477222e-05	0.13119866886901996	0.0042
115	top	0.0151	0.0	8.552976179509508e-07	0.020532420164209673	0.0004
115	bot	0.0146	0.0	9.718157146044169e-07	0.02170883839680412	0.0004
116	top	0.0032	0.0	6.3806126664110375e-06	0.04037170669250057	0.0012
116	bot	0.0019	0.0	5.691694346432302e-06	0.043145208675550634	0.0012
117	top	0.001	0.0	2.7667835406912167e-05	0.11306966267727725	0.0018
117	bot	-0.0009	0.0	2.8307802989188067e-05	0.10432067307600751	0.0018
118	top	0.0155	0.0	6.306456289268599e-06	0.10988171727450684	0.0011
118	bot	0.0143	0.0	4.982158924278756e-06	0.11916029497994811	0.0011
119	top	0.004	0.0	1.0972761707088755e-05	0.14998403500489493	0.0002
119	bot	0.0037	0.0	8.187296339980786e-06	0.17018443921868912	0.0002
120	top	0.0091	0.0	7.648838378150234e-06	0.07422445322477016	0.0006
120	bot	0.0084	0.0	8.202466742108765e-06	0.08149562882617063	0.0006
121	top	0.0091	0.0	2.8840419605482106e-05	0.05854678160456617	0.0077
121	bot	0.0013	0.0	3.466169825152032e-05	0.07872685523728729	0.0077
122	top	0.0048	0.0	2.4694762517485596e-05	0.16716306427491587	0.0013
122	bot	0.0034	0.0	1.7131950817425413e-05	0.21924150543827653	0.0013
123	top	0.002	0.0	6.527064814642645e-06	0.26696557854505165	0.0001
123	bot	0.0018	0.0	6.527064814642597e-06	0.2670580683897365	0.0001
124	top	0.0015	0.0	1.2226343694158248e-06	0.10230415406363348	0.0003
124	bot	0.0011	0.0	1.089421748434519e-06	0.11262158890710249	0.0003
125	top	0.0064	0.0	6.556384481780571e-06	0.13275791669977874	0.0003
125	bot	0.006	0.0	6.8632079057780675e-06	0.1435079762674172	0.0003
126	top	0.0065	0.0	9.11646966086696e-07	0.06450999115376808	0.0005
126	bot	0.0059	0.0	9.422508795399457e-07	0.06393843353126022	0.0005
127	top	0.0041	0.0	1.1604758232120929e-05	0.020132448466418585	0.0063
127	bot	-0.0023	0.0	1.1407755622649823e-05	0.01474837143271687	0.0063
128	top	0.002	0.0	1.825531235962754e-05	0.041991718142592636	0.0007
128	bot	0.0012	0.0	1.4561946664849899e-05	0.04337809297284078	0.0007
129	top	0.0011	0.0	5.040782530217424e-06	0.020809740977840756	0.0044
129	bot	-0.0034	0.0	5.51285246162386e-06	0.0163123802370646	0.0044
130	top	0.0021	0.0	5.7481552517339065e-05	0.21348065839666763	0.0101
130	bot	-0.0081	0.0	8.20342362645931e-05	0.285772161399161	0.0101
131	top	0.0102	0.0	3.774612691153715e-06	0.20645585023673338	0.0001
131	bot	0.01	0.0	3.774612249675625e-06	0.2064999154660382	0.0001
132	top	0.0037	0.0	1.4228721603346084e-07	0.01655551583527437	0.0001
132	bot	0.0035	0.0	1.4228721467396026e-07	0.01652554247178874	0.0001
133	top	0.0064	0.0	7.721333844703563e-06	0.03729905578350713	0.0005
133	bot	0.0058	0.0	7.715750135837693e-06	0.037178463896513234	0.0005
134	top	0.0003	0.0	6.789670695396068e-06	0.10582943694510887	0.0007
134	bot	-0.0005	0.0	6.921105732777951e-06	0.13965822209124124	0.0007
135	top	0.0027	0.0	2.3598680179173662e-05	0.08776040746636649	0.003
135	bot	-0.0004	0.0	2.1660809554834867e-05	0.11394874003752059	0.003
136	top	0.0044	0.0	2.744379038294436e-05	0.24492529545370198	0.0001
136	bot	0.0042	0.0	2.7443791205563138e-05	0.2448723084964425	0.0001
137	top	0.0104	0.0	2.5980398287119067e-05	0.07285753695537243	0.0005
137	bot	0.0098	0.0	2.6112166508805364e-05	0.07466618520867122	0.0005
138	top	0.013	0.0	6.217399927556384e-07	0.002242423419350397	0.0027
138	bot	0.0102	0.0	1.0526945547386147e-06	0.002278880821170272	0.0027
139	top	0.0021	0.0	1.7242988130512576e-05	0.19542729507233503	0.0018
139	bot	0.0002	0.0	2.4648941899315005e-05	0.25431645080934756	0.0018
140	top	0.022	0.0	5.4497675789643866e-05	0.25005832720306526	0.0047
140	bot	0.0172	0.0	4.2249880564043795e-05	0.18650079149539156	0.0047
141	top	0.0034	0.0	1.0475999804116666e-05	0.03914698819843221	0.0025
141	bot	0.0008	0.0	8.887754467704325e-06	0.03812835038116643	0.0025
142	top	0.0071	0.0	2.9567339851008846e-05	0.18556217039026307	0.0045
142	bot	0.0025	0.0	2.810974625475148e-05	0.09597188801278592	0.0045
143	top	0.0036	0.0	3.2536526057004735e-05	0.2303808165634776	0.0017
143	bot	0.0018	0.0	2.6815742072368286e-05	0.2658434904591604	0.0017
144	top	0.0071	0.0	2.038766476275621e-05	0.13092744744683382	0.0032
144	bot	0.0038	0.0	2.2830451915888883e-05	0.11737936697031282	0.0032
145	top	0.002	0.0	1.0181478082772363e-05	0.1842463877790591	0.0007
145	bot	0.0012	0.0	8.818909931392276e-06	0.11944068922159001	0.0007
146	top	0.0052	0.0	1.0779056420149255e-05	0.044932971923014986	0.0038
146	bot	0.0013	0.0	1.1100821663147437e-05	0.04364503212465734	0.0038
147	top	0.0018	0.0	2.2019585800820677e-06	0.11126646331276288	0.0001
147	bot	0.0016	0.0	2.2019585800821456e-06	0.11134903003508792	0.0001
148	top	0.0072	0.0	3.193298795272888e-06	0.05355810862457498	0.0001
148	bot	0.007	0.0	3.1932987952729017e-06	0.05347366542400023	0.0001
149	top	0.0064	0.0	5.731793935923454e-06	0.026827888205975065	0.001
149	bot	0.0053	0.0	6.80696527323241e-06	0.11499177085000878	0.001
150	top	0.0054	0.0	1.973137489811553e-06	0.004844028816524797	0.0026
150	bot	0.0027	0.0	3.819359584354158e-06	0.004897004894365136	0.0026
151	top	0.0054	0.0	3.0044584803073674e-06	0.1440501953026505	0.0003
151	bot	0.005	0.0	3.3586444897665854e-06	0.1470733664418777	0.0003
152	top	0.0043	0.0	7.765289404429599e-06	0.11772073195528678	0.0005
152	bot	0.0037	0.0	7.691629834929716e-06	0.11583731384396206	0.0005
153	top	0.0018	0.0	2.9775753845260703e-06	0.1456541626443428	0.0008
153	bot	0.0009	0.0	4.112939268579609e-06	0.13533254881207382	0.0008
154	top	0.0124	0.0	1.0087577822372152e-05	0.10181325137857825	0.0019
154	bot	0.0104	0.0	1.1836294706213627e-05	0.09791160288381533	0.0019
155	top	0.0032	0.0	5.719656691550084e-06	0.05191733817976258	0.001
155	bot	0.0021	0.0	5.258427007808044e-06	0.05068021547800766	0.001
156	top	0.0038	0.0	6.673897903988615e-06	0.019116440403733632	0.0018
156	bot	0.0019	0.0	5.95040816077949e-06	0.02705743492163269	0.0018
157	top	0.0011	0.0	9.542926983304032e-06	0.09971227009938988	0.0002
157	bot	0.0008	0.0	8.91478099298033e-06	0.09910474946985552	0.0002
158	top	0.0023	0.0	2.626406792621643e-05	0.08424612116861208	0.0066
158	bot	-0.0044	0.0	1.9303051672569982e-05	0.05066139537219439	0.0066
159	top	0.009	0.0	4.641492048196787e-05	0.10712093667137387	0.0071
159	bot	0.0018	0.0	4.4164197052862776e-05	0.10169545929037588	0.0071
160	top	0.008	0.0	5.8627605583387525e-06	0.10455764730665955	0.0002
160	bot	0.0077	0.0	4.381116299303375e-06	0.10421327788976044	0.0002
161	top	0.0007	0.0	2.3363933910552097e-06	0.06945531169974412	0.0001
161	bot	0.0005	0.0	2.3363933910552588e-06	0.06947586310909959	0.0001
162	top	0.0091	0.0	1.6387872071979785e-05	0.1386891874665852	0.0015
162	bot	0.0075	0.0	1.590334543015997e-05	0.12753923922854826	0.0015
163	top	0.0022	0.0	8.606880094679426e-06	0.15817081360975085	0.0007
163	bot	0.0014	0.0	1.1597144368786576e-05	0.11999237542100694	0.0007
164	top	0.0046	0.0	1.587949763249176e-05	0.1547548264072459	0.0003
164	bot	0.0042	0.0	1.7147167291478908e-05	0.15982622299675048	0.0003
165	top	0.0082	0.0	5.055784386312518e-05	0.17034169683338685	0.0034
165	bot	0.0047	0.0	6.430073554064217e-05	0.13041157803779008	0.0034
166	top	0.0176	0.0	1.3083002757851132e-06	0.1086810277020875	0.0001
166	bot	0.0174	0.0	1.3083002757850836e-06	0.10861495560225716	0.0001
167	top	0.0105	0.0	2.0718465863953226e-06	0.12145077500954103	0.0001
167	bot	0.0103	0.0	2.0718465863952777e-06	0.12131275963999498	0.0001
168	top	0.0006	0.0	1.1334962776913595e-05	0.05821769641987071	0.0014
168	bot	-0.0009	0.0	1.0364518000454695e-05	0.0608609198055426	0.0014
169	top	0.0038	0.0	1.9913441597757014e-06	0.05595920936955264	0.0007
169	bot	0.003	0.0	1.5503281267600013e-06	0.05072630557921244	0.0007
170	top	0.0003	0.0	4.8997412906553286e-06	0.015538927126495506	0.0022
170	bot	-0.002	0.0	4.593725327709452e-06	0.017290226279988958	0.0022
171	top	0.004	0.0	9.795992365073417e-07	0.06371122593720954	0.0002
171	bot	0.0037	0.0	8.052422487130356e-07	0.06954088264456834	0.0002
172	top	0.0001	0.0	1.1818922087993443e-05	0.41883461172262476	0.0004
172	bot	-0.0004	0.0	1.0689502484651375e-05	0.3653988142485564	0.0004
173	top	0.0001	0.0	1.1799433495460414e-05	0.16642608576062634	0.0003
173	bot	-0.0003	0.0	1.3744487994785478e-05	0.1557375089438208	0.0003
174	top	0.0006	0.0	8.928500039345213e-06	0.15202909667810324	0.0002
174	bot	0.0003	0.0	5.82953336966272e-06	0.1461542025284337	0.0002
175	top	0.0063	0.0	9.743114946715908e-06	0.07544118897736354	0.0009
175	bot	0.0053	0.0	9.645468581421362e-06	0.06676294970034362	0.0009
176	top	0.0119	0.0	1.1818159500574851e-05	0.1387928420802588	0.0009
176	bot	0.0109	0.0	7.144685016986754e-06	0.07433531306014617	0.0009
177	top	0.0078	0.0	4.559645866152594e-06	0.20106027058035209	0.0001
177	bot	0.0076	0.0	4.55964586615252e-06	0.20118142722876708	0.0001
178	top	0.0074	0.0	9.761024389939692e-06	0.0681844757025301	0.0016
178	bot	0.0057	0.0	1.2510953092190233e-05	0.039814343475113145	0.0016
179	top	0.0006	0.0	3.949896870500198e-06	0.12336092231510108	0.0001
