num	t/b	strain	dE	RMS	PR	hyst
31	bot	0.0561	0.0	0.00032716917512660293	0.07681445280304874	0.024
32	top	0.0187	0.0	0.0009212405491130974	0.7096917333451053	0.0035
32	bot	0.0151	0.0	0.0007915532951731775	0.7066227265253515	0.0035
33	top	0.0456	0.0	0.004349672384759744	0.5475139893126382	0.0039
33	bot	0.0416	0.0	0.004396147578250712	0.5325519489617649	0.0039
34	top	0.0899	0.0	0.001586025477851172	0.4680747211355075	0.0013
34	bot	0.0885	0.0	0.0013052120008324962	0.45971865501909137	0.0013
35	top	0.0284	0.0	0.0031277918157601075	0.5299046297200363	0.0115
35	bot	0.0168	0.0	0.002572892512045987	0.4891637259873114	0.0115
36	top	0.0316	0.0	0.002702202873752938	0.20978590054920426	0.0252
36	bot	0.0063	0.0	0.00401327028939414	0.3716283422963868	0.0252
37	top	0.0684	0.0	0.007422494457181672	0.6274956974322226	0.06
37	bot	0.0083	0.0	0.011910560642966332	0.5480771253747724	0.06
38	top	0.0591	0.0	0.001309548075445794	0.72497093185832	0.0408
38	bot	0.0182	0.0	0.0022433148319044314	0.5548859224490986	0.0408
39	top	0.0189	0.0	0.002989328242096828	0.48046278595747793	0.0071
39	bot	0.0117	0.0	0.0032524856490095642	0.5011545359990915	0.0071
40	top	0.265	0.0	0.0033814399836248677	0.6469769256009441	0.003
40	bot	0.2619	0.0	0.003514668453788397	0.6407250745005794	0.003
41	top	0.0018	0.0	0.001730149385017576	0.31323156059913637	0.0033
41	bot	-0.0016	0.0	0.0013979303948851009	0.2860491825376814	0.0033
42	top	0.0321	0.0	0.0006253819326346657	0.6243314215521139	0.0002
42	bot	0.0318	0.0	0.0007436361467553594	0.6256717588360942	0.0002
43	top	0.0903	0.0	0.000496771869218759	0.7223835979107454	0.0002
43	bot	0.09	0.0	0.0005380300235910468	0.7103815773941914	0.0002
44	top	0.1412	0.0	0.007251488387030166	0.7630995195709802	0.0528
44	bot	0.0883	0.0	0.004238080040939061	0.7515946393233802	0.0528
45	top	0.0716	0.0	0.005683242973285907	0.6464652259385331	0.0289
45	bot	0.0426	0.0	0.0073816583761055305	0.5364026129066447	0.0289
46	top	0.0182	0.0	0.0003566369822423719	0.1655692064766752	0.0001
46	bot	0.018	0.0	0.0003566369822423733	0.1628263004107813	0.0001
47	top	0.0439	0.0	0.0042699621579704375	0.4914715044479262	0.0146
47	bot	0.0292	0.0	0.0026910318666164995	0.47906442444511754	0.0146
48	top	0.0236	0.0	0.0002273917919698703	0.3241759285864103	0.0001
48	bot	0.0234	0.0	0.00022739179196986926	0.31097586656987264	0.0001
49	top	0.0525	0.0	0.0021081433312688507	0.4323769572238444	0.0063
49	bot	0.0461	0.0	0.002231101244447243	0.26301925917824104	0.0063
50	top	0.062	0.0	0.0008264098558623521	0.45132171009225275	0.0014
50	bot	0.0605	0.0	0.0008934732882209717	0.5245063601049318	0.0014
51	top	0.1588	0.0	0.006061785103985472	0.3991955588408361	0.0181
51	bot	0.1406	0.0	0.004263657064041923	0.4450613599860934	0.0181
52	top	0.074	0.0	0.002159217704879831	0.6711809429092538	0.0114
52	bot	0.0625	0.0	0.003227398094085618	0.6582175609915774	0.0114
53	top	0.0547	0.0	0.0003042708716836153	0.5785166846059662	0.0001
53	bot	0.0545	0.0	0.0003042708716836173	0.5783096463503151	0.0001
54	top	0.0444	0.0	0.0008263935508734675	0.6809535458250586	0.0001
54	bot	0.0442	0.0	0.0008263935508734654	0.6842753693306848	0.0001
55	top	0.0297	0.0	0.0007712477912164614	0.4449895012581612	0.0027
55	bot	0.0269	0.0	0.0011067387124166948	0.422342536249161	0.0027
56	top	0.0764	0.0	0.0006987456089526545	0.468713712297876	0.0012
56	bot	0.0751	0.0	0.0005844648114046926	0.44457573714871784	0.0012
57	top	0.0214	0.0	0.0010435436959065282	0.3825262430880699	0.0064
57	bot	0.0149	0.0	0.0008872976482102004	0.5706823216945986	0.0064
58	top	0.0215	0.0	0.00023584300866221758	0.5864486225635621	0.0142
58	bot	0.0072	0.0	0.0012774105980845123	0.5830042984451926	0.0142
59	top	0.0529	0.0	0.00024015069052783582	0.2901211151544604	0.0001
59	bot	0.0527	0.0	0.000240150690527832	0.29018613540244564	0.0001
60	top	0.0256	0.0	0.0009980810693405453	0.20197547353308387	0.0059
60	bot	0.0196	0.0	0.0009197281535240868	0.19192481464534009	0.0059
61	top	0.0782	0.0	0.0001763224066914677	0.6960394662465066	0.0001
61	bot	0.078	0.0	0.00017632240669147113	0.6985842312945358	0.0001
62	top	0.0769	0.0	0.0013214209488298405	0.6774075802243852	0.0015
62	bot	0.0753	0.0	0.0014199493237541261	0.7210195867144572	0.0015
63	top	0.0756	0.0	0.0012668146087114539	0.47258268552195576	0.0153
63	bot	0.0602	0.0	0.002078581137486196	0.49451438383651414	0.0153
64	top	0.017	0.0	0.0011089419422999202	0.6529563055763121	0.0103
64	bot	0.0066	0.0	0.0028549285479874493	0.7349895719380464	0.0103
65	top	0.1327	0.0	0.0012502034169360838	0.5439717145862444	0.0014
65	bot	0.1312	0.0	0.0017657675994430765	0.5314994479240936	0.0014
66	top	0.0188	0.0	0.0010034657371597736	0.5109683796975323	0.0084
66	bot	0.0103	0.0	0.0014672831534887432	0.5091566137753593	0.0084
67	top	0.1696	0.0	0.002371143019769336	0.5601730231960654	0.0064
67	bot	0.1631	0.0	0.002335910550872707	0.548353113487787	0.0064
68	top	0.0849	0.0	0.0002389390690372565	0.6027040668675886	0.0005
68	bot	0.0843	0.0	0.00023230688017887978	0.6116729426650052	0.0005
69	top	0.0652	0.0	0.001629602268178377	0.4343493188739776	0.0078
69	bot	0.0573	0.0	0.0019698381017405316	0.5563306084590378	0.0078
70	top	0.0105	0.0	0.0011563544219474892	0.2389724168497649	0.0012
70	bot	0.0092	0.0	0.001336394970280824	0.25310982235054474	0.0012
71	top	0.0255	0.0	0.0012915764980996006	0.32577566746270736	0.0017
71	bot	0.0237	0.0	0.0012838208445378992	0.3350765594605382	0.0017
72	top	0.1005	0.0	0.0008075301878783255	0.5681076646221511	0.0004
72	bot	0.1	0.0	0.0005853377188918415	0.5746679516213513	0.0004
73	top	0.0047	0.0	0.008749902765015893	0.5649735367752363	0.04
73	bot	-0.0354	0.0	0.00800002226241195	0.6341723250401422	0.04
74	top	0.0179	0.0	0.00043513338122285914	0.6744471762191304	0.0006
74	bot	0.0172	0.0	0.0005693883587669058	0.5513510867740149	0.0006
75	top	0.0368	0.0	0.0002028954891825951	0.6181233332454656	0.0001
75	bot	0.0366	0.0	0.00020289548918259645	0.6209976959734931	0.0001
76	top	0.0278	0.0	0.00042283766932763446	0.08259728967058273	0.0264
76	bot	0.0013	0.0	0.0024724108545714617	0.14989175531435467	0.0264
77	top	0.0858	0.0	0.00305757587690805	0.5274197945602973	0.0227
77	bot	0.063	0.0	0.001868142972354422	0.702458217006866	0.0227
78	top	0.0091	0.0	0.0010438031439612553	0.6365150979377803	0.0004
78	bot	0.0086	0.0	0.0008151056061536883	0.6500219596682517	0.0004
79	top	0.1305	0.0	0.003794448394040436	0.4992485068155062	0.0169
79	bot	0.1135	0.0	0.004626484295232316	0.5439044433977163	0.0169
80	top	0.0885	0.0	0.0004720667449268102	0.5510464028488368	0.0007
80	bot	0.0877	0.0	0.0005379238303230411	0.556642574903381	0.0007
81	top	0.0382	0.0	0.007120730533919238	0.19918972114914338	0.0349
81	bot	0.0032	0.0	0.0051286174631266935	0.17217369240930708	0.0349
82	top	0.0264	0.0	0.0003303077651613401	0.4885756045895715	0.0007
82	bot	0.0256	0.0	0.0003361538263281841	0.34752794626067596	0.0007
83	top	0.1115	0.0	0.0006144303213227894	0.5336091105567013	0.0025
83	bot	0.1089	0.0	0.000595822606121036	0.5653629212483269	0.0025
84	top	0.1604	0.0	0.0012406501669613092	0.08752426028755331	0.0261
84	bot	0.1342	0.0	0.002512560707366746	0.1360413703999646	0.0261
85	top	0.1192	0.0	0.001583101540804158	0.5811993612162546	0.0031
85	bot	0.116	0.0	0.0016480624015108066	0.5616214679824278	0.0031
86	top	0.1973	1.0	0.003019424905910933	0.7288335817403576	0.0233
86	bot	0.1739	0.0	0.0018361854165590689	0.6646580868692891	0.0233
87	top	0.019	0.0	0.0011043748788028313	0.2103192455738033	0.0005
87	bot	0.0184	0.0	0.0009386082849737481	0.20744541645716275	0.0005
88	top	0.143	0.0	0.00011386627645849552	0.5610048422508834	0.0001
88	bot	0.1428	0.0	0.00011386627645849966	0.6079700112766205	0.0001
89	top	0.0778	0.0	0.003180968700122574	0.6164696354601471	0.0205
89	bot	0.0572	0.0	0.0022806309731707897	0.6964314900809138	0.0205
90	top	0.1608	0.0	0.0016855665636117175	0.614661030268119	0.0022
90	bot	0.1585	0.0	0.0018538978659570758	0.6036618087723333	0.0022
91	top	0.0755	0.0	0.00013071899717099887	0.07205956216002739	0.004
91	bot	0.0714	0.0	0.00023420656050542917	0.07386429532954301	0.004
92	top	0.0405	0.0	0.0012566648246900196	0.6093389862257537	0.0015
92	bot	0.0389	0.0	0.0013045728078662656	0.5827184165699363	0.0015
93	top	0.0451	0.0	0.00023926015844345054	0.5536828527581472	0.0008
93	bot	0.0442	0.0	0.00023343790175043346	0.55835831713033	0.0008
94	top	0.1099	0.0	0.008029364578367844	0.3127613663200963	0.0311
94	bot	0.0787	0.0	0.008407694534226424	0.49073596055069585	0.0311
95	top	0.1364	0.0	0.0014970160354419624	0.41982494685740934	0.0051
95	bot	0.1312	0.0	0.0024194199734091856	0.37861349328333127	0.0051
96	top	0.0437	0.0	0.001145128406722945	0.5638795375955069	0.0021
96	bot	0.0415	0.0	0.0013742413123616994	0.547923837852108	0.0021
97	top	0.0052	0.0	0.0045085875179383455	0.3146866451090517	0.0085
97	bot	-0.0034	0.0	0.0017932200151374175	0.3092512058914841	0.0085
98	top	0.027	0.0	0.002798188375705725	0.4058758581746142	0.0066
98	bot	0.0203	0.0	0.002151382170899446	0.27513407286513425	0.0066
99	top	0.0564	0.0	0.0005656781378059074	0.6749416249537952	0.0021
99	bot	0.0542	0.0	0.0005609836292336432	0.33941720650828155	0.0021
100	top	0.1593	0.0	0.0018008677905033599	0.41295219498374425	0.0024
100	bot	0.1568	0.0	0.0020535357905856083	0.43726877141345627	0.0024
101	top	0.2005	0.0	0.002199071540972856	0.5697646090578481	0.0294
101	bot	0.171	0.0	0.004328174295332189	0.6327565429576828	0.0294
102	top	0.0352	0.0	0.0018134099836986477	0.4301900812276954	0.0018
102	bot	0.0333	0.0	0.0014362164171693227	0.42280484580682076	0.0018
103	top	0.0785	0.0	0.004106471106307808	0.5373759022004868	0.0098
103	bot	0.0686	0.0	0.0031377340743466552	0.5416701909473114	0.0098
104	top	0.0465	0.0	0.002027017636267884	0.4746471473931675	0.0245
104	bot	0.0219	0.0	0.0013405563390762236	0.3714845216055088	0.0245
105	top	0.0275	0.0	0.004424424163101263	0.6783847137667763	0.0094
105	bot	0.018	0.0	0.0030934321420078245	0.6919615331253278	0.0094
106	top	0.0373	0.0	0.0003894706549270825	0.20699117974455092	0.0002
106	bot	0.037	0.0	0.0003874261516715378	0.20518667243753416	0.0002
107	top	0.0584	0.0	0.006128188326238034	0.5598443074908247	0.0495
107	bot	0.0088	0.0	0.004139108720452041	0.5211595085756727	0.0495
108	top	0.0469	0.0	0.0005410901800261263	0.5096809986287502	0.0001
108	bot	0.0467	0.0	0.0005410901800261218	0.5265529185364479	0.0001
109	top	0.1434	0.0	0.0026291686095840185	0.5306321322210392	0.0085
109	bot	0.1348	0.0	0.0015500303470641823	0.5669885584625438	0.0085
110	top	0.0603	0.0	0.00288199972819725	0.45420174654088286	0.0055
110	bot	0.0547	0.0	0.0020923206514076973	0.4274688463952002	0.0055
111	top	0.0305	0.0	0.000859726565728412	0.1709035254615953	0.0059
111	bot	0.0245	0.0	0.0010690908286370062	0.2046325615461887	0.0059
112	top	0.0017	0.0	0.00017636219412970561	0.6847766793678793	0.0007
112	bot	0.0009	0.0	0.00021706440479693221	0.6819266078311351	0.0007
113	top	0.0556	0.0	0.0007057333724798303	0.459173569673043	0.0006
113	bot	0.0549	0.0	0.0009130395877501872	0.4512991705194562	0.0006
114	top	0.0455	0.0	0.002652168401363114	0.6145211860890758	0.0092
114	bot	0.0362	0.0	0.0017152248859543366	0.6106490908965311	0.0092
115	top	0.0051	0.0	0.0009536396210187521	0.6307295492737034	0.0034
115	bot	0.0016	0.0	0.0009179350627890552	0.5862467478804803	0.0034
116	top	0.1297	0.0	0.000124803907374415	0.6028512589299277	0.0001
116	bot	0.1295	0.0	0.0001248039073744162	0.6025483447214958	0.0001
117	top	0.1209	0.0	4.2210237182979336e-05	0.33026367748600094	0.0002
117	bot	0.1206	0.0	3.509990218974139e-05	0.32369069508636256	0.0002
118	top	0.0195	0.0	0.002120433652131741	0.4695924218306397	0.0036
118	bot	0.0158	0.0	0.002142300494881927	0.4846878962478152	0.0036
119	top	0.1004	0.0	0.003585484971649023	0.4338705788597395	0.0291
119	bot	0.0712	0.0	0.0038719473075398006	0.5169507620653736	0.0291
120	top	0.1157	0.0	0.004422885124144781	0.2360066881995268	0.0144
120	bot	0.1012	0.0	0.003997127321631909	0.23361595764013382	0.0144
121	top	0.0045	0.0	0.0003992690214913991	0.32666202924038384	0.0001
121	bot	0.0043	0.0	0.00039926902149139737	0.33480410503759045	0.0001
122	top	0.1015	0.0	0.00390060967079867	0.7961520783902298	0.0335
122	bot	0.0679	0.0	0.00555894967468905	0.8152374129611759	0.0335
123	top	0.0439	0.0	0.0032413182783940933	0.6693537011776391	0.0388
123	bot	0.005	0.0	0.005437525957918194	0.6959893373058459	0.0388
124	top	0.0228	0.0	0.0005122605408627709	0.527610868134631	0.0026
124	bot	0.0201	0.0	0.0005363732191521887	0.5344175849583914	0.0026
125	top	0.1313	0.0	0.0017949752090435282	0.6070223418363405	0.0024
125	bot	0.1288	0.0	0.0014431416288037797	0.6283372642742373	0.0024
126	top	0.1306	0.0	0.006642356369190037	0.6726424287141932	0.0599
126	bot	0.0706	0.0	0.0072984478068872415	0.6538366235738555	0.0599
127	top	0.075	0.0	0.0011479319107682052	0.6112192700200858	0.0015
127	bot	0.0734	0.0	0.0010770928933570398	0.6173875414787733	0.0015
128	top	0.0597	0.0	0.00583614917980742	0.6484945762764607	0.0275
128	bot	0.0321	0.0	0.005908939570008749	0.5668535281665519	0.0275
129	top	0.0308	0.0	0.00248187604587611	0.648172338629472	0.0342
129	bot	-0.0035	0.0	0.002430962029376979	0.5813650103681529	0.0342
130	top	0.1321	0.0	0.0048524455944223225	0.40010912408314714	0.0318
130	bot	0.1002	0.0	0.003784049556964302	0.3024611099176753	0.0318
131	top	0.0941	0.0	0.0025511060115210966	0.5375984231229521	0.0026
131	bot	0.0914	0.0	0.002153940284727517	0.5777693897485212	0.0026
132	top	0.0161	0.0	0.002669700718684162	0.4418594979262469	0.0057
132	bot	0.0103	0.0	0.002143199784260147	0.4985402625015987	0.0057
133	top	0.1634	0.0	0.0006142912122942344	0.5639902077792204	0.0001
133	bot	0.1632	0.0	0.0006142912122942311	0.562462355483407	0.0001
134	top	0.1086	0.0	0.0027014043727334285	0.4702090490847231	0.0078
134	bot	0.1007	0.0	0.0027504321902670926	0.4770461686608299	0.0078
135	top	0.0325	0.0	0.001860862244132814	0.5992690611131364	0.0083
135	bot	0.0241	0.0	0.002327271043622349	0.6218457577335549	0.0083
136	top	0.0788	0.0	9.5252928713486e-05	0.4711741246777176	0.0001
136	bot	0.0786	0.0	9.53095778203842e-05	0.5010383307746893	0.0001
137	top	0.0489	0.0	0.0012987547099819238	0.7305745817372813	0.0068
137	bot	0.042	0.0	0.001871674907154534	0.7079570153641597	0.0068
138	top	0.0551	0.0	0.0019010971490436303	0.6244868233045439	0.0015
138	bot	0.0535	0.0	0.0018377977576285126	0.6245955887185859	0.0015
139	top	0.0492	0.0	0.0031597603397898254	0.5642765946107723	0.016
139	bot	0.0331	0.0	0.004574331160897845	0.5433774990697127	0.016
140	top	0.0115	0.0	0.0012085937417170667	0.48863804528256266	0.006
140	bot	0.0054	0.0	0.0012014211766586934	0.4689901385331259	0.006
141	top	0.0127	1.0	0.0029008788838643398	0.7575390467120312	0.0408
141	bot	-0.0282	0.0	0.0077451629465369026	0.8320364685832607	0.0408
142	top	0.0112	0.0	0.0006473738300802105	0.5881176284187529	0.0003
142	bot	0.0108	0.0	0.0008593037576302522	0.5739190230479579	0.0003
143	top	0.2085	0.0	0.0014737504696696099	0.7493664456095944	0.0144
143	bot	0.194	0.0	0.001001631133910667	0.7746707924063048	0.0144
144	top	0.0556	0.0	0.0002755289873213294	0.6944156917262949	0.0001
144	bot	0.0554	0.0	0.0002755289873213318	0.6929552735858183	0.0001
145	top	0.0357	0.0	0.0015617182198596673	0.42850437280440207	0.0038
145	bot	0.0318	0.0	0.0015993729007439375	0.4340177863900714	0.0038
146	top	0.0778	0.0	0.0014053495687526682	0.5785823584699238	0.0075
146	bot	0.0702	0.0	0.0008761324341729866	0.5454650393681065	0.0075
147	top	0.0687	0.0	0.0026952988665174724	0.7118154991037209	0.0012
147	bot	0.0674	0.0	0.003688876535797574	0.7065930387819944	0.0012
148	top	0.0025	0.0	0.0008252341517133732	0.5687192665179762	0.0006
148	bot	0.0018	0.0	0.0008792267316890853	0.555595204192018	0.0006
149	top	0.0045	0.0	0.0002546368063891054	0.31931525861474963	0.0064
149	bot	-0.002	0.0	0.00045360319412549743	0.3762426682705005	0.0064
150	top	0.0762	0.0	0.0010921811339850577	0.27152427041120203	0.0021
150	bot	0.074	0.0	0.0010096920731104077	0.2707658378757502	0.0021
151	top	0.0022	0.0	0.0010544652748088706	0.2946972235298521	0.0022
151	bot	-0.0001	0.0	0.0010156747575716114	0.2824748593677428	0.0022
152	top	0.0261	0.0	0.00011722247196800477	0.4608258991390969	0.0001
152	bot	0.0259	0.0	0.00011722247196800625	0.45365900989230934	0.0001
153	top	0.1599	0.0	0.0034319347082638857	0.569281431733806	0.0108
153	bot	0.149	0.0	0.002978972210695835	0.579805157580482	0.0108
154	top	0.0665	0.0	0.004939073074749012	0.4046460474891385	0.0126
154	bot	0.0538	0.0	0.005287262920345424	0.3780830471334567	0.0126
155	top	0.0294	0.0	0.0012804100751951587	0.19315302432567172	0.0113
155	bot	0.018	0.0	0.003071184602298472	0.21142136104717185	0.0113
156	top	0.0485	0.0	0.006820920976010371	0.5194242295430285	0.0767
156	bot	-0.0283	0.0	0.005429024835324987	0.35248394307022873	0.0767
157	top	0.0557	0.0	0.0010372481951431316	0.2820561588929597	0.0005
157	bot	0.0551	0.0	0.0006529654280803844	0.28932466951823127	0.0005
158	top	0.0548	0.0	0.0002930276942432193	0.08850907534541949	0.0269
158	bot	0.0278	0.0	0.0009759450243451414	0.09181221122046652	0.0269
159	top	0.0105	0.0	0.004067617504527108	0.5634542069826644	0.0339
159	bot	-0.0235	0.0	0.008250042692751577	0.608623225722159	0.0339
160	top	0.0382	0.0	0.0006922639908713611	0.6259559613067458	0.0012
160	bot	0.0369	0.0	0.0007904914219434511	0.6025902919990284	0.0012
161	top	0.1774	0.0	0.00037985297850681965	0.34822190964743205	0.001
161	bot	0.1763	0.0	0.00016651047890416386	0.427509706846199	0.001
162	top	0.0258	0.0	0.003731674135645412	0.5123903439217647	0.0105
162	bot	0.0152	0.0	0.00507898363987148	0.6598819884076941	0.0105
163	top	0.0262	0.0	0.0056561971403333395	0.4711298507275594	0.0145
163	bot	0.0116	0.0	0.0044151674000702835	0.5455527232345994	0.0145
164	top	0.049	0.0	0.00030805831583277134	0.44145343684714244	0.0001
164	bot	0.0488	0.0	0.0003080583158327697	0.445112063465404	0.0001
165	top	0.1121	0.0	0.0027163082986845313	0.5341430990190285	0.0082
165	bot	0.1038	0.0	0.002965674996035951	0.5218906861725748	0.0082
166	top	0.0117	0.0	0.003433072692633375	0.5854946560855109	0.0143
166	bot	-0.0027	0.0	0.004741290367804463	0.5524739182004246	0.0143
167	top	0.1502	0.0	0.0006589410145727415	0.52291211053631	0.0021
167	bot	0.148	0.0	0.000588180435207197	0.525903971647109	0.0021
168	top	0.0115	0.0	0.0019104799771025778	0.6614030094877125	0.0009
168	bot	0.0105	0.0	0.0015491910295134057	0.677122828755093	0.0009
169	top	0.0931	0.0	0.003876478049384946	0.6590755430845134	0.0133
169	bot	0.0797	0.0	0.003910228819507488	0.6683915754738147	0.0133
170	top	0.0406	0.0	0.0036230562746839864	0.5334641520080946	0.0059
170	bot	0.0346	0.0	0.0063091554418342535	0.5767605448262242	0.0059
171	top	0.0304	0.0	0.000541622188785844	0.6414599204386899	0.0003
171	bot	0.03	0.0	0.0005250111564160545	0.6506727247232041	0.0003
172	top	0.0307	0.0	0.0027874735540892696	0.7119113797246823	0.0104
172	bot	0.0202	0.0	0.002926504901229477	0.7332703193318432	0.0104
173	top	0.0613	0.0	0.008333941594445586	0.43680154899606916	0.0432
173	bot	0.018	0.0	0.003730930187077015	0.3550265444796707	0.0432
174	top	0.0592	0.0	0.000898644826575322	0.7615711329026104	0.0048
174	bot	0.0543	0.0	0.000417809878230766	0.7513690537769272	0.0048
175	top	0.1115	0.0	0.008281344036260513	0.45785616838871535	0.0327
175	bot	0.0787	0.0	0.006876846030565848	0.5006694763034847	0.0327
176	top	0.057	0.0	0.0006100505964539022	0.47031794484179784	0.0001
176	bot	0.0568	0.0	0.0006100505964539048	0.46905044675933294	0.0001
177	top	0.2346	0.0	0.0008752359658222867	0.5709796046722592	0.0027
177	bot	0.2318	0.0	0.0007014804940393099	0.5626704369151164	0.0027
178	top	0.0525	0.0	0.0009602204071244981	0.6470339614390803	0.0003
178	bot	0.0521	0.0	0.0008018654406609102	0.6367392757328135	0.0003
179	top	0.1385	0.0	0.00044091316440696994	0.3905773643964428	0.0013
179	bot	0.1371	0.0	0.000384549334308005	0.39968974176577116	0.0013
180	top	0.1055	0.0	0.002478049050402046	0.5002382922052159	0.0133
180	bot	0.0921	0.0	0.0019390968662933031	0.4733371997287348	0.0133
181	top	0.0313	0.0	0.007223347861142719	0.7171780640157176	0.047
181	bot	-0.0158	0.0	0.005388313540103874	0.5948124542813643	0.047
182	top	0.0331	0.0	5.333448444822782e-05	0.07041001253634355	0.0534
182	bot	-0.0204	0.0	0.0017644878428998909	0.09749371218377838	0.0534
183	top	0.0258	0.0	0.006973842188580532	0.501265834568434	0.0247
183	bot	0.001	0.0	0.007182692133883331	0.5309076096510476	0.0247
184	top	0.1363	0.0	0.0011591093544508653	0.6119342049273822	0.0024
184	bot	0.1338	0.0	0.0008266591725386976	0.5749345644764197	0.0024
185	top	0.0364	0.0	0.0001632048347205208	0.6672117216929669	0.0004
185	bot	0.0359	0.0	0.00015647177651875296	0.6590019911310838	0.0004
186	top	0.2288	0.0	0.0029017380889908976	0.5788055781823548	0.0041
186	bot	0.2246	0.0	0.003003803460730853	0.5485298126318742	0.0041
187	top	0.1136	0.0	0.0011719553885000222	0.7186204260570881	0.0009
187	bot	0.1126	0.0	0.0009315443716391088	0.7435019196240393	0.0009
188	top	0.0647	0.0	0.0011857977830482536	0.5354571562694235	0.0054
