num	t/b	strain	dE	RMS	PR	hyst
76	top	0.0007	0.0	1.6940354499982027e-06	0.10690791029816948	0.0003
76	bot	0.0003	0.0	2.1632146784878092e-06	0.10725265978121971	0.0003
77	top	0.0005	0.0	5.933611601755841e-06	0.1515542062280881	0.0044
77	bot	-0.004	0.0	9.745493095699882e-06	0.1570211543943343	0.0044
78	top	0.0002	0.0	2.8272781203335856e-06	0.020911447625695558	0.0003
78	bot	-0.0002	0.0	2.865938430600185e-06	0.02137211000731858	0.0003
79	top	0.0028	0.0	3.080885107042332e-06	0.03354133559231134	0.0037
79	bot	-0.001	0.0	1.949204298360965e-06	0.030661124168550852	0.0037
80	top	0.0007	0.0	3.0668582838223913e-06	0.027610789258846403	0.0005
80	bot	0.0001	0.0	3.283061218054097e-06	0.02369203563625471	0.0005
81	top	0.0033	0.0	1.8485495357379501e-06	0.0165570291449719	0.0006
81	bot	0.0026	0.0	1.6276941914830577e-06	0.015142823766399797	0.0006
82	top	0.0054	0.0	1.2141580659164076e-05	0.10300988520017686	0.0055
82	bot	-0.0002	0.0	1.594918351591011e-05	0.114726286485233	0.0055
83	top	0.0024	0.0	3.7967508605229148e-06	0.07642306453222496	0.0001
83	bot	0.0022	0.0	3.796750835244872e-06	0.07644614140300851	0.0001
84	top	0.0005	0.0	5.929057339299976e-07	0.05483232374729377	0.0002
84	bot	0.0002	0.0	6.71456149292146e-07	0.05313737552925707	0.0002
85	top	0.0015	0.0	1.3047260143228298e-06	0.09760528760425909	0.0001
85	bot	0.0013	0.0	1.304726014322797e-06	0.0975954230520385	0.0001
86	top	0.005	0.0	3.6974711959943692e-06	0.18835228694654652	0.0002
86	bot	0.0047	0.0	3.6116021166916565e-06	0.19023066047516246	0.0002
87	top	0.0016	0.0	1.0433732964222836e-05	0.09319421966904122	0.0036
87	bot	-0.0021	0.0	9.060620690504315e-06	0.08864909074493742	0.0036
88	top	0.0032	0.0	1.6755316676786717e-06	0.09668646750096313	0.0005
88	bot	0.0026	0.0	1.4614798067674016e-06	0.10029607345618116	0.0005
89	top	0.0013	0.0	2.4000770857101667e-06	0.09643918917342852	0.0002
89	bot	0.001	0.0	2.873980322965979e-06	0.11121374723715788	0.0002
90	top	0.0025	0.0	4.094303659102722e-06	0.2449564987670489	0.0002
90	bot	0.0022	0.0	3.5559207064221473e-06	0.22973972973990778	0.0002
91	top	0.001	0.0	2.2947346784462776e-06	0.0668687038721657	0.0012
91	bot	-0.0003	0.0	2.4226957263512515e-06	0.0765343959874401	0.0012
92	top	0.0016	0.0	1.8253653591123682e-06	0.017567486642673633	0.0001
92	bot	0.0014	0.0	1.8253653581336974e-06	0.01756674020430349	0.0001
93	top	0.002	0.0	1.5439509922904834e-06	0.07968011245102605	0.0002
93	bot	0.0017	0.0	1.4542565789686927e-06	0.07065861154045366	0.0002
94	top	0.0028	0.0	1.303621169249782e-06	0.1287958597493363	0.0001
94	bot	0.0026	0.0	1.303621169249771e-06	0.1287025910422225	0.0001
95	top	0.0016	0.0	5.283029024336811e-06	0.02756118452665326	0.0001
95	bot	0.0014	0.0	5.283029032334468e-06	0.027559171067344297	0.0001
96	top	0.0054	0.0	1.2706356729489572e-06	0.029245493457871044	0.0001
96	bot	0.0052	0.0	1.2706356729490843e-06	0.029241591682198698	0.0001
97	top	0.0077	0.0	5.144330663419422e-06	0.06870124807496271	0.0024
97	bot	0.0052	0.0	3.3215376763858754e-06	0.0584362130020896	0.0024
98	top	0.001	0.0	5.910556273467996e-07	0.08336465046851485	0.0002
98	bot	0.0007	0.0	6.853397860796657e-07	0.08777282516601989	0.0002
99	top	0.0024	0.0	8.211414635076156e-06	0.142583118963371	0.0008
99	bot	0.0015	0.0	1.1772492013747598e-05	0.13050773790373338	0.0008
100	top	0.0015	0.0	4.84517425449553e-06	0.018924620191203927	0.0057
100	bot	-0.0043	0.0	5.749401678483866e-06	0.03863953274851024	0.0057
101	top	0.0018	0.0	2.4211008913498042e-06	0.05614898385452682	0.0003
101	bot	0.0014	0.0	2.2528512758818752e-06	0.05093254029261814	0.0003
102	top	0.001	0.0	5.602336100527652e-06	0.04704080149319009	0.0007
102	bot	0.0002	0.0	4.189065992134777e-06	0.04239921562123997	0.0007
103	top	0.0053	0.0	1.0430531066997682e-06	0.03615883982714553	0.0008
103	bot	0.0044	0.0	9.71971676789518e-07	0.04632396944412619	0.0008
104	top	0.0089	0.0	1.4070123742943853e-07	0.004618947394423126	0.0009
104	bot	0.0079	0.0	2.471283111918431e-07	0.006109902384142256	0.0009
105	top	0.0002	0.0	1.0136523164876656e-06	0.0661924492972909	0.0001
105	bot	0.0	0.0	1.0136522312013314e-06	0.06620417898726673	0.0001
106	top	0.0095	0.0	5.2145913992064124e-06	0.35034536692997165	0.0004
106	bot	0.009	0.0	3.788367552658181e-06	0.33988429382466495	0.0004
107	top	0.0011	0.0	2.54005585997238e-06	0.03705109471033619	0.0023
107	bot	-0.0013	0.0	2.3994713201224206e-06	0.053127315175500976	0.0023
108	top	0.0032	0.0	5.323203184907675e-06	0.056022711598468035	0.0032
108	bot	-0.0001	0.0	5.046469867759983e-06	0.05624660972892955	0.0032
109	top	0.004	0.0	2.0988304452292455e-07	0.07169573693242398	0.0001
109	bot	0.0038	0.0	2.098830445229983e-07	0.07171934451073429	0.0001
110	top	0.0039	0.0	4.262807550132458e-06	0.13076773654032509	0.0009
110	bot	0.0029	0.0	3.949501362807517e-06	0.11427793610072201	0.0009
111	top	0.0019	0.0	3.760578226489447e-06	0.02938086108729073	0.0012
111	bot	0.0006	0.0	2.1574743473753172e-06	0.04486469684493197	0.0012
112	top	0.0046	0.0	4.989124693918528e-06	0.035134353849557154	0.0016
112	bot	0.0029	0.0	9.756233244875967e-06	0.03501999303416142	0.0016
113	top	0.006	0.0	1.690532542724518e-05	0.0871518441419356	0.0071
113	bot	-0.0012	0.0	1.7076286932994126e-05	0.13656133144702098	0.0071
114	top	0.0009	0.0	1.6435821335745038e-06	0.07994215078524267	0.0001
114	bot	0.0007	0.0	1.64358213357453e-06	0.07999645111389317	0.0001
115	top	0.0062	0.0	1.9916784878590345e-06	0.04406252171130155	0.0004
115	bot	0.0057	0.0	2.4394764419118357e-06	0.04347478758552469	0.0004
116	top	0.0022	0.0	2.71087530223178e-06	0.10439004775315235	0.0001
116	bot	0.002	0.0	2.7108753022317018e-06	0.10444490165979485	0.0001
117	top	0.0029	0.0	2.4872119217899552e-06	0.010286873737051873	0.0018
117	bot	0.001	0.0	2.6005274509076286e-06	0.011007558185513609	0.0018
118	top	0.0005	0.0	6.201905880806631e-07	0.0065042419694173485	0.0003
118	bot	0.0001	0.0	5.94596083604032e-07	0.0065269628507821295	0.0003
119	top	0.0035	0.0	2.7533816057632786e-06	0.04467622465902674	0.0002
119	bot	0.0032	0.0	2.181778447146131e-06	0.04555357367310954	0.0002
120	top	0.0025	0.0	1.4124866022186005e-06	0.07139483787150937	0.0001
120	bot	0.0023	0.0	1.4124866036741303e-06	0.07141121362430924	0.0001
121	top	0.0014	0.0	8.46904903408735e-06	0.15171707112748198	0.0023
121	bot	-0.001	0.0	8.114397912566663e-06	0.14467201045469275	0.0023
122	top	0.0047	0.0	8.691670181264026e-06	0.14752139182165805	0.0008
122	bot	0.0038	0.0	8.896003069044179e-06	0.1431550365633658	0.0008
123	top	0.0028	0.0	6.068998198095267e-06	0.08498936275278536	0.0017
123	bot	0.001	0.0	5.786419296690875e-06	0.047704319137503594	0.0017
124	top	0.004	0.0	1.3996404672094982e-06	0.11495937745135637	0.0001
124	bot	0.0038	0.0	1.3996404749456578e-06	0.11493108144365347	0.0001
125	top	0.0028	0.0	9.475699625439267e-06	0.10102580572900474	0.0025
125	bot	0.0002	0.0	1.0584713714118813e-05	0.1003118203538782	0.0025
126	top	0.0056	0.0	5.776612672515562e-06	0.14577653915895028	0.0001
126	bot	0.0054	0.0	5.776612672515578e-06	0.14581395992582913	0.0001
127	top	0.0046	0.0	1.776351466562996e-06	0.10687229682520251	0.0005
127	bot	0.004	0.0	1.4059352725677124e-06	0.09572915108228601	0.0005
128	top	0.0011	0.0	3.2538358874689805e-06	0.05389886265406885	0.0004
128	bot	0.0006	0.0	3.1616983829797414e-06	0.054124570254391165	0.0004
129	top	0.0033	0.0	2.2983957542113944e-06	0.14983048778903046	0.0001
129	bot	0.0031	0.0	2.298395754211311e-06	0.1498217321628191	0.0001
130	top	0.0004	0.0	7.405135627726043e-07	0.03289019047304927	0.0005
130	bot	-0.0002	0.0	8.624055589052807e-07	0.030375712800878068	0.0005
131	top	0.0019	0.0	3.2235925333376386e-06	0.07709092561604118	0.0003
131	bot	0.0015	0.0	1.5381447388058468e-06	0.08378942062044248	0.0003
132	top	0.0037	0.0	4.3334435813294555e-06	0.04203350897738014	0.0029
132	bot	0.0007	0.0	2.8326455325848125e-06	0.03098828214496489	0.0029
133	top	0.0024	0.0	5.4191759228371e-06	0.03887609188757121	0.0007
133	bot	0.0016	0.0	4.173813359191035e-06	0.04673389364199755	0.0007
134	top	0.0041	0.0	6.175201080422846e-06	0.10225021616155329	0.0014
134	bot	0.0026	0.0	7.738262344515335e-06	0.11423939861065753	0.0014
135	top	0.0042	0.0	2.8328092979712863e-06	0.014758148539400313	0.0004
135	bot	0.0037	0.0	2.6955296057177744e-06	0.014012242351941677	0.0004
136	top	0.0027	0.0	3.944362176637099e-06	0.07374750742746997	0.001
136	bot	0.0016	0.0	4.568290451136391e-06	0.0745269781145827	0.001
137	top	0.003	0.0	2.8093731492149008e-06	0.02386827154519045	0.0017
137	bot	0.0012	0.0	2.57903161975198e-06	0.018073484109530722	0.0017
138	top	0.0014	0.0	1.6206016212074234e-06	0.0895112583922432	0.0001
138	bot	0.0012	0.0	1.620601634634309e-06	0.08952014789430122	0.0001
139	top	0.0023	0.0	2.1117588625781537e-06	0.077236223616398	0.0002
139	bot	0.002	0.0	1.9796425683653006e-06	0.07594156646928897	0.0002
140	top	0.0019	0.0	5.612344843707665e-06	0.0728557882364897	0.0002
140	bot	0.0016	0.0	3.3230557395801736e-06	0.0727821562152186	0.0002
141	top	0.0035	0.0	3.396506697285687e-06	0.016508807579379624	0.0013
141	bot	0.0021	0.0	5.5711072198605846e-06	0.01840115668936031	0.0013
142	top	0.0018	0.0	3.1676477723029354e-06	0.03189600548071984	0.0014
142	bot	0.0003	0.0	2.5914968553417437e-06	0.024913385581278945	0.0014
143	top	0.0051	0.0	4.489006983546005e-06	0.03163285746883143	0.001
143	bot	0.004	0.0	3.901152614722952e-06	0.029096499865151827	0.001
144	top	0.001	0.0	9.342798223461614e-07	0.03356404028486578	0.0002
144	bot	0.0007	0.0	6.084125922978507e-07	0.026113939862957684	0.0002
145	top	0.0049	0.0	1.976243928882281e-06	0.07092747559272403	0.0005
145	bot	0.0043	0.0	1.3500907455326274e-06	0.08275195929750397	0.0005
146	top	0.0013	0.0	1.3179396992561253e-07	0.013775676944672577	0.0001
146	bot	0.0011	0.0	1.317939700038261e-07	0.013775962845299042	0.0001
147	top	0.0085	0.0	1.8813781898609794e-06	0.06505419969836591	0.0005
147	bot	0.0079	0.0	2.628103380633365e-06	0.0772839996129114	0.0005
148	top	0.004	0.0	1.964115499645771e-06	0.19261772698640917	0.0002
148	bot	0.0037	0.0	1.414177841757672e-06	0.1688181278418972	0.0002
149	top	0.0014	0.0	1.477983446492586e-06	0.014633856553594284	0.0016
149	bot	-0.0003	0.0	1.3352309686337162e-06	0.012983331999804218	0.0016
150	top	0.0048	0.0	2.6970650000754208e-08	0.0010149468085988358	0.0011
150	bot	0.0036	0.0	9.455048682196959e-08	0.001015265641835151	0.0011
151	top	0.0037	0.0	3.487099865180924e-06	0.0877834499257788	0.0011
151	bot	0.0025	0.0	3.2378854913907007e-06	0.07712251583364844	0.0011
152	top	0.0012	0.0	6.173365700665878e-06	0.08225819464390921	0.0004
152	bot	0.0007	0.0	4.731450391205042e-06	0.09603518349189516	0.0004
153	top	0.0016	0.0	1.25891030455879e-06	0.044702648991580475	0.0011
153	bot	0.0004	0.0	1.2529117524129385e-06	0.049057288311944516	0.0011
154	top	0.0019	0.0	1.1165854985470566e-06	0.023198094950876387	0.0009
154	bot	0.0009	0.0	2.2303175923998422e-06	0.0447499347973175	0.0009
155	top	0.0028	0.0	6.9625452572922086e-06	0.13650301298030096	0.0019
155	bot	0.0008	0.0	6.580448204053002e-06	0.15721546579183834	0.0019
156	top	0.0042	0.0	1.703180693677828e-06	0.016184977471487245	0.0009
156	bot	0.0032	0.0	2.0247118967108714e-06	0.01636967914240093	0.0009
157	top	0.009	0.0	8.056951861279527e-06	0.08271947034126478	0.005
157	bot	0.0039	0.0	6.462600293864713e-06	0.07594066261303642	0.005
158	top	0.0014	0.0	2.1711016138480804e-06	0.1185029414081585	0.0001
158	bot	0.0012	0.0	2.171095376165545e-06	0.11845960944808735	0.0001
159	top	0.0018	0.0	3.6391966428178037e-06	0.014156120804266164	0.0017
159	bot	2.350988701644575e-38	0.0	4.686641401318668e-06	0.01602798203943084	0.0017
160	top	0.0022	0.0	9.105426071707691e-07	0.05185692468716392	0.0001
160	bot	0.002	0.0	9.105426071707809e-07	0.051846685175781906	0.0001
161	top	0.0004	0.0	2.0247152040632665e-06	0.03685075086204208	0.0003
161	bot	2.350988701644575e-38	0.0	3.0975593573382106e-06	0.036371425221424114	0.0003
162	top	0.0034	0.0	8.003531909312234e-07	0.07641821188572576	0.0001
162	bot	0.0032	0.0	8.008786005716332e-07	0.07675629764563396	0.0001
163	top	0.0018	0.0	5.2034598591076624e-08	0.04069600051275098	0.0001
163	bot	0.0016	0.0	5.203459859112769e-08	0.04069750501876355	0.0001
164	top	0.0005	0.0	4.892525810566078e-06	0.11393230250456632	0.0001
164	bot	0.0003	0.0	4.892525770059462e-06	0.11398136689912584	0.0001
165	top	0.0043	0.0	1.5769491418375108e-06	0.022171343658570816	0.0009
165	bot	0.0033	0.0	1.4507346462481517e-06	0.020340533417013418	0.0009
166	top	0.0062	0.0	9.110441143253689e-06	0.2553527036661677	0.0005
166	bot	0.0056	0.0	7.255820820352915e-06	0.2786659259060351	0.0005
167	top	0.0027	0.0	1.0372966278897598e-06	0.021547177689232894	0.002
167	bot	0.0006	0.0	7.865162701712094e-07	0.030312417504274547	0.002
168	top	0.0035	0.0	3.7162392052476376e-06	0.04254770190876974	0.0017
168	bot	0.0017	0.0	3.1286856864421382e-06	0.04005043611692523	0.0017
169	top	0.0024	0.0	1.78222794518054e-06	0.0368757468342987	0.0006
169	bot	0.0017	0.0	6.559998520544614e-07	0.01696893548625565	0.0006
170	top	0.0054	0.0	1.5801013951995175e-05	0.12315709866947397	0.0037
170	bot	0.0016	0.0	1.424341300910784e-05	0.1316734790468834	0.0037
171	top	0.0018	0.0	1.86809547799441e-06	0.011599733146559512	0.0007
171	bot	0.001	0.0	2.0350765276847104e-06	0.01493323451692184	0.0007
172	top	0.0031	0.0	7.097872543330334e-06	0.06382580807710747	0.0012
172	bot	0.0018	0.0	4.2904778478129175e-06	0.05427151555428431	0.0012
173	top	0.0008	0.0	1.2675367339379974e-06	0.04458534306842671	0.0001
173	bot	0.0006	0.0	1.2675367339380181e-06	0.04456337164573314	0.0001
174	top	0.001	0.0	3.225800294160237e-07	0.06666388481357725	0.0001
174	bot	0.0008	0.0	3.225800294160984e-07	0.0666640185080384	0.0001
175	top	0.0003	0.0	3.2045888430468774e-06	0.1017816522524233	0.0001
175	bot	0.0001	0.0	3.2045888430467965e-06	0.10181452325158644	0.0001
176	top	0.0026	0.0	2.652676450086399e-05	0.13165453871351956	0.0031
176	bot	-0.0006	0.0	2.008924996065512e-05	0.19228844652955207	0.0031
177	top	0.0017	0.0	9.503201943398326e-06	0.22355965138086276	0.0011
177	bot	0.0005	0.0	7.506651005117865e-06	0.205920219130677	0.0011
178	top	0.0018	0.0	3.4848924396436837e-06	0.07875840425616694	0.0022
178	bot	-0.0005	0.0	5.994684060262376e-06	0.08919549905653595	0.0022
