num	t/b	strain	dE	RMS	PR	hyst
69	bot	0.0124	0.0	1.663429966243434e-05	0.11332808362390032	0.0004
70	top	0.0224	0.0	0.0003302095250688853	0.25253906960291755	0.0224
70	bot	-0.0001	0.0	0.00042623541259322474	0.28675775711201984	0.0224
71	top	0.023	0.0	1.322162433543872e-05	0.09087847055957463	0.0007
71	bot	0.0222	0.0	1.430190731000837e-05	0.10192535731929009	0.0007
72	top	0.0005	0.0	0.00011917941228519828	0.30662673410762703	0.0025
72	bot	-0.0021	0.0	0.00014282817323656353	0.3237308879982009	0.0025
73	top	0.0025	0.0	3.716986729854616e-05	0.09694794033132134	0.0029
73	bot	-0.0005	0.0	4.249735056057128e-05	0.139857860919723	0.0029
74	top	0.024	0.0	0.0001127296140495697	0.162644142717626	0.0105
74	bot	0.0134	0.0	0.00012036222581221574	0.23774019190849188	0.0105
75	top	0.0105	0.0	3.75202870816638e-05	0.16840603549718908	0.0018
75	bot	0.0086	0.0	5.5493807458643655e-05	0.15727690569851294	0.0018
76	top	0.0072	0.0	7.676496685783845e-06	0.20599571964970717	0.0002
76	bot	0.0069	0.0	9.194936517347855e-06	0.20713765534776207	0.0002
77	top	0.0087	0.0	5.260786678753964e-05	0.06299168866327019	0.0029
77	bot	0.0057	0.0	4.250962033634956e-05	0.05018457812674219	0.0029
78	top	0.0049	0.0	1.9877003817402537e-05	0.11798501776585527	0.0013
78	bot	0.0035	0.0	3.376479070091742e-05	0.1220053633886512	0.0013
79	top	0.0139	0.0	6.591478778309637e-05	0.30634655044434206	0.0005
79	bot	0.0133	0.0	6.514619927009983e-05	0.30781486807672437	0.0005
80	top	0.0019	0.0	1.5937312189071788e-05	0.39300478745284284	0.0001
80	bot	0.0017	0.0	1.5937312189071723e-05	0.3919172665712097	0.0001
81	top	0.027	0.0	2.7227500909419912e-05	0.2816009793180925	0.0004
81	bot	0.0265	0.0	1.9992778925114493e-05	0.2996764712288358	0.0004
82	top	0.0032	0.0	3.616883430387328e-05	0.20506398902377984	0.0003
82	bot	0.0028	0.0	3.317990661531978e-05	0.2126003286405037	0.0003
83	top	0.0081	0.0	0.00019613429756084883	0.13019078583312035	0.0101
83	bot	-0.0021	0.0	0.00019136359331327343	0.07802195379345052	0.0101
84	top	0.0036	0.0	0.00017341301257443837	0.40235962690263755	0.0029
84	bot	0.0006	0.0	0.00012938163454529971	0.36197667508947606	0.0029
85	top	0.0237	0.0	5.0820408527749266e-05	0.11631461866671429	0.0045
85	bot	0.0191	0.0	4.080027508878147e-05	0.06941681091870439	0.0045
86	top	0.0177	0.0	1.680584154303027e-05	0.3548424557387112	0.0002
86	bot	0.0174	0.0	1.4974939120284558e-05	0.3664370187026688	0.0002
87	top	0.007	0.0	5.890063024954478e-05	0.18171542423230677	0.0015
87	bot	0.0054	0.0	3.673942600701029e-05	0.25438359593826526	0.0015
88	top	0.0218	0.0	3.761931136280737e-05	0.048694038509284034	0.001
88	bot	0.0207	0.0	3.50558808285458e-05	0.04007308145217321	0.001
89	top	0.0036	0.0	1.767183824685979e-05	0.11999073405418831	0.0009
89	bot	0.0026	0.0	1.770820463698202e-05	0.10573084203343269	0.0009
90	top	0.0147	0.0	9.02151653443982e-05	0.2604862544096478	0.0091
90	bot	0.0055	0.0	9.177457095488428e-05	0.2689571384589664	0.0091
91	top	0.0051	0.0	3.351840670059811e-05	0.17323584602739087	0.0002
91	bot	0.0048	0.0	5.3431894492262416e-05	0.16344917018263289	0.0002
92	top	0.0219	0.0	0.00011877801522599228	0.1486926968349317	0.0147
92	bot	0.0071	0.0	9.649137924739916e-05	0.1549798804766641	0.0147
93	top	0.0128	0.0	2.681941799336295e-06	0.05184098671867329	0.0001
93	bot	0.0126	0.0	2.6819417993362274e-06	0.05192579358117012	0.0001
94	top	0.0082	0.0	0.00014256390048812256	0.13946517751230555	0.0096
94	bot	-0.0015	0.0	0.00014251527710732416	0.07830832633798976	0.0096
95	top	0.0014	0.0	1.9465096728510666e-05	0.21244179169185676	0.0005
95	bot	0.0008	0.0	2.3883635731997442e-05	0.21908382742961083	0.0005
96	top	0.0078	0.0	4.732789526689652e-05	0.1523358841034183	0.0014
96	bot	0.0063	0.0	5.405453057429957e-05	0.2330291123975332	0.0014
97	top	0.0229	0.0	7.219706000120759e-05	0.27632362288108714	0.0058
97	bot	0.017	0.0	2.097730051107174e-05	0.03582578122215464	0.0058
98	top	0.0116	0.0	4.267457445673841e-05	0.21475729099461643	0.0045
98	bot	0.007	0.0	6.916745199864055e-05	0.17996060826038282	0.0045
99	top	0.0115	0.0	0.00015070479706149408	0.16132132386710876	0.0104
99	bot	0.001	0.0	0.00012133786467591882	0.15036061947124593	0.0104
100	top	0.0101	0.0	0.00010526426032085567	0.1683808466658489	0.0072
100	bot	0.0028	0.0	0.00011540402617233734	0.2870161628872856	0.0072
101	top	0.0047	0.0	1.573053469279552e-05	0.3024063965181971	0.0024
101	bot	0.0022	0.0	2.5346383649046072e-05	0.13011883984443676	0.0024
102	top	0.0191	0.0	5.0482978656136215e-05	0.1165257869403366	0.0027
102	bot	0.0163	0.0	4.241711480665339e-05	0.0993585866300892	0.0027
103	top	0.0031	0.0	2.2581687642465097e-05	0.3088686546232203	0.0001
103	bot	0.0029	0.0	2.2581687642464823e-05	0.3089544832147236	0.0001
104	top	0.016	0.0	2.9954804820609572e-06	0.3287325194752409	0.0001
104	bot	0.0158	0.0	2.995480482061164e-06	0.33785428453805816	0.0001
105	top	0.0046	0.0	5.8986088618301385e-05	0.10868365787458696	0.0062
105	bot	-0.0017	0.0	6.865919047204135e-05	0.1087268342880025	0.0062
106	top	0.0095	0.0	5.564187756927171e-05	0.21244827218362114	0.0025
106	bot	0.0069	0.0	5.57678005365135e-05	0.19157939462398246	0.0025
107	top	0.0089	0.0	1.1006798490478481e-05	0.11611194493703202	0.0005
107	bot	0.0083	0.0	1.1286729671548142e-05	0.11494226553883781	0.0005
108	top	0.0198	0.0	3.592860342498823e-05	0.6151652542979025	0.0001
108	bot	0.0196	0.0	3.59286034249878e-05	0.6142464602907234	0.0001
109	top	0.0227	0.0	7.064646534078046e-05	0.12002469939913041	0.0044
109	bot	0.0182	0.0	8.246717247349192e-05	0.09069360907844404	0.0044
110	top	0.0056	0.0	1.6334020740107118e-05	0.2265749041617334	0.0003
110	bot	0.0052	0.0	1.2895375052044991e-05	0.21871987432949938	0.0003
111	top	0.0062	0.0	3.502604679506196e-05	0.1313433665211421	0.0015
111	bot	0.0046	0.0	3.3671062240413104e-05	0.18911045158010092	0.0015
112	top	0.0101	0.0	2.7404880310847947e-05	0.16198074628400783	0.0007
112	bot	0.0093	0.0	2.639274967285914e-05	0.15470708954334506	0.0007
113	top	0.0043	0.0	3.084767408750663e-05	0.13915386207247074	0.0003
113	bot	0.0039	0.0	2.8525956004042906e-05	0.13552115785533073	0.0003
114	top	0.0077	0.0	1.1047941302278319e-05	0.10000225237692675	0.0002
114	bot	0.0074	0.0	9.68419862586817e-06	0.09770008261411642	0.0002
115	top	0.0028	0.0	9.472809151884783e-06	0.16687401864376009	0.0004
115	bot	0.0023	0.0	8.25807209623515e-06	0.20687289833521025	0.0004
116	top	0.0097	0.0	5.698326970225694e-05	0.3352196912680536	0.0033
116	bot	0.0063	0.0	4.352127795560408e-05	0.32083267875792054	0.0033
117	top	0.0021	0.0	1.689702433500503e-05	0.30796485577730853	0.0001
117	bot	0.0019	0.0	1.689702433500516e-05	0.3082308034143223	0.0001
118	top	0.0134	0.0	3.1654827446841336e-05	0.18969504101259524	0.0009
118	bot	0.0124	0.0	2.056862202331735e-05	0.18377120715849193	0.0009
119	top	0.0107	0.0	1.315098653868592e-05	0.09360803423559261	0.0004
119	bot	0.0102	0.0	1.480492249438717e-05	0.0942510865738154	0.0004
120	top	0.0016	0.0	5.5922022268467016e-05	0.1442732168692885	0.0026
120	bot	-0.0011	0.0	4.2907776332211164e-05	0.11005928712356358	0.0026
121	top	0.0025	0.0	2.9138945797290913e-05	0.14772694950321003	0.0002
121	bot	0.0022	0.0	2.2787686072094237e-05	0.14729836573070595	0.0002
122	top	0.0064	0.0	2.4251874850950024e-05	0.29108717174927845	0.0013
122	bot	0.005	0.0	2.3354960488412638e-05	0.30079550122801163	0.0013
123	top	0.0164	0.0	7.439407490047974e-06	0.07018402300599688	0.001
123	bot	0.0153	0.0	8.317910715560999e-06	0.07417279005429166	0.001
124	top	0.0094	0.0	4.472215589228334e-05	0.2692869105457941	0.0006
124	bot	0.0087	0.0	4.5301830606339505e-05	0.25939563552373335	0.0006
125	top	0.0068	0.0	1.230023711317103e-05	0.24444235707343126	0.0007
125	bot	0.006	0.0	1.05250439038273e-05	0.23880702782738733	0.0007
126	top	0.0072	0.0	4.585704347212245e-05	0.2331130802730605	0.0041
126	bot	0.003	0.0	4.5991661573905536e-05	0.20963635533658576	0.0041
127	top	0.0181	0.0	1.086452423016751e-05	0.06084302134560072	0.0001
127	bot	0.0179	0.0	1.0864524230167662e-05	0.06103864218556859	0.0001
128	top	0.0072	0.0	5.8958209571037526e-05	0.2145801348895671	0.0047
128	bot	0.0024	0.0	7.211838084742356e-05	0.2603470278177072	0.0047
129	top	0.0132	0.0	2.8653106385516605e-05	0.17590047895612246	0.0004
129	bot	0.0127	0.0	2.7806077153216766e-05	0.17180398256374455	0.0004
130	top	0.0132	0.0	1.2276402378873293e-05	0.1922828460954077	0.0001
130	bot	0.013	0.0	1.2276402378873352e-05	0.1922920211031509	0.0001
131	top	0.0055	0.0	9.773037768878304e-06	0.17080690634690285	0.0001
131	bot	0.0053	0.0	9.7730377688783e-06	0.17069882275039294	0.0001
132	top	0.0062	0.0	2.3261234852499254e-05	0.06217041092397581	0.0014
132	bot	0.0047	0.0	2.6122008210768425e-05	0.07077849308835914	0.0014
133	top	0.0047	0.0	2.545384396987281e-05	0.22744598160151308	0.0004
133	bot	0.0042	0.0	2.2208733022524754e-05	0.20223809764862782	0.0004
134	top	0.0104	0.0	0.00013831001506071206	0.30821852965830016	0.0122
134	bot	-0.0019	0.0	0.00012213039871685743	0.3090707428345238	0.0122
135	top	0.0067	0.0	1.305110884252759e-05	0.1014550332708055	0.001
135	bot	0.0056	0.0	9.168146736931826e-06	0.10668052979732519	0.001
136	top	0.0096	0.0	8.107095983592403e-05	0.24259433395981939	0.0025
136	bot	0.007	0.0	8.025528601106922e-05	0.2358979817375695	0.0025
137	top	0.0024	0.0	1.4240362494633756e-05	0.12949892493308224	0.0027
137	bot	-0.0004	0.0	1.8190067573037823e-05	0.12286974167855126	0.0027
138	top	0.0048	0.0	4.0107060296697594e-05	0.3410863831208087	0.001
138	bot	0.0037	0.0	4.983599655587934e-05	0.2887089795780241	0.001
139	top	0.0148	0.0	3.540990399385957e-05	0.26513354710736436	0.0022
139	bot	0.0125	0.0	3.481854763930539e-05	0.28664324418185466	0.0022
140	top	0.0214	0.0	1.3186527794351108e-05	0.20823592452095754	0.0004
140	bot	0.0209	0.0	1.2630478520551237e-05	0.18352205343451303	0.0004
141	top	0.0112	0.0	2.239987647082156e-06	0.1722333146320336	0.0001
141	bot	0.011	0.0	2.2399867006288874e-06	0.17196087449442424	0.0001
142	top	0.0033	0.0	2.4341037793533334e-05	0.14293179621297314	0.0012
142	bot	0.002	0.0	1.270434461980232e-05	0.09351465245276656	0.0012
143	top	0.0103	0.0	2.445573988263139e-05	0.04848173675263148	0.0012
143	bot	0.009	0.0	3.124524702839327e-05	0.05244624142056726	0.0012
144	top	0.0003	0.0	7.233481792060828e-05	0.11556741007812098	0.0058
144	bot	-0.0056	0.0	6.319748623423363e-05	0.09714750926046353	0.0058
145	top	0.0129	0.0	1.541774241007574e-05	0.015979252887079885	0.0012
145	bot	0.0116	0.0	9.589614177738457e-06	0.017125377120085414	0.0012
146	top	0.0153	0.0	1.9239140153523376e-05	0.3139560639228786	0.0001
146	bot	0.0151	0.0	1.9239140153523217e-05	0.31511358484662655	0.0001
147	top	0.0071	0.0	6.512579966764845e-05	0.11589709666957504	0.0077
147	bot	-0.0007	0.0	4.078855417390025e-05	0.08900159736037841	0.0077
148	top	0.0176	0.0	2.0988964011271515e-05	0.23060860391979568	0.0013
148	bot	0.0162	0.0	1.8836156449514755e-05	0.20718838272188844	0.0013
149	top	0.0026	0.0	1.751595883867497e-05	0.22298636219554976	0.0004
149	bot	0.0021	0.0	1.3764766461308054e-05	0.26611148513930305	0.0004
150	top	0.0143	0.0	0.00010197484170959029	0.1739897062951284	0.0059
150	bot	0.0083	0.0	0.00010362199094629624	0.2283386909229971	0.0059
151	top	0.0008	0.0	2.3757385702950572e-05	0.0750153353186996	0.003
151	bot	-0.0023	0.0	3.137884479162041e-05	0.0511760955378072	0.003
152	top	0.0095	0.0	2.3519789621772095e-05	0.1810113131626696	0.0002
152	bot	0.0092	0.0	2.0670252018150303e-05	0.17037186346940805	0.0002
153	top	0.0063	0.0	3.5837150188492896e-06	0.15914234931980728	0.0002
153	bot	0.006	0.0	3.794809853869512e-06	0.16362956575437299	0.0002
154	top	0.0009	0.0	1.400849101394527e-05	0.173281873192794	0.0002
154	bot	0.0006	0.0	1.3451639932998738e-05	0.16913402884060766	0.0002
155	top	0.0112	0.0	4.2802114290000066e-05	0.27852153680475694	0.0013
155	bot	0.0098	0.0	4.745700537981988e-05	0.2512991306075755	0.0013
156	top	0.0084	0.0	1.7280994212341558e-05	0.15378429672202748	0.0015
156	bot	0.0068	0.0	2.546723595020489e-05	0.14808313339211276	0.0015
157	top	0.0147	0.0	2.071081799517131e-05	0.33311880939656935	0.0004
157	bot	0.0142	0.0	2.3540842840644328e-05	0.27276120777598006	0.0004
158	top	0.0032	0.0	1.578990865490954e-05	0.18164199543425052	0.0001
158	bot	0.003	0.0	1.5789908654909352e-05	0.18174569593303302	0.0001
159	top	0.0005	0.0	0.000153632502542684	0.1848505152678811	0.0025
159	bot	-0.0021	0.0	0.00010475462444487499	0.17596135649030129	0.0025
160	top	0.0014	0.0	4.523755762373231e-05	0.19353071949300477	0.0026
160	bot	-0.0013	0.0	5.978005868929224e-05	0.2055008397677063	0.0026
161	top	0.014	0.0	0.00010191325390500074	0.07727588346415626	0.0132
161	bot	0.0007	0.0	0.00016179323629747922	0.09061532492841823	0.0132
162	top	0.0066	0.0	9.965645098935039e-06	0.05717013179765725	0.0001
162	bot	0.0064	0.0	9.965645098935035e-06	0.05696761523216659	0.0001
163	top	0.0024	0.0	0.00015923418805173343	0.22602522115533658	0.0089
163	bot	-0.0066	0.0	0.00013012707659808807	0.17543429031819646	0.0089
164	top	0.0254	0.0	4.016826004564897e-05	0.35380352722495934	0.0003
164	bot	0.025	0.0	2.7235881905412402e-05	0.3542182050367543	0.0003
165	top	0.0108	0.0	4.2293861710863096e-05	0.13187232932333084	0.0008
165	bot	0.0099	0.0	4.56573421663027e-05	0.12964769962260633	0.0008
166	top	0.0053	0.0	3.2838936761966275e-05	0.320125357766696	0.0003
166	bot	0.0049	0.0	3.250686118482324e-05	0.3186456757027914	0.0003
167	top	0.0094	0.0	3.978885312572834e-05	0.0886128342639317	0.0008
167	bot	0.0085	0.0	3.539763205477881e-05	0.08079119821261029	0.0008
168	top	0.015	0.0	7.543272006585675e-06	0.17017755204165405	0.0001
168	bot	0.0148	0.0	7.543266092734011e-06	0.1701987662037714	0.0001
169	top	0.008	0.0	2.4498990918149938e-05	0.18996524852350744	0.0007
169	bot	0.0072	0.0	2.5319495728029904e-05	0.22397660547368148	0.0007
170	top	0.013	0.0	1.4257285599619686e-05	0.15706561361500102	0.0002
170	bot	0.0127	0.0	1.69552577472269e-05	0.15831961550362592	0.0002
171	top	0.0029	0.0	2.523231442987986e-05	0.138200453326863	0.0004
171	bot	0.0024	0.0	2.4609369929765278e-05	0.13217144682259846	0.0004
172	top	0.0007	0.0	2.9415315389260022e-05	0.5316411901406812	0.0003
172	bot	0.0003	0.0	3.203200851080999e-05	0.5221416640475818	0.0003
173	top	0.0082	0.0	3.6781855111517815e-05	0.27757761891142557	0.0008
173	bot	0.0073	0.0	2.9406821644106667e-05	0.20725988137355875	0.0008
174	top	0.0007	0.0	2.1889085076460864e-05	0.4348130801998022	0.0003
174	bot	0.0003	0.0	2.2057810945139195e-05	0.44007283453380797	0.0003
175	top	0.0006	0.0	7.6857529970945e-05	0.4415408049766571	0.0007
175	bot	-0.0002	0.0	5.752257790774458e-05	0.4385137641084142	0.0007
176	top	0.0092	0.0	2.341102627885727e-05	0.2027187421686466	0.0018
176	bot	0.0073	0.0	5.122499772752851e-05	0.25370246292357207	0.0018
177	top	0.0085	0.0	4.399218380448094e-05	0.2645689191635745	0.0017
177	bot	0.0067	0.0	4.5043649747533855e-05	0.286089398294757	0.0017
178	top	0.0011	0.0	7.810576679056914e-06	0.11939588666983789	0.0002
178	bot	0.0008	0.0	1.0141634208963898e-05	0.11575805083543503	0.0002
179	top	0.0225	0.0	4.78630319932424e-05	0.06673348429422124	0.0117
179	bot	0.0107	0.0	7.680633283798495e-05	0.11730280852468528	0.0117
180	top	0.0118	0.0	4.1892119574178756e-05	0.1482235999570628	0.0015
