num	t/b	strain	dE	RMS	PR	hyst
34	bot	0.1029	0.0	0.025477119932514124	0.7507888027292342	0.1781
35	top	0.1491	1.0	0.0015139891097354851	0.7262837590803664	0.003
35	bot	0.146	0.0	0.0018355368575418995	0.6830440788006302	0.003
36	top	0.0123	0.0	0.00597635462353303	0.6758704739598927	0.0119
36	bot	0.0003	0.0	0.006065168205401391	0.7218812201780453	0.0119
37	top	0.0581	0.0	0.013009079543503953	0.6998841906644759	0.0163
37	bot	0.0417	0.0	0.016823029369907053	0.671487681911366	0.0163
38	top	0.0891	1.0	0.0005424773273010152	0.3181388421029391	0.0004
38	bot	0.0886	0.0	0.0005367672617353042	0.3056629289210136	0.0004
39	top	0.1509	0.0	0.01198801103210051	0.8118092498145081	0.1453
39	bot	0.0055	0.0	0.013343965117169374	0.692711207338474	0.1453
40	top	0.0447	0.0	0.019071517669700857	0.8099757326450137	0.0719
40	bot	-0.0273	0.0	0.011564025202349323	0.6647923637411868	0.0719
41	top	0.0447	1.0	0.013999815198696404	0.6192167875720479	0.0322
41	bot	0.0124	0.0	0.012512264113475316	0.60130264629148	0.0322
42	top	0.0391	0.0	0.012270596501134866	0.5348162565744782	0.0118
42	bot	0.0272	0.0	0.010066408016427114	0.538368793071985	0.0118
43	top	0.123	1.0	0.01257746760057866	0.5634005308257809	0.0359
43	bot	0.087	0.0	0.017712991367321764	0.48307437324152147	0.0359
44	top	0.2961	0.0	0.01073008252957529	0.7077895756833497	0.0049
44	bot	0.2911	0.0	0.0069876907962465665	0.7412367537751338	0.0049
45	top	0.163	0.0	0.019077702914424077	0.8107367028783602	0.0901
45	bot	0.0728	0.0	0.024743582932926344	0.6298116384775428	0.0901
46	top	0.2933	1.0	0.004866324690076592	0.725033340045653	0.0162
46	bot	0.277	0.0	0.0018714974653027386	0.7768114130071291	0.0162
47	top	0.0827	1.0	0.02634716341502948	0.6835134871080836	0.1164
47	bot	-0.0338	0.0	0.025594318328654275	0.6349107844199032	0.1164
48	top	0.0744	4.0	0.001224207597365153	0.6745542380430869	0.0001
48	bot	0.0742	0.0	0.0012242075973651573	0.6699164446675268	0.0001
49	top	0.1887	1.0	0.007381554536825213	0.7527703448810389	0.0057
49	bot	0.1829	0.0	0.007085514972111927	0.7318788723498784	0.0057
50	top	0.0194	0.0	0.013977438809485942	0.567578483795049	0.0622
50	bot	-0.0429	0.0	0.014205550862399333	0.5702227661787416	0.0622
51	top	0.2464	0.0	0.003624600741880615	0.7035946204159447	0.0009
51	bot	0.2454	0.0	0.0021232279410293934	0.7307127116395978	0.0009
52	top	0.0714	2.0	0.002821777040878402	0.4937862062694638	0.0007
52	bot	0.0706	0.0	0.0019118572833033449	0.5077643854120086	0.0007
53	top	0.1153	2.0	0.008191094217874699	0.6507196792606375	0.0226
53	bot	0.0926	0.0	0.010798964197650099	0.6257605763010097	0.0226
54	top	0.102	0.0	0.0014476341157343147	0.6731534021660146	0.0003
54	bot	0.1016	0.0	0.001425588564936052	0.6755692177931079	0.0003
55	top	0.0633	0.0	0.004644773495907419	0.38394540376079683	0.0152
55	bot	0.048	0.0	0.004263015364326368	0.4620389316043798	0.0152
56	top	0.0708	2.0	0.002380423372273437	0.32360710604351034	0.0001
56	bot	0.0706	0.0	0.002380423372273442	0.3297799886619578	0.0001
57	top	0.1423	0.0	0.023539838155805123	0.7926979449835831	0.1332
57	bot	0.009	0.0	0.02189029986168678	0.7096688427677841	0.1332
58	top	0.0372	2.0	0.012183830553156595	0.643917930962095	0.0271
58	bot	0.01	0.0	0.012590576077741935	0.6712274129208577	0.0271
59	top	0.1414	3.0	0.0006930989134829562	0.4555567803681736	0.0005
59	bot	0.1408	0.0	0.001190892857248858	0.3850587395508037	0.0005
60	top	0.0854	2.0	0.0036753622796118737	0.6315433663354968	0.0142
60	bot	0.0711	0.0	0.007060454599110053	0.6265345914596882	0.0142
61	top	0.1526	0.0	0.007522213916853815	0.5571840934094006	0.0229
61	bot	0.1296	0.0	0.00792459065778135	0.42374372929346865	0.0229
62	top	0.071	0.0	0.001974570918202664	0.36474114801505547	0.0043
62	bot	0.0666	0.0	0.002954364226575742	0.3715126530863399	0.0043
63	top	0.1517	0.0	0.01075142573183996	0.7869226332201741	0.0361
63	bot	0.1155	0.0	0.011876575477549774	0.7227629997882	0.0361
64	top	0.1806	0.0	0.007980460263380822	0.7129473947014798	0.0198
64	bot	0.1607	0.0	0.009507900837777125	0.7179143800450083	0.0198
65	top	0.0987	1.0	0.004546638588911287	0.2592217595627796	0.0074
65	bot	0.0912	0.0	0.0023628346508249944	0.29104743443359005	0.0074
66	top	0.1718	0.0	0.0077611164345201935	0.7387082956497933	0.0125
66	bot	0.1592	0.0	0.00572813028630925	0.7734531173278877	0.0125
67	top	0.1056	1.0	0.002674550194744375	0.3818824280345584	0.0019
67	bot	0.1036	0.0	0.002834843642969259	0.37518318233033765	0.0019
68	top	0.0821	0.0	0.022355800836981497	0.7868950969322955	0.0293
68	bot	0.0527	0.0	0.024406605746007722	0.753493993108272	0.0293
69	top	0.2376	0.0	0.012094110398331345	0.8266205295304546	0.0706
69	bot	0.1669	0.0	0.004080184555516702	0.7559875084976615	0.0706
70	top	0.082	1.0	0.012392647973523425	0.7600255772832079	0.0105
70	bot	0.0714	0.0	0.014798999180786601	0.7531293776646053	0.0105
71	top	0.1333	0.0	0.0017357915162598534	0.7790864670189019	0.0031
71	bot	0.1301	0.0	0.0035033316219504956	0.7318157108107233	0.0031
72	top	0.0372	0.0	0.006007495523708585	0.6016421877553192	0.0188
72	bot	0.0183	0.0	0.007416127043521265	0.6244285296302814	0.0188
73	top	0.2628	0.0	0.020775151117599394	0.41630429050720197	0.1828
73	bot	0.0799	0.0	0.044683025654518024	0.5107113028034382	0.1828
74	top	0.2666	0.0	0.0036311296247761174	0.7661216369152414	0.0009
74	bot	0.2656	0.0	0.002699504662379407	0.7739691313155181	0.0009
75	top	0.0233	0.0	0.010580085570923126	0.6811805483144479	0.0291
75	bot	-0.0059	0.0	0.010099992412805363	0.7313770010863867	0.0291
76	top	0.1333	0.0	0.012569887828110476	0.7294101000373788	0.0413
76	bot	0.0919	0.0	0.01549122455170549	0.7016162766224457	0.0413
77	top	0.1454	0.0	0.01736220559849775	0.8100955950814481	0.0241
77	bot	0.1212	0.0	0.013417739287665821	0.7732059285584635	0.0241
78	top	0.0998	3.0	0.012467426118731703	0.6637651558973484	0.0811
78	bot	0.0186	0.0	0.010601033955916498	0.6899333780569324	0.0811
79	top	0.0838	0.0	0.0018258811051213317	0.5777146815032772	0.004
79	bot	0.0797	0.0	0.0016135498143122987	0.6173938215029312	0.004
80	top	0.1701	0.0	0.004362341941720419	0.5699334980277445	0.0148
80	bot	0.1552	0.0	0.005383009443102936	0.5392606382290094	0.0148
81	top	0.1329	2.0	0.0036130178729654803	0.6380779217995687	0.0087
81	bot	0.1241	0.0	0.005163202317812677	0.5369706530031629	0.0087
82	top	0.168	0.0	0.015062967627336573	0.7848142284342773	0.0826
82	bot	0.0853	0.0	0.020327043576360868	0.6683458506026415	0.0826
83	top	0.2009	2.0	0.009333567454979343	0.4756264907380381	0.1091
83	bot	0.0917	0.0	0.018855230274147657	0.5276150404874982	0.1091
84	top	0.1481	0.0	0.009247905767297643	0.7412160462470044	0.045
84	bot	0.103	0.0	0.023005817929190986	0.41864205133218707	0.045
85	top	0.1535	0.0	0.003707780251952247	0.6923613442718791	0.0136
85	bot	0.1398	0.0	0.008471576650671933	0.44213844078963904	0.0136
86	top	0.2075	0.0	0.002769405937449491	0.8725789931640766	0.0006
86	bot	0.2068	0.0	0.0022095046564858233	0.8729128956299212	0.0006
87	top	0.0168	1.0	0.0029701214971119007	0.43290500253358194	0.0134
87	bot	0.0033	0.0	0.004769532707515928	0.4475191744911742	0.0134
88	top	0.2757	0.0	0.021548180125324633	0.4155941922261699	0.0554
88	bot	0.2202	0.0	0.013403409615231848	0.35803505992007384	0.0554
89	top	0.1505	0.0	0.009516086224354153	0.7649328036933858	0.0221
89	bot	0.1283	0.0	0.011021394371096891	0.7623353744127132	0.0221
90	top	0.0815	0.0	0.0038104885935510238	0.7168963806137292	0.0101
90	bot	0.0713	0.0	0.005978954813289594	0.6204101277957889	0.0101
91	top	0.0922	2.0	0.009623197509585431	0.713728375666138	0.0107
91	bot	0.0814	0.0	0.010446908474055295	0.6973350265993545	0.0107
92	top	0.0646	1.0	0.005005809390975699	0.3045748161079352	0.0066
92	bot	0.0579	0.0	0.005826499208188296	0.2988153348292623	0.0066
93	top	0.1417	0.0	0.013740321669619235	0.37479786618557004	0.0235
93	bot	0.1181	0.0	0.01238242986020656	0.374736892375666	0.0235
94	top	0.0352	1.0	0.018342083797097782	0.7898120485968507	0.0545
94	bot	-0.0194	0.0	0.0176872706876404	0.8000320871342962	0.0545
95	top	0.1287	1.0	0.019979176352910823	0.7111843628921873	0.0326
95	bot	0.096	0.0	0.022750544411686103	0.6951346977634083	0.0326
96	top	0.0954	0.0	0.0073551354464899315	0.6593756329830329	0.0131
96	bot	0.0822	0.0	0.0070064122761506935	0.6131075465952609	0.0131
97	top	0.1634	0.0	0.0009803318549291336	0.584004554013061	0.0001
97	bot	0.1632	0.0	0.0009803318549291352	0.584976390550851	0.0001
98	top	0.2815	3.0	0.005403468439247313	0.5013017145771527	0.0028
98	bot	0.2786	0.0	0.002602596823079794	0.6622753308790309	0.0028
99	top	0.0738	0.0	0.0024702481986394105	0.776874568798014	0.0175
99	bot	0.0562	0.0	0.002753929129401565	0.6447252565863154	0.0175
100	top	0.0515	0.0	0.013493887152439434	0.4357924985633169	0.0362
100	bot	0.0152	0.0	0.014592649311228485	0.3859190637376917	0.0362
101	top	0.0341	0.0	0.011236906321093632	0.6884546845690462	0.031
101	bot	0.003	0.0	0.011102712669440223	0.6796546276206219	0.031
102	top	0.0278	0.0	0.0059228973827235	0.5295408042704708	0.0265
102	bot	0.0012	0.0	0.005821486876282522	0.38462259613353994	0.0265
103	top	0.17	8.0	0.008641482849128515	0.766470474555703	0.0023
103	bot	0.1676	0.0	0.005021356506001849	0.7721936126492068	0.0023
104	top	0.1174	0.0	0.014472196692276996	0.7032822220352629	0.0352
104	bot	0.0821	0.0	0.017587089368857188	0.6409345093528184	0.0352
105	top	0.161	3.0	0.002026180932043877	0.756497461891165	0.0014
105	bot	0.1595	0.0	0.0029266355187450833	0.7352364374327148	0.0014
106	top	0.0222	0.0	0.0021016984974961367	0.7480429391423898	0.0111
106	bot	0.011	0.0	0.0024723544508869037	0.7192504361771566	0.0111
107	top	0.1451	0.0	0.0008674092141157699	0.6190446592412228	0.0012
107	bot	0.1438	0.0	0.0011397794538370344	0.5954992908183382	0.0012
108	top	0.1165	0.0	0.0025732240815877013	0.7077219809449944	0.0113
108	bot	0.1051	0.0	0.001839428877396627	0.6261319518438963	0.0113
109	top	0.2367	0.0	0.008296535483500957	0.5275980148946494	0.0093
109	bot	0.2273	0.0	0.009529947741255368	0.6224478647940292	0.0093
110	top	0.0534	0.0	0.009038502793120132	0.6915512687791492	0.0657
110	bot	-0.0124	0.0	0.009154589504916849	0.6876342760037878	0.0657
111	top	0.1161	1.0	0.005443538834698753	0.7019275697527337	0.0115
111	bot	0.1045	0.0	0.005846135597612343	0.6972741000707826	0.0115
112	top	0.0708	1.0	0.009962712917211401	0.5957077480759414	0.0089
112	bot	0.0618	0.0	0.009298779936874764	0.5986788204390908	0.0089
113	top	0.0194	0.0	0.0010481465431404987	0.7643454038143206	0.0007
113	bot	0.0186	0.0	0.0010511110590501222	0.7456515969259615	0.0007
114	top	0.0216	1.0	0.0035455705856514926	0.7147439397132148	0.001
114	bot	0.0205	0.0	0.003518625845399685	0.6936707875439292	0.001
115	top	0.1329	0.0	0.011070187723334065	0.7141414837980607	0.0428
115	bot	0.09	0.0	0.013928682617900453	0.6363518288564038	0.0428
116	top	0.063	1.0	0.00022692807960114275	0.5819460404289627	0.0002
116	bot	0.0627	0.0	0.0002895275087058011	0.5713179710775051	0.0002
117	top	0.0023	0.0	0.0009221448748707523	0.5996726542002226	0.0016
117	bot	0.0006	0.0	0.001130323029349817	0.5012689784697697	0.0016
118	top	0.1893	0.0	0.001531565029141671	0.7735253076799478	0.0017
118	bot	0.1875	0.0	0.0015140596763463358	0.7299721465804744	0.0017
119	top	0.2027	1.0	0.011509605316129259	0.49051858752786337	0.1243
119	bot	0.0783	0.0	0.02354876945920853	0.5845496680311691	0.1243
120	top	0.0308	1.0	0.009830691327757796	0.5906390982922065	0.0394
120	bot	-0.0087	0.0	0.019774521471270408	0.3626838039153795	0.0394
121	top	0.0289	3.0	0.008303289344659874	0.6000987981714067	0.0171
121	bot	0.0117	0.0	0.005118608668486989	0.6203624482279568	0.0171
122	top	0.1624	0.0	0.02283456510299271	0.80376322423228	0.0272
122	bot	0.1351	0.0	0.01678599436798594	0.7508005841051621	0.0272
123	top	0.0379	0.0	0.004903023996897446	0.7244055395834028	0.0325
123	bot	0.0053	0.0	0.004882434658156659	0.6952239412306028	0.0325
124	top	0.1455	0.0	0.009870347521925041	0.7505904719382231	0.0213
124	bot	0.1241	0.0	0.011388186281543575	0.7658166428291976	0.0213
125	top	0.1451	3.0	0.0028194436949151936	0.48131968771948047	0.0012
125	bot	0.1438	0.0	0.0019568395618626924	0.502469676353244	0.0012
126	top	0.043	0.0	0.006887978246536502	0.7055133147437277	0.0279
126	bot	0.015	0.0	0.006663804173957501	0.6877585896354749	0.0279
127	top	0.0296	1.0	0.003821204920294394	0.6534982081950265	0.0038
127	bot	0.0257	0.0	0.003367055934288179	0.6826794282424352	0.0038
128	top	0.0907	1.0	0.01997541330292829	0.7317926303467451	0.0629
128	bot	0.0277	0.0	0.022454000876533032	0.6895184955341127	0.0629
129	top	0.1682	0.0	0.00447853826592817	0.6159589447463201	0.016
129	bot	0.1521	0.0	0.0033081411408316524	0.6281464816673475	0.016
130	top	0.1122	0.0	0.009690575154250411	0.720980251238531	0.0314
130	bot	0.0807	0.0	0.014192291133737133	0.62579301279622	0.0314
131	top	0.108	0.0	0.024375585614937877	0.6436081139655706	0.0519
131	bot	0.056	0.0	0.0228937188146216	0.7161947211351154	0.0519
132	top	0.1264	0.0	0.00309695615176652	0.6439206693542947	0.0125
132	bot	0.1138	0.0	0.0027526860100282892	0.6132214060602436	0.0125
133	top	0.1187	1.0	0.006589356702561344	0.721797197139092	0.0061
133	bot	0.1125	0.0	0.007391995213884325	0.6800625476156849	0.0061
134	top	0.0415	1.0	0.0227592955102311	0.7212507968476006	0.0811
134	bot	-0.0397	0.0	0.022304615000644127	0.7180081590818124	0.0811
135	top	0.1968	1.0	0.00035287974322987175	0.4920868457850132	0.0003
135	bot	0.1964	0.0	0.0002438971998724923	0.5203798373515229	0.0003
136	top	0.1517	2.0	0.008399163005900236	0.8170479532798266	0.0125
136	bot	0.1391	0.0	0.0059613700534875665	0.7990694275581888	0.0125
137	top	0.1669	0.0	0.008788404510346796	0.7618909507203643	0.0134
137	bot	0.1534	0.0	0.016320996206180386	0.6978642442196369	0.0134
138	top	0.1702	0.0	0.013903665271056371	0.748610434966323	0.0607
138	bot	0.1094	0.0	0.018986103548124557	0.7181952805961416	0.0607
139	top	0.2253	0.0	0.0021683069825480174	0.7857847118381233	0.0067
139	bot	0.2185	0.0	0.0013817166574487518	0.8388296406380397	0.0067
140	top	0.0579	3.0	0.008559618346910233	0.7143975033515051	0.0228
140	bot	0.035	0.0	0.00859807011861035	0.6253836724816717	0.0228
141	top	0.092	1.0	0.010232202928345936	0.6298603096256445	0.0347
141	bot	0.0572	0.0	0.014442594050423224	0.5253867767556982	0.0347
142	top	0.0887	3.0	0.008998989597297528	0.337149413241397	0.0071
142	bot	0.0815	0.0	0.00780974513944701	0.3639630042827635	0.0071
143	top	0.1301	0.0	0.010597077588342205	0.6709331919501386	0.0426
143	bot	0.0874	0.0	0.01938624710984031	0.5432177385650478	0.0426
144	top	0.0868	2.0	0.01772809572695482	0.6904250478571857	0.0566
144	bot	0.0301	0.0	0.01940867950563772	0.6494750426273282	0.0566
145	top	0.1918	0.0	0.019308553716246426	0.8286741078626486	0.029
145	bot	0.1627	0.0	0.015013027396963816	0.8226362192705527	0.029
146	top	0.0925	0.0	0.022104603880074857	0.7507095713752266	0.052
146	bot	0.0404	0.0	0.024040992129180812	0.6314660928399464	0.052
147	top	0.0578	1.0	0.020103631480266417	0.7006329539568541	0.0298
147	bot	0.0279	0.0	0.019342083543242194	0.6770283642434859	0.0298
148	top	0.2596	0.0	0.0026175546314891234	0.27624799184463034	0.0003
148	bot	0.2592	0.0	0.0017899561867255414	0.29351898403557536	0.0003
149	top	0.0371	0.0	0.010344567830240467	0.3907439627106533	0.023
149	bot	0.014	0.0	0.006746076949780559	0.31255234459620906	0.023
150	top	0.1987	0.0	0.010888089628514805	0.7692085100597454	0.0691
150	bot	0.1295	0.0	0.011233171163300136	0.49576655420174154	0.0691
151	top	0.0624	0.0	0.005407601021286269	0.671823987749592	0.0029
151	bot	0.0594	0.0	0.010658646417926474	0.6531238747302517	0.0029
152	top	0.124	2.0	0.0016654041772485152	0.6433849172871855	0.0016
152	bot	0.1223	0.0	0.0018446231092887784	0.6438929389033886	0.0016
153	top	0.1145	1.0	0.014195665147783738	0.5860382346649465	0.0396
153	bot	0.0748	0.0	0.016078802496916404	0.6782464732323524	0.0396
154	top	0.079	4.0	0.02652413240170621	0.7346390077827374	0.0765
154	bot	0.0024	0.0	0.026738307584460098	0.7048871379804753	0.0765
155	top	0.1192	0.0	0.0030051724380607743	0.7944895075531778	0.0018
155	bot	0.1173	0.0	0.0041991751087283565	0.7816695271587443	0.0018
156	top	0.1521	0.0	0.0014919903356733976	0.6827710084464564	0.0001
156	bot	0.1519	0.0	0.0014919903356733963	0.6802187633248586	0.0001
157	top	0.2724	0.0	0.0040303125466834965	0.7020760181446369	0.001
157	bot	0.2713	0.0	0.0028315590032222883	0.7135633515952753	0.001
158	top	0.0866	0.0	0.014042164469572264	0.7834074357968674	0.0988
158	bot	-0.0123	0.0	0.014763381468503064	0.6808180819992392	0.0988
159	top	0.047	1.0	0.0026644519970597668	0.7268312430119419	0.0084
159	bot	0.0385	0.0	0.0025965882015904274	0.6734669457379174	0.0084
160	top	0.0567	1.0	0.007755940638110624	0.7291558694140033	0.0265
160	bot	0.0301	0.0	0.007008058654897123	0.7231888392842334	0.0265
161	top	0.1726	0.0	0.01315068104054216	0.4220943539552881	0.0655
161	bot	0.107	0.0	0.002972472232899511	0.7408281091039177	0.0655
162	top	0.1179	0.0	0.0201405326943975	0.7383087995639969	0.0363
162	bot	0.0815	0.0	0.01221558165670993	0.6800730711983418	0.0363
163	top	0.1707	1.0	0.006875641227793379	0.8176864316799506	0.0121
163	bot	0.1585	0.0	0.01251279474788453	0.7416328676776269	0.0121
164	top	0.1844	0.0	0.01030825841940068	0.8770722233338677	0.0087
164	bot	0.1756	0.0	0.008634151674784376	0.8544995598821911	0.0087
165	top	0.2058	0.0	0.0027824363132904506	0.8468844636430855	0.0007
165	bot	0.205	0.0	0.0021316529364015235	0.8496518983265076	0.0007
166	top	0.1487	2.0	0.022380000233105126	0.6773051330376758	0.147
166	bot	0.0016	0.0	0.023491349256083285	0.6789570438823914	0.147
167	top	0.0733	2.0	0.025236055577599607	0.609547336588582	0.1125
167	bot	-0.0393	0.0	0.02949469157758348	0.5132577278089772	0.1125
168	top	0.0924	5.0	0.013727316407416411	0.7075555001159725	0.0416
168	bot	0.0507	0.0	0.014073357215168978	0.6616018866622313	0.0416
169	top	0.0795	0.0	0.005750408368194085	0.4618670756102099	0.0051
169	bot	0.0743	0.0	0.006957300620773808	0.38892975943303115	0.0051
170	top	0.0629	0.0	0.0019128827901477824	0.6544304909265308	0.0004
170	bot	0.0624	0.0	0.0014337277678889914	0.6560223702863718	0.0004
171	top	0.0353	0.0	0.019638166048255527	0.7103437308488466	0.0472
171	bot	-0.012	0.0	0.01967765762419248	0.702774805969327	0.0472
172	top	0.0181	1.0	0.0007126056375681887	0.3076179263013822	0.0004
172	bot	0.0176	0.0	0.0009513884879083438	0.2978436265578923	0.0004
173	top	0.0291	0.0	0.009270830328175547	0.5727797118525151	0.04
173	bot	-0.011	0.0	0.007893070790094475	0.6272895045962222	0.04
174	top	0.0709	2.0	0.0017920499334914731	0.4007085608507895	0.0046
174	bot	0.0662	0.0	0.003215583712246866	0.35650632809293203	0.0046
175	top	0.106	2.0	0.007610796411951308	0.6966905628275427	0.0072
175	bot	0.0987	0.0	0.007357474872102811	0.7137189934756205	0.0072
176	top	0.0968	0.0	0.014815594281156159	0.7085671374892978	0.0524
176	bot	0.0443	0.0	0.014600118257713443	0.6609240295948063	0.0524
177	top	0.0449	2.0	0.0013503152408319127	0.48534512794210044	0.003
177	bot	0.0418	0.0	0.0009834546478613073	0.4597608976439872	0.003
178	top	0.1789	1.0	0.011050851117832975	0.7991726753212925	0.0123
178	bot	0.1665	0.0	0.009874623218612667	0.7793143676460332	0.0123
179	top	0.0223	0.0	0.0131820625408456	0.6341714505944047	0.029
179	bot	-0.0068	0.0	0.018164108323719206	0.4966430530172867	0.029
180	top	0.0982	1.0	0.0017237016589991213	0.3565103126285073	0.0005
180	bot	0.0976	0.0	0.0010381687904955264	0.37555790510444204	0.0005
181	top	0.1502	0.0	0.008668864339498797	0.7445176770798033	0.0366
181	bot	0.1135	0.0	0.013396642842333365	0.6992544843771189	0.0366
182	top	0.0713	0.0	0.013950124457710485	0.6580357897650498	0.0207
182	bot	0.0505	0.0	0.013266486574423617	0.6012539030557394	0.0207
183	top	0.1987	0.0	0.016271213824635887	0.736227539467349	0.0173
183	bot	0.1813	0.0	0.015749914689635137	0.8226470723332647	0.0173
184	top	0.1247	0.0	0.0036683613799971056	0.7871012340995154	0.0275
184	bot	0.0971	0.0	0.006672480793106839	0.7161474859704919	0.0275
185	top	0.1413	1.0	0.011017663346848056	0.5863028055197452	0.0615
185	bot	0.0797	0.0	0.003544256615283756	0.6699360840580906	0.0615
186	top	0.1304	0.0	0.003136987604759106	0.2548873450058339	0.0039
186	bot	0.1264	0.0	0.002356415780209532	0.2650979639633931	0.0039
187	top	0.2223	0.0	0.0033858464819690316	0.5934172826911032	0.0019
187	bot	0.2203	0.0	0.003204381416894529	0.5931768774358527	0.0019
188	top	0.0922	1.0	0.0013710716290772633	0.36474325246256944	0.0008
188	bot	0.0913	0.0	0.0009630386776713076	0.3330680684894299	0.0008
189	top	0.1375	0.0	0.012275640442867313	0.7831600669038962	0.0182
189	bot	0.1192	0.0	0.009120555832170184	0.7515564706512048	0.0182
190	top	0.0656	0.0	0.010098063722155857	0.5928286954696401	0.0057
190	bot	0.0598	0.0	0.009940556559386634	0.6063246793438145	0.0057
