strain	0	1	2	4	8	16	31	
0.0439024391	4.622231866529366e-33	7.703719777548943e-33	1.5407439555097887e-33	2.311115933264683e-33	1.5407439555097887e-33	5.3926038442842604e-33	0.0	
0.0439025391	6.352718555821333e-07	6.352718555821333e-07	6.352718555821333e-07	6.352718555821333e-07	6.352718555821333e-07	6.352718555821333e-07	0.0	
0.0439174154	5.073868994346409e-07	5.073868994346409e-07	5.073868994346409e-07	5.073868994346409e-07	5.073868994346409e-07	3.4666738998970245e-33	0.0	
0.0439322917	3.8089911625823716e-07	3.8089911625823716e-07	3.8089911625823716e-07	3.8089911625823716e-07	3.8089911625823716e-07	5.7777898331617076e-34	0.0	
0.043947168	2.5676673165908686e-07	2.5676673165908686e-07	2.5676673165908686e-07	2.5676673165908686e-07	2.5676673165908686e-07	4.622231866529366e-33	0.0	
0.0439620443	1.3548887941050524e-07	1.3548887941050524e-07	1.3548887941050524e-07	1.3548887941050524e-07	3.851859888774472e-33	1.1940765655200862e-32	0.0	
0.0439769206	1.7485413846528175e-08	1.7485413846528175e-08	1.7485413846528175e-08	1.7485413846528175e-08	4.622231866529366e-33	1.1555579666323415e-33	0.0	
0.0439917969	9.681323918857505e-08	9.681323918857505e-08	9.681323918857505e-08	1.5407439555097887e-32	3.0814879110195774e-33	3.0814879110195774e-33	0.0	
0.0440066732	2.0689278998574423e-07	2.0689278998574423e-07	2.0689278998574423e-07	3.0814879110195774e-33	4.622231866529366e-33	9.244463733058732e-33	0.0	
0.0440215495	3.1201443435784653e-07	3.1201443435784653e-07	3.0814879110195774e-33	3.0814879110195774e-33	3.0814879110195774e-33	3.0814879110195774e-33	0.0	
0.0440364258	4.105103279573212e-07	7.703719777548943e-33	1.5407439555097887e-33	0.0	1.5407439555097887e-33	5.3926038442842604e-33	0.0	
0.0440365258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
