strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0003620094	8.011868568650901e-32	1.8488927466117464e-32	6.162975822039155e-33	1.8488927466117464e-32	1.232595164407831e-32	0.0	4.3140830754274083e-32	5.546678239835239e-32	6.162975822039155e-33	3.0814879110195774e-32	3.0814879110195774e-32	0.0	
0.0003621094	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	1.9596054008434613e-07	0.0	
0.0003772244	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	1.523062928749765e-07	2.465190328815662e-32	2.465190328815662e-32	4.930380657631324e-32	0.0	
0.0003923394	1.0725686650338756e-07	1.0725686650338756e-07	1.0725686650338756e-07	1.0725686650338756e-07	1.0725686650338756e-07	1.0725686650338756e-07	1.0725686650338756e-07	7.395570986446986e-32	0.0	0.0	2.465190328815662e-32	0.0	
0.0004074544	6.110966405594545e-08	6.110966405594545e-08	6.110966405594545e-08	6.110966405594545e-08	6.110966405594545e-08	3.0814879110195774e-33	1.5407439555097887e-32	4.930380657631324e-32	6.162975822039155e-33	6.162975822039155e-33	2.7733391199176196e-32	0.0	
0.0004225694	1.3994263648176302e-08	1.3994263648176302e-08	1.3994263648176302e-08	1.3994263648176302e-08	2.465190328815662e-32	1.232595164407831e-32	2.465190328815662e-32	0.0	0.0	2.465190328815662e-32	0.0	0.0	
0.0004376845	3.4000340543080054e-08	3.4000340543080054e-08	3.4000340543080054e-08	0.0	1.232595164407831e-32	3.697785493223493e-32	2.465190328815662e-32	2.465190328815662e-32	0.0	4.930380657631324e-32	3.697785493223493e-32	0.0	
0.0004527995	8.280028841293775e-08	8.280028841293775e-08	8.280028841293775e-08	1.1093356479670479e-31	2.465190328815662e-32	4.930380657631324e-32	6.162975822039155e-32	3.697785493223493e-32	4.930380657631324e-32	8.628166150854817e-32	8.628166150854817e-32	0.0	
0.0004679145	1.3233440575467135e-07	1.3233440575467135e-07	0.0	4.930380657631324e-32	0.0	4.930380657631324e-32	0.0	0.0	0.0	0.0	0.0	0.0	
0.0004830295	1.8252107632185604e-07	1.8488927466117464e-32	3.697785493223493e-32	6.162975822039155e-33	3.697785493223493e-32	1.8488927466117464e-32	4.3140830754274083e-32	1.232595164407831e-32	6.162975822039155e-33	3.0814879110195774e-32	1.232595164407831e-32	0.0	
0.0004981445	0.0	0.0	2.465190328815662e-32	0.0	3.697785493223493e-32	6.162975822039155e-32	4.930380657631324e-32	2.465190328815662e-32	7.395570986446986e-32	7.395570986446986e-32	0.0	0.0	
0.0004982445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
