strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0033892555	4.930380657631324e-32	4.930380657631324e-32	4.3140830754274083e-32	1.0477058897466563e-31	8.628166150854817e-32	1.0477058897466563e-31	5.546678239835239e-32	1.1709654061874394e-31	3.0814879110195774e-32	9.860761315262648e-32	6.162975822039155e-32	0.0	
0.0033893555	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	6.831611196805954e-07	0.0	
0.003425727	4.268098382434643e-07	4.268098382434643e-07	4.268098382434643e-07	4.268098382434643e-07	4.268098382434643e-07	4.268098382434643e-07	0.0	0.0	7.395570986446986e-32	2.465190328815662e-32	2.465190328815662e-32	0.0	
0.0034620985	1.707276806302583e-07	1.707276806302583e-07	1.707276806302583e-07	1.707276806302583e-07	1.707276806302583e-07	1.707276806302583e-07	6.162975822039155e-33	9.398538128609711e-32	3.235562306570556e-32	5.084455053182303e-32	2.619264724366641e-32	0.0	
0.0034984701	8.374247429401541e-08	8.374247429401541e-08	8.374247429401541e-08	8.374247429401541e-08	8.374247429401541e-08	4.930380657631324e-32	2.465190328815662e-32	0.0	2.465190328815662e-32	4.930380657631324e-32	4.930380657631324e-32	0.0	
0.0035348416	3.3609157437150884e-07	3.3609157437150884e-07	3.3609157437150884e-07	3.3609157437150884e-07	3.3609157437150884e-07	4.930380657631324e-32	4.930380657631324e-32	0.0	0.0	7.395570986446986e-32	4.930380657631324e-32	0.0	
0.0035712131	5.860670055991844e-07	5.860670055991844e-07	5.860670055991844e-07	5.860670055991844e-07	0.0	4.930380657631324e-32	0.0	1.232595164407831e-32	0.0	9.860761315262648e-32	1.232595164407831e-32	0.0	
0.0036075846	8.33485499924781e-07	8.33485499924781e-07	8.33485499924781e-07	8.33485499924781e-07	4.930380657631324e-32	9.860761315262648e-32	2.465190328815662e-32	1.232595164407831e-32	4.930380657631324e-32	4.930380657631324e-32	7.395570986446986e-32	0.0	
0.0036439562	1.0781797330289507e-06	1.0781797330289507e-06	1.0781797330289507e-06	0.0	4.930380657631324e-32	1.232595164407831e-32	4.930380657631324e-32	4.930380657631324e-32	4.930380657631324e-32	4.930380657631324e-32	1.232595164407831e-32	0.0	
0.0036803277	1.319953918955245e-06	4.930380657631324e-32	6.162975822039155e-32	4.930380657631324e-32	3.697785493223493e-32	6.162975822039155e-32	1.232595164407831e-32	0.0	4.930380657631324e-32	4.930380657631324e-32	1.232595164407831e-32	0.0	
0.0037166992	1.5584947439429263e-06	4.930380657631324e-32	4.930380657631324e-32	9.860761315262648e-32	4.930380657631324e-32	0.0	4.930380657631324e-32	0.0	4.930380657631324e-32	9.860761315262648e-32	4.930380657631324e-32	0.0	
0.0037167992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
