strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0010259742	7.395570986446986e-32	0.0	6.162975822039155e-32	1.1093356479670479e-31	6.162975822039155e-32	1.232595164407831e-31	1.1093356479670479e-31	3.697785493223493e-32	7.395570986446986e-32	2.465190328815662e-32	3.697785493223493e-32	0.0	
0.0010260742	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	5.869137605232258e-05	0.0	
0.001408214	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	4.730679692519308e-05	0.0	2.465190328815662e-32	0.0	
0.0017903537	3.2479726211534354e-05	3.2479726211534354e-05	3.2479726211534354e-05	3.2479726211534354e-05	3.2479726211534354e-05	3.2479726211534354e-05	3.2479726211534354e-05	7.395570986446986e-32	7.395570986446986e-32	4.930380657631324e-32	3.697785493223493e-32	0.0	
0.0021724935	1.3815291634811262e-05	1.3815291634811262e-05	1.3815291634811262e-05	1.3815291634811262e-05	1.3815291634811262e-05	1.3815291634811262e-05	2.465190328815662e-32	1.232595164407831e-32	1.232595164407831e-32	3.697785493223493e-32	2.465190328815662e-32	0.0	
0.0025546332	6.6379816166722105e-06	6.6379816166722105e-06	6.6379816166722105e-06	6.6379816166722105e-06	6.6379816166722105e-06	6.6379816166722105e-06	4.930380657631324e-32	0.0	7.395570986446986e-32	2.465190328815662e-32	4.930380657631324e-32	0.0	
0.002936773	2.985267311122848e-05	2.985267311122848e-05	2.985267311122848e-05	2.985267311122848e-05	2.985267311122848e-05	3.0814879110195774e-32	1.232595164407831e-32	1.232595164407831e-32	4.930380657631324e-32	8.628166150854817e-32	2.465190328815662e-32	0.0	
0.0033189128	6.203223625615038e-05	6.203223625615038e-05	6.203223625615038e-05	6.203223625615038e-05	2.465190328815662e-32	2.465190328815662e-32	2.465190328815662e-32	2.465190328815662e-32	2.465190328815662e-32	4.930380657631324e-32	4.930380657631324e-32	0.0	
0.0037010525	9.914278885896713e-05	9.914278885896713e-05	9.914278885896713e-05	1.1093356479670479e-31	3.697785493223493e-32	6.162975822039155e-32	3.697785493223493e-32	1.232595164407831e-31	4.930380657631324e-32	7.395570986446986e-32	9.860761315262648e-32	0.0	
0.0040831923	0.00013752532979455543	0.00013752532979455543	6.162975822039155e-33	6.77927340424307e-32	2.465190328815662e-32	5.546678239835239e-32	6.162975822039155e-33	1.232595164407831e-32	4.3140830754274083e-32	3.0814879110195774e-32	1.232595164407831e-32	0.0	
0.004465332	0.00017750438602589873	7.395570986446986e-32	2.465190328815662e-32	7.395570986446986e-32	7.395570986446986e-32	1.232595164407831e-32	9.860761315262648e-32	7.395570986446986e-32	9.860761315262648e-32	2.465190328815662e-32	1.1093356479670479e-31	0.0	
0.004465432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
