strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0001857398	9.860761315262648e-32	7.395570986446986e-32	7.395570986446986e-32	4.930380657631324e-32	0.0	4.930380657631324e-32	4.930380657631324e-32	2.465190328815662e-32	4.930380657631324e-32	4.930380657631324e-32	7.395570986446986e-32	0.0	
0.0001858398	6.162975822039155e-32	7.395570986446986e-32	8.628166150854817e-32	4.930380657631324e-32	7.395570986446986e-32	2.465190328815662e-32	4.930380657631324e-32	4.930380657631324e-32	9.860761315262648e-32	2.465190328815662e-32	3.697785493223493e-32	0.0	
0.0003889865	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	1.192087939225177e-06	2.465190328815662e-32	0.0	0.0	
0.0005921332	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	8.030994066788058e-07	2.465190328815662e-32	2.465190328815662e-32	4.930380657631324e-32	0.0	
0.0007952799	3.854297879902786e-07	3.854297879902786e-07	3.854297879902786e-07	3.854297879902786e-07	3.854297879902786e-07	3.854297879902786e-07	3.854297879902786e-07	4.0059342843254506e-32	5.238529448733282e-32	1.8488927466117464e-32	4.930380657631324e-32	0.0	
0.0009984266	5.82029786380569e-08	5.82029786380569e-08	5.82029786380569e-08	5.82029786380569e-08	5.82029786380569e-08	5.82029786380569e-08	9.398538128609711e-32	1.6948183510607676e-32	9.706686919711669e-32	6.77927340424307e-32	9.244463733058732e-32	0.0	
0.0012015734	5.251876402308907e-07	5.251876402308907e-07	5.251876402308907e-07	5.251876402308907e-07	5.251876402308907e-07	2.465190328815662e-32	1.232595164407831e-32	2.7733391199176196e-32	2.9274135154685985e-32	4.622231866529366e-32	6.77927340424307e-32	0.0	
0.0014047201	1.012601971220326e-06	1.012601971220326e-06	1.012601971220326e-06	1.012601971220326e-06	1.012601971220326e-06	5.238529448733282e-32	2.7733391199176196e-32	6.162975822039155e-33	3.0814879110195774e-32	1.232595164407831e-32	9.244463733058732e-33	0.0	
0.0016078668	1.5507398618091468e-06	1.5507398618091468e-06	1.5507398618091468e-06	1.5507398618091468e-06	4.930380657631324e-32	4.930380657631324e-32	8.628166150854817e-32	2.465190328815662e-32	2.465190328815662e-32	1.232595164407831e-32	2.465190328815662e-32	0.0	
0.0018110135	2.1816945559979476e-06	2.1816945559979476e-06	2.465190328815662e-32	0.0	2.465190328815662e-32	7.395570986446986e-32	0.0	0.0	0.0	2.465190328815662e-32	4.930380657631324e-32	0.0	
0.0020141602	2.864427816052671e-06	2.465190328815662e-32	6.162975822039155e-32	3.697785493223493e-32	1.232595164407831e-32	3.697785493223493e-32	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	2.465190328815662e-32	3.697785493223493e-32	0.0	
0.0020142602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
