strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0017705055	9.860761315262648e-32	4.930380657631324e-32	0.0	0.0	4.930380657631324e-32	0.0	4.930380657631324e-32	0.0	0.0	0.0	0.0	0.0	
0.0017706055	4.930380657631324e-32	0.0	4.930380657631324e-32	9.860761315262648e-32	0.0	4.930380657631324e-32	9.860761315262648e-32	4.930380657631324e-32	9.860761315262648e-32	0.0	0.0	0.0	
0.0020411892	6.7634264425172825e-06	6.7634264425172825e-06	6.7634264425172825e-06	6.7634264425172825e-06	6.7634264425172825e-06	6.7634264425172825e-06	6.7634264425172825e-06	2.465190328815662e-32	0.0	2.465190328815662e-32	2.465190328815662e-32	0.0	
0.002311773	4.510820514200561e-06	4.510820514200561e-06	4.510820514200561e-06	4.510820514200561e-06	4.510820514200561e-06	4.930380657631324e-32	2.465190328815662e-32	7.395570986446986e-32	0.0	2.465190328815662e-32	2.465190328815662e-32	0.0	
0.0025823568	3.052492082626257e-06	3.052492082626257e-06	3.052492082626257e-06	3.052492082626257e-06	0.0	0.0	9.860761315262648e-32	0.0	4.930380657631324e-32	4.930380657631324e-32	0.0	0.0	
0.0028529405	1.2882738255096951e-06	1.2882738255096951e-06	1.2882738255096951e-06	4.930380657631324e-32	0.0	0.0	7.395570986446986e-32	2.465190328815662e-32	0.0	9.860761315262648e-32	0.0	0.0	
0.0031235243	4.271139921939963e-07	4.271139921939963e-07	4.271139921939963e-07	0.0	4.930380657631324e-32	2.465190328815662e-32	2.465190328815662e-32	0.0	2.465190328815662e-32	2.465190328815662e-32	9.860761315262648e-32	0.0	
0.0033941081	2.0563329524664867e-06	2.0563329524664867e-06	2.465190328815662e-32	0.0	2.465190328815662e-32	4.930380657631324e-32	2.465190328815662e-32	2.465190328815662e-32	7.395570986446986e-32	0.0	2.465190328815662e-32	0.0	
0.0036646918	3.580496147536474e-06	9.860761315262648e-32	4.930380657631324e-32	4.930380657631324e-32	4.930380657631324e-32	9.860761315262648e-32	4.930380657631324e-32	4.930380657631324e-32	0.0	4.930380657631324e-32	4.930380657631324e-32	0.0	
0.0039352756	4.976465465380591e-06	5.854827030937197e-32	3.389636702121535e-32	4.3140830754274083e-32	5.546678239835239e-32	1.232595164407831e-32	7.087422195345028e-32	6.162975822039155e-32	6.162975822039155e-33	3.697785493223493e-32	4.622231866529366e-32	0.0	
0.0042058594	7.395570986446986e-32	7.395570986446986e-32	9.860761315262648e-32	2.465190328815662e-32	9.860761315262648e-32	7.395570986446986e-32	7.395570986446986e-32	2.465190328815662e-32	2.465190328815662e-32	4.930380657631324e-32	2.465190328815662e-32	0.0	
0.0042059594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
