strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0011355445	0.0	0.0	0.0	1.232595164407831e-32	3.697785493223493e-32	1.232595164407831e-32	3.697785493223493e-32	4.930380657631324e-32	1.232595164407831e-32	0.0	1.232595164407831e-32	0.0	
0.0011356445	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	2.145447396889768e-06	0.0	
0.0011643663	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	1.6691986837482249e-06	3.0814879110195774e-32	1.232595164407831e-32	0.0	
0.0011930881	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	1.1876281069694347e-06	2.465190328815662e-32	3.697785493223493e-32	9.244463733058732e-32	0.0	
0.0012218099	7.057388934215601e-07	7.057388934215601e-07	7.057388934215601e-07	7.057388934215601e-07	7.057388934215601e-07	7.057388934215601e-07	7.057388934215601e-07	6.162975822039155e-32	4.3140830754274083e-32	5.546678239835239e-32	1.8488927466117464e-32	0.0	
0.0012505317	2.2566246700118918e-07	2.2566246700118918e-07	2.2566246700118918e-07	2.2566246700118918e-07	2.2566246700118918e-07	2.2566246700118918e-07	2.2566246700118918e-07	2.465190328815662e-32	1.8488927466117464e-32	1.232595164407831e-32	3.0814879110195774e-32	0.0	
0.0012792535	2.5146107354308045e-07	2.5146107354308045e-07	2.5146107354308045e-07	2.5146107354308045e-07	2.5146107354308045e-07	2.5146107354308045e-07	0.0	1.232595164407831e-32	6.162975822039155e-32	2.465190328815662e-32	6.162975822039155e-32	0.0	
0.0013079753	7.252960234936803e-07	7.252960234936803e-07	7.252960234936803e-07	7.252960234936803e-07	7.252960234936803e-07	5.546678239835239e-32	1.232595164407831e-32	3.697785493223493e-32	8.628166150854817e-32	3.697785493223493e-32	3.697785493223493e-32	0.0	
0.001336697	1.1950194151018513e-06	1.1950194151018513e-06	1.1950194151018513e-06	3.0814879110195774e-32	3.697785493223493e-32	5.238529448733282e-32	4.930380657631324e-32	4.930380657631324e-32	1.8488927466117464e-32	4.0059342843254506e-32	1.5407439555097887e-32	0.0	
0.0013654188	1.6595361782989407e-06	1.6595361782989407e-06	3.0814879110195774e-32	1.8488927466117464e-32	4.3140830754274083e-32	8.011868568650901e-32	6.162975822039155e-32	6.162975822039155e-33	2.465190328815662e-32	6.162975822039155e-33	3.0814879110195774e-32	0.0	
0.0013941406	2.465190328815662e-32	2.465190328815662e-32	4.930380657631324e-32	9.860761315262648e-32	4.930380657631324e-32	2.465190328815662e-32	4.930380657631324e-32	9.860761315262648e-32	7.395570986446986e-32	9.860761315262648e-32	9.860761315262648e-32	0.0	
0.0013942406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
