strain	0	1	2	4	8	16	32	64	128	256	512	1021	
0.0017791969	2.465190328815662e-32	0.0	0.0	1.8488927466117464e-32	6.162975822039155e-33	6.162975822039155e-32	3.0814879110195774e-32	1.8488927466117464e-32	1.232595164407831e-32	6.162975822039155e-33	1.8488927466117464e-32	0.0	
0.0017792969	9.860761315262648e-32	7.395570986446986e-32	9.860761315262648e-32	0.0	9.860761315262648e-32	4.930380657631324e-32	7.395570986446986e-32	2.465190328815662e-32	0.0	4.930380657631324e-32	7.395570986446986e-32	0.0	
0.0018134657	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	9.859188061880307e-07	2.465190328815662e-32	0.0	
0.0018476345	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	6.812736601189467e-07	2.465190328815662e-32	0.0	0.0	0.0	
0.0018818034	3.64671425560958e-07	3.64671425560958e-07	3.64671425560958e-07	3.64671425560958e-07	3.64671425560958e-07	3.64671425560958e-07	3.64671425560958e-07	7.395570986446986e-32	2.465190328815662e-32	9.860761315262648e-32	2.465190328815662e-32	0.0	
0.0019159722	3.791059252492205e-08	3.791059252492205e-08	3.791059252492205e-08	3.791059252492205e-08	3.791059252492205e-08	3.791059252492205e-08	1.232595164407831e-32	3.697785493223493e-32	1.232595164407831e-32	2.465190328815662e-32	3.697785493223493e-32	0.0	
0.0019501411	2.9673286063824254e-07	2.9673286063824254e-07	2.9673286063824254e-07	2.9673286063824254e-07	2.9673286063824254e-07	3.0814879110195774e-32	2.465190328815662e-32	4.3140830754274083e-32	3.0814879110195774e-32	3.0814879110195774e-32	6.162975822039155e-32	0.0	
0.0019843099	6.375762478460498e-07	6.375762478460498e-07	6.375762478460498e-07	6.375762478460498e-07	6.375762478460498e-07	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	0.0	
0.0020184787	9.834214118002048e-07	9.834214118002048e-07	9.834214118002048e-07	3.697785493223493e-32	3.697785493223493e-32	1.232595164407831e-32	1.232595164407831e-32	0.0	9.860761315262648e-32	3.697785493223493e-32	1.232595164407831e-32	0.0	
0.0020526476	1.3329767554253647e-06	1.3329767554253647e-06	0.0	2.465190328815662e-32	2.465190328815662e-32	0.0	4.930380657631324e-32	0.0	4.930380657631324e-32	0.0	4.930380657631324e-32	0.0	
0.0020868164	4.930380657631324e-32	3.0814879110195774e-33	1.5407439555097887e-32	3.389636702121535e-32	2.1570415377137042e-32	6.162975822039155e-33	6.162975822039155e-33	1.232595164407831e-32	4.3140830754274083e-32	1.232595164407831e-32	2.7733391199176196e-32	0.0	
0.0020869164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
