strain	0	1	2	4	8	16	32	64	128	257	
0.0101117164	6.162975822039155e-33	6.162975822039155e-33	0.0	1.232595164407831e-32	6.162975822039155e-33	6.162975822039155e-33	6.162975822039155e-33	0.0	6.162975822039155e-33	0.0	
0.0101118164	3.0814879110195774e-32	1.8488927466117464e-32	3.0814879110195774e-33	3.0814879110195774e-32	2.465190328815662e-32	9.244463733058732e-33	3.0814879110195774e-32	1.8488927466117464e-32	2.465190328815662e-32	0.0	
0.0101653863	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	9.057835713742198e-06	6.162975822039155e-33	0.0	
0.0102189562	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	6.739413242895306e-06	2.311115933264683e-32	0.0	
0.010272526	4.3739489360548626e-06	4.3739489360548626e-06	4.3739489360548626e-06	4.3739489360548626e-06	4.3739489360548626e-06	4.3739489360548626e-06	4.3739489360548626e-06	6.162975822039155e-33	1.232595164407831e-32	0.0	
0.0103260959	1.9710167953749945e-06	1.9710167953749945e-06	1.9710167953749945e-06	1.9710167953749945e-06	1.9710167953749945e-06	1.9710167953749945e-06	1.9710167953749945e-06	6.162975822039155e-33	1.232595164407831e-32	0.0	
0.0103796658	3.7945618927332105e-07	3.7945618927332105e-07	3.7945618927332105e-07	3.7945618927332105e-07	3.7945618927332105e-07	3.7945618927332105e-07	3.7945618927332105e-07	1.3866695599588098e-32	1.5407439555097887e-33	0.0	
0.0104332357	2.580960130713276e-06	2.580960130713276e-06	2.580960130713276e-06	2.580960130713276e-06	2.580960130713276e-06	2.580960130713276e-06	9.244463733058732e-33	6.162975822039155e-33	2.465190328815662e-32	0.0	
0.0104868056	4.659395837413316e-06	4.659395837413316e-06	4.659395837413316e-06	4.659395837413316e-06	4.659395837413316e-06	1.232595164407831e-32	6.162975822039155e-33	1.8488927466117464e-32	0.0	0.0	
0.0105403754	6.624186099520043e-06	6.624186099520043e-06	6.624186099520043e-06	6.624186099520043e-06	1.5407439555097887e-33	1.5407439555097887e-33	2.619264724366641e-32	1.3866695599588098e-32	1.5407439555097887e-33	0.0	
0.0105939453	1.5407439555097887e-33	1.5407439555097887e-33	3.0814879110195774e-33	1.6948183510607676e-32	1.3866695599588098e-32	1.232595164407831e-32	1.3866695599588098e-32	7.703719777548943e-33	2.311115933264683e-32	0.0	
0.0105940453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
