strain	0	1	2	4	8	16	32	64	128	257	
0.0072348609	1.8488927466117464e-32	1.232595164407831e-32	1.8488927466117464e-32	1.8488927466117464e-32	1.232595164407831e-32	3.0814879110195774e-32	1.8488927466117464e-32	2.1570415377137042e-32	2.1570415377137042e-32	0.0	
0.0072349609	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	1.5247748638748444e-05	0.0	
0.0074080078	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	1.2442308426238122e-05	0.0	0.0	
0.0075810547	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	9.644327866128306e-06	1.232595164407831e-32	0.0	
0.0077541016	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	6.872611204070782e-06	1.232595164407831e-32	0.0	
0.0079271484	4.140260423253772e-06	4.140260423253772e-06	4.140260423253772e-06	4.140260423253772e-06	4.140260423253772e-06	4.140260423253772e-06	4.140260423253772e-06	3.697785493223493e-32	2.465190328815662e-32	0.0	
0.0081001953	1.45895054693283e-06	1.45895054693283e-06	1.45895054693283e-06	1.45895054693283e-06	1.45895054693283e-06	1.45895054693283e-06	1.45895054693283e-06	1.232595164407831e-32	2.465190328815662e-32	0.0	
0.0082732422	1.2354195467277062e-06	1.2354195467277062e-06	1.2354195467277062e-06	1.2354195467277062e-06	1.2354195467277062e-06	1.2354195467277062e-06	3.235562306570556e-32	1.1555579666323415e-32	4.0059342843254506e-32	0.0	
0.0084462891	4.074881081236496e-06	4.074881081236496e-06	4.074881081236496e-06	4.074881081236496e-06	4.074881081236496e-06	1.5407439555097887e-33	1.5407439555097887e-32	2.0029671421627253e-32	1.0785207688568521e-32	0.0	
0.0086193359	6.776176366212337e-06	6.776176366212337e-06	6.776176366212337e-06	6.776176366212337e-06	4.3140830754274083e-32	4.930380657631324e-32	3.697785493223493e-32	4.930380657631324e-32	3.697785493223493e-32	0.0	
0.0087923828	9.266107865984322e-06	9.244463733058732e-33	3.0814879110195774e-33	1.8488927466117464e-32	6.162975822039155e-33	3.0814879110195774e-33	1.232595164407831e-32	1.232595164407831e-32	3.0814879110195774e-33	0.0	
0.0087924828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
