strain	0	1	2	4	8	16	32	64	128	257	
0.0008077125	0.0	1.8488927466117464e-32	1.232595164407831e-32	0.0	1.8488927466117464e-32	0.0	1.232595164407831e-32	3.697785493223493e-32	0.0	0.0	
0.0008078125	9.244463733058732e-33	9.244463733058732e-33	6.162975822039155e-33	6.162975822039155e-33	6.162975822039155e-33	2.9274135154685985e-32	4.622231866529366e-33	1.5407439555097887e-32	1.5407439555097887e-33	0.0	
0.0012379557	0.00012282679398447523	0.00012282679398447523	0.00012282679398447523	0.00012282679398447523	0.00012282679398447523	0.00012282679398447523	0.00012282679398447523	1.617781153285278e-32	5.3926038442842604e-33	0.0	
0.001668099	8.34604854007305e-05	8.34604854007305e-05	8.34604854007305e-05	8.34604854007305e-05	8.34604854007305e-05	8.34604854007305e-05	1.232595164407831e-32	0.0	3.0814879110195774e-33	0.0	
0.0020982422	4.494530375241593e-05	4.494530375241593e-05	4.494530375241593e-05	4.494530375241593e-05	4.494530375241593e-05	4.494530375241593e-05	3.0814879110195774e-32	2.311115933264683e-32	6.162975822039155e-33	0.0	
0.0025283854	7.479066904920588e-06	7.479066904920588e-06	7.479066904920588e-06	7.479066904920588e-06	7.479066904920588e-06	6.162975822039155e-33	6.162975822039155e-33	6.162975822039155e-33	1.8488927466117464e-32	0.0	
0.0029585286	2.881504849751387e-05	2.881504849751387e-05	2.881504849751387e-05	2.881504849751387e-05	2.881504849751387e-05	6.162975822039155e-33	3.0814879110195774e-32	2.465190328815662e-32	1.232595164407831e-32	0.0	
0.0033886719	6.373461591783588e-05	6.373461591783588e-05	6.373461591783588e-05	6.373461591783588e-05	0.0	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	6.162975822039155e-33	0.0	
0.0038188151	9.708367422007175e-05	9.708367422007175e-05	9.708367422007175e-05	1.6948183510607676e-32	1.4637067577342992e-32	6.933347799794049e-33	1.8488927466117464e-32	1.5407439555097887e-32	1.0785207688568521e-32	0.0	
0.0042489583	0.00012849065548065005	0.00012849065548065005	7.703719777548943e-33	3.697785493223493e-32	1.771855548836257e-32	1.771855548836257e-32	7.703719777548943e-34	3.543711097672514e-32	7.703719777548943e-34	0.0	
0.0046791016	1.5407439555097887e-32	6.162975822039155e-33	1.232595164407831e-32	0.0	2.7733391199176196e-32	3.0814879110195774e-33	6.162975822039155e-33	1.8488927466117464e-32	3.0814879110195774e-33	0.0	
0.0046792016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
