strain	0	1	2	4	8	16	31	
0.0018694312	1.1555579666323415e-33	1.5407439555097887e-33	1.348150961071065e-32	1.348150961071065e-32	8.08890576642639e-33	1.1555579666323415e-33	0.0	
0.0018695312	6.669140942853978e-05	6.669140942853978e-05	6.669140942853978e-05	6.669140942853978e-05	6.669140942853978e-05	6.669140942853978e-05	0.0	
0.0030468859	5.4615342835124125e-05	5.4615342835124125e-05	5.4615342835124125e-05	5.4615342835124125e-05	5.4615342835124125e-05	5.4615342835124125e-05	0.0	
0.0042242405	4.472053117378811e-05	4.472053117378811e-05	4.472053117378811e-05	4.472053117378811e-05	4.472053117378811e-05	5.3926038442842604e-33	0.0	
0.0054015951	3.637711795186666e-05	3.637711795186666e-05	3.637711795186666e-05	3.637711795186666e-05	3.637711795186666e-05	3.4666738998970245e-33	0.0	
0.0065789497	2.8191312834505352e-05	2.8191312834505352e-05	2.8191312834505352e-05	2.8191312834505352e-05	2.8191312834505352e-05	1.0014835710813626e-32	0.0	
0.0077563043	1.9947272379458866e-05	1.9947272379458866e-05	1.9947272379458866e-05	1.9947272379458866e-05	1.9947272379458866e-05	5.3926038442842604e-33	0.0	
0.0089336589	1.1552875446785798e-05	1.1552875446785798e-05	1.1552875446785798e-05	1.1552875446785798e-05	4.622231866529366e-33	4.622231866529366e-33	0.0	
0.0101110135	3.028074810473043e-06	3.028074810473043e-06	3.028074810473043e-06	7.703719777548943e-34	6.162975822039155e-33	3.0814879110195774e-33	0.0	
0.0112883681	5.555749040201055e-06	9.244463733058732e-33	9.244463733058732e-33	5.7777898331617076e-33	9.244463733058732e-33	9.244463733058732e-33	0.0	
0.0124657227	8.474091755303838e-33	6.933347799794049e-33	2.311115933264683e-33	4.622231866529366e-33	2.311115933264683e-33	7.703719777548943e-34	0.0	
0.0124658227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
