strain	0	1	2	4	8	16	31	
0.0017457008	3.0814879110195774e-33	7.703719777548943e-34	1.1555579666323415e-32	7.703719777548943e-33	3.0814879110195774e-33	4.622231866529366e-33	0.0	
0.0017458008	1.4884851513018344e-05	1.4884851513018344e-05	1.4884851513018344e-05	1.4884851513018344e-05	1.4884851513018344e-05	1.4884851513018344e-05	0.0	
0.0018843424	1.1759910109069591e-05	1.1759910109069591e-05	1.1759910109069591e-05	1.1759910109069591e-05	1.1759910109069591e-05	1.1759910109069591e-05	0.0	
0.0020228841	8.77586175919115e-06	8.77586175919115e-06	8.77586175919115e-06	8.77586175919115e-06	8.77586175919115e-06	1.7333369499485123e-33	0.0	
0.0021614258	5.9486812097176455e-06	5.9486812097176455e-06	5.9486812097176455e-06	5.9486812097176455e-06	5.9486812097176455e-06	5.007417855406813e-33	0.0	
0.0022999674	3.2860722321424144e-06	3.2860722321424144e-06	3.2860722321424144e-06	3.2860722321424144e-06	3.2860722321424144e-06	3.0814879110195774e-33	0.0	
0.0024385091	7.943923732479703e-07	7.943923732479703e-07	7.943923732479703e-07	7.943923732479703e-07	5.3926038442842604e-33	1.5407439555097887e-33	0.0	
0.0025770508	1.5196627330391516e-06	1.5196627330391516e-06	1.5196627330391516e-06	1.5196627330391516e-06	4.622231866529366e-33	1.5407439555097887e-33	0.0	
0.0027155924	3.647588809192734e-06	3.647588809192734e-06	3.647588809192734e-06	3.647588809192734e-06	1.0014835710813626e-32	1.5407439555097887e-33	0.0	
0.0028541341	5.576072250999175e-06	5.576072250999175e-06	2.311115933264683e-33	5.3926038442842604e-33	1.5407439555097887e-33	7.703719777548943e-33	0.0	
0.0029926758	7.271197871742101e-06	7.318533788671496e-33	2.311115933264683e-33	4.237045877651919e-33	3.851859888774472e-34	3.851859888774472e-33	0.0	
0.0029927758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
