strain	0	1	2	4	8	16	31	
0.0457375953	4.333342374871281e-34	3.3703774026776627e-34	1.6370404527291505e-33	1.4444474582904269e-34	1.4444474582904269e-34	4.333342374871281e-33	0.0	
0.0457376953	6.224858445292566e-07	6.224858445292566e-07	6.224858445292566e-07	6.224858445292566e-07	6.224858445292566e-07	6.224858445292566e-07	0.0	
0.0457816949	4.904527235673332e-07	4.904527235673332e-07	4.904527235673332e-07	4.904527235673332e-07	2.311115933264683e-33	6.933347799794049e-33	0.0	
0.0458256944	3.555455237284896e-07	3.555455237284896e-07	3.555455237284896e-07	6.933347799794049e-33	5.3926038442842604e-33	3.0814879110195774e-33	0.0	
0.045869694	2.1844093141331368e-07	2.1844093141331368e-07	5.3926038442842604e-33	3.851859888774472e-33	1.5407439555097887e-33	3.851859888774472e-33	0.0	
0.0459136936	7.944613872803781e-08	7.944613872803781e-08	7.703719777548943e-33	3.659266894335748e-33	1.020742870525235e-32	6.162975822039155e-33	0.0	
0.0459576931	6.121556335744827e-08	1.1555579666323415e-33	3.4666738998970245e-33	4.237045877651919e-33	2.6963019221421302e-33	4.237045877651919e-33	0.0	
0.0460016927	2.033442822640217e-07	3.0814879110195774e-33	7.703719777548943e-34	2.311115933264683e-33	1.5407439555097887e-33	1.925929944387236e-33	0.0	
0.0460456923	3.4672699320252397e-07	6.933347799794049e-33	5.3926038442842604e-33	5.3926038442842604e-33	3.851859888774472e-33	1.0014835710813626e-32	0.0	
0.0460896918	4.910832893847562e-07	3.0814879110195774e-33	4.622231866529366e-33	5.3926038442842604e-33	7.703719777548943e-34	3.0814879110195774e-33	0.0	
0.0461336914	6.358208938156088e-07	5.537048590113303e-33	7.703719777548943e-34	3.9963046346035144e-33	8.425943506694157e-33	4.8629731095777705e-33	0.0	
0.0461337914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
