strain	0	1	2	4	8	16	31	
-0.0169756249	3.0814879110195774e-33	1.5407439555097887e-33	3.0814879110195774e-33	6.933347799794049e-33	2.311115933264683e-33	7.703719777548943e-34	0.0	
-0.0169755249	0.0022487626159828317	0.0022487626159828317	0.0022487626159828317	0.0022487626159828317	0.0022487626159828317	0.0022487626159828317	0.0	
-0.0143671061	0.0019222005755328412	0.0019222005755328412	0.0019222005755328412	0.0019222005755328412	0.0019222005755328412	3.0814879110195774e-33	0.0	
-0.0117586873	0.0015913630417437256	0.0015913630417437256	0.0015913630417437256	0.0015913630417437256	0.0015913630417437256	3.0814879110195774e-33	0.0	
-0.0091502686	0.0012584858146492295	0.0012584858146492295	0.0012584858146492295	0.0012584858146492295	0.0012584858146492295	5.7777898331617076e-33	0.0	
-0.0065418498	0.0009248565775112211	0.0009248565775112211	0.0009248565775112211	0.0009248565775112211	0.0009248565775112211	3.0814879110195774e-33	0.0	
-0.003933431	0.0005925326709474445	0.0005925326709474445	0.0005925326709474445	0.0005925326709474445	0.0005925326709474445	4.237045877651919e-33	0.0	
-0.0013250122	0.0002677130489643947	0.0002677130489643947	0.0002677130489643947	0.0002677130489643947	3.851859888774472e-33	6.933347799794049e-33	0.0	
0.0012834066	2.3079969938806576e-05	2.3079969938806576e-05	2.3079969938806576e-05	2.3079969938806576e-05	1.1555579666323415e-32	4.622231866529366e-33	0.0	
0.0038918254	0.00025267738445927375	0.00025267738445927375	0.00025267738445927375	1.5407439555097887e-33	7.703719777548943e-33	4.622231866529366e-33	0.0	
0.0065002441	0.00039386524535562695	3.851859888774472e-33	1.0014835710813626e-32	7.703719777548943e-34	1.0785207688568521e-32	3.851859888774472e-33	0.0	
0.0065003441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
