strain	0	1	2	4	8	16	31	
-0.0058625878	3.4666738998970245e-33	3.0814879110195774e-33	4.4296388720906425e-33	1.1555579666323415e-33	3.274080905458301e-33	9.62964972193618e-34	0.0	
-0.0058624878	0.00026072234810825654	0.00026072234810825654	0.00026072234810825654	0.00026072234810825654	0.00026072234810825654	0.00026072234810825654	0.0	
-0.0040168864	0.00021900257487300577	0.00021900257487300577	0.00021900257487300577	0.00021900257487300577	0.00021900257487300577	3.0814879110195774e-33	0.0	
-0.002171285	0.00016684194219410587	0.00016684194219410587	0.00016684194219410587	0.00016684194219410587	0.00016684194219410587	4.622231866529366e-33	0.0	
-0.0003256836	0.00010585103525249998	0.00010585103525249998	0.00010585103525249998	0.00010585103525249998	6.548161810916602e-33	9.437056727497456e-33	0.0	
0.0015199178	3.680763963604161e-05	3.680763963604161e-05	3.680763963604161e-05	3.680763963604161e-05	1.5407439555097887e-33	1.1555579666323415e-32	0.0	
0.0033655192	4.021717651949009e-05	4.021717651949009e-05	4.021717651949009e-05	4.622231866529366e-33	4.622231866529366e-33	1.5407439555097887e-33	0.0	
0.0052111206	0.00012710922072599264	0.00012710922072599264	0.00012710922072599264	3.851859888774472e-33	2.311115933264683e-33	7.703719777548943e-34	0.0	
0.007056722	0.00023085910576578405	0.00023085910576578405	4.622231866529366e-33	4.8148248609680896e-33	5.200010849845537e-33	4.4296388720906425e-33	0.0	
0.0089023234	0.00035364772020768983	1.1170393677445968e-32	1.232595164407831e-32	1.5407439555097887e-32	1.5407439555097887e-33	4.237045877651919e-33	0.0	
0.0107479248	0.00047458253722151465	2.311115933264683e-33	6.933347799794049e-33	3.851859888774472e-33	3.851859888774472e-33	1.5407439555097887e-33	0.0	
0.0107480248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
