strain	0	1	2	4	7	
0.0899752906	4.237045877651919e-33	2.6963019221421302e-33	7.703719777548943e-34	6.162975822039155e-33	0.0	
0.0899753906	4.044452883213195e-33	2.5037089277034066e-33	1.7333369499485123e-33	2.1185229388259594e-33	0.0	
0.0932205946	0.0008446433936070535	0.0008446433936070535	0.0008446433936070535	3.851859888774472e-34	0.0	
0.0964657986	0.0006258517388052258	0.0006258517388052258	0.0006258517388052258	1.5407439555097887e-33	0.0	
0.0997110026	0.00040253793286227106	0.00040253793286227106	0.00040253793286227106	4.81482486096809e-34	0.0	
0.1029562066	0.00017629027056328958	0.00017629027056328958	0.00017629027056328958	1.5407439555097887e-33	0.0	
0.1062014106	5.167767141073047e-05	5.167767141073047e-05	1.925929944387236e-33	6.933347799794049e-33	0.0	
0.1094466146	0.0002802399670744936	0.0002802399670744936	2.6963019221421302e-33	2.1185229388259594e-33	0.0	
0.1126918186	0.0005081843270368197	0.0005081843270368197	3.0814879110195774e-33	7.703719777548943e-33	0.0	
0.1159370226	0.0007339162889562835	4.622231866529366e-33	3.851859888774472e-33	7.703719777548943e-34	0.0	
0.1191822266	0.0009459295681442072	1.3481509610710651e-33	2.6000054249227684e-33	4.525935369310004e-33	0.0	
0.1191823266	0.0	0.0	0.0	0.0	0.0	
