strain	0	1	2	4	7	
0.1234653297	5.3926038442842604e-33	1.5407439555097887e-33	9.244463733058732e-33	0.0	0.0	
0.1234654297	1.1555579666323415e-32	8.859277744181285e-33	2.6963019221421302e-33	5.007417855406813e-33	0.0	
0.1263892904	0.0010584465089022801	0.0010584465089022801	0.0010584465089022801	7.703719777548943e-34	0.0	
0.129313151	0.0005428136884469989	0.0005428136884469989	0.0005428136884469989	1.2614841135736395e-32	0.0	
0.1322370117	1.1841431185125039e-05	1.1841431185125039e-05	5.7777898331617076e-34	7.51112678311022e-33	0.0	
0.1351608724	0.0006024603184788178	0.0006024603184788178	6.355568816477878e-33	8.474091755303838e-33	0.0	
0.1380847331	0.00122673929199421	0.00122673929199421	1.925929944387236e-33	1.5407439555097887e-33	0.0	
0.1410085938	0.0018825460963453051	2.6963019221421302e-33	6.548161810916602e-33	3.851859888774472e-34	0.0	
0.1439324544	0.0025676540932681752	4.718528363748728e-33	3.274080905458301e-33	3.9481563859938335e-33	0.0	
0.1468563151	0.0032794629686351295	1.7333369499485123e-33	2.311115933264683e-33	4.237045877651919e-33	0.0	
0.1497801758	0.004013822516630367	6.933347799794049e-33	1.925929944387236e-34	7.703719777548943e-33	0.0	
0.1497802758	0.0	0.0	0.0	0.0	0.0	
