strain	0	1	2	4	7	
0.0477434547	4.622231866529366e-33	6.933347799794049e-33	3.851859888774472e-33	4.622231866529366e-33	0.0	
0.0477435547	2.422702356712148e-06	2.422702356712148e-06	2.422702356712148e-06	2.422702356712148e-06	0.0	
0.0480321723	1.7927850726221564e-06	1.7927850726221564e-06	1.7927850726221564e-06	7.703719777548943e-34	0.0	
0.0483207899	1.1567653797888087e-06	1.1567653797888087e-06	1.1567653797888087e-06	3.4666738998970245e-33	0.0	
0.0486094076	5.202980879654335e-07	5.202980879654335e-07	5.202980879654335e-07	6.933347799794049e-33	0.0	
0.0488980252	1.1397286068150465e-07	1.1397286068150465e-07	1.1397286068150465e-07	7.703719777548943e-34	0.0	
0.0491866428	7.440904441829522e-07	7.440904441829522e-07	1.829633447167874e-33	1.4444474582904269e-33	0.0	
0.0494752604	1.3683064939369144e-06	1.3683064939369144e-06	0.0	1.5407439555097887e-32	0.0	
0.049763878	1.984810094509449e-06	3.0814879110195774e-33	3.851859888774472e-34	6.548161810916602e-33	0.0	
0.0500524957	2.59134852352659e-06	7.703719777548943e-34	3.0814879110195774e-33	6.933347799794049e-33	0.0	
0.0503411133	3.1835050212336727e-06	3.851859888774472e-34	4.237045877651919e-33	2.311115933264683e-33	0.0	
0.0503412133	0.0	0.0	0.0	0.0	0.0	
