strain	0	1	2	4	7	
0.0899260719	2.311115933264683e-33	5.7777898331617076e-34	5.7777898331617076e-34	3.851859888774472e-33	0.0	
0.0899261719	0.0008241038481017587	0.0008241038481017587	0.0008241038481017587	0.0008241038481017587	3.851859888774472e-33	
0.0919763997	0.0006699333783231674	0.0006699333783231674	0.0006699333783231674	0.0006699333783231674	3.0814879110195774e-33	
0.0940266276	0.0005120493243809058	0.0005120493243809058	0.0005120493243809058	0.0005120493243809058	5.3926038442842604e-33	
0.0960768555	0.0003520998574712667	0.0003520998574712667	0.0003520998574712667	4.237045877651919e-33	0.0	
0.0981270833	0.0001910386082213412	0.0001910386082213412	0.0001910386082213412	1.1555579666323415e-33	0.0	
0.1001773112	3.001690879301401e-05	3.001690879301401e-05	3.001690879301401e-05	2.311115933264683e-33	0.0	
0.1022275391	0.00012550350132447237	0.00012550350132447237	0.0	1.925929944387236e-33	0.0	
0.1042777669	0.00026739361832252094	0.00026739361832252094	4.4296388720906425e-33	1.0592614694129797e-33	0.0	
0.1063279948	0.00039463879564269284	5.103714352626175e-33	6.933347799794049e-33	6.066679324819793e-33	0.0	
0.1083782227	0.0005051481170344046	7.703719777548943e-34	8.08890576642639e-33	2.5037089277034066e-33	0.0	
0.1083783227	0.0	0.0	0.0	0.0	0.0	
