strain	0	1	2	4	7	
0.0927928687	2.311115933264683e-33	2.6963019221421302e-33	3.0814879110195774e-33	3.4666738998970245e-33	0.0	
0.0927929688	0.002563803330922826	0.002563803330922826	0.002563803330922826	0.002563803330922826	2.311115933264683e-33	
0.0960783095	0.0020132428782413995	0.0020132428782413995	0.0020132428782413995	0.0020132428782413995	1.925929944387236e-33	
0.0993636502	0.0014823131968450323	0.0014823131968450323	0.0014823131968450323	0.0	0.0	
0.1026489909	0.0009760528814385966	0.0009760528814385966	0.0009760528814385966	3.274080905458301e-33	0.0	
0.1059343316	0.000496669308616015	0.000496669308616015	0.000496669308616015	2.311115933264683e-33	0.0	
0.1092196723	4.5753133329234826e-05	4.5753133329234826e-05	4.5753133329234826e-05	3.9481563859938335e-33	0.0	
0.112505013	0.000375254730237307	0.000375254730237307	7.703719777548943e-34	7.703719777548943e-34	0.0	
0.1157903537	0.0007647562763001351	6.162975822039155e-33	9.244463733058732e-33	4.044452883213195e-33	0.0	
0.1190756944	0.001120487605822295	7.703719777548943e-34	1.5407439555097887e-33	1.925929944387236e-33	0.0	
0.1223610352	2.6000054249227684e-33	2.1185229388259594e-33	3.177784408238939e-33	1.829633447167874e-33	0.0	
0.1223611352	0.0	0.0	0.0	0.0	0.0	
