strain	0	1	2	4	7	
0.0519624977	1.925929944387236e-33	1.925929944387236e-33	6.162975822039155e-33	7.703719777548943e-34	0.0	
0.0519625977	6.878514944003486e-05	6.878514944003486e-05	6.878514944003486e-05	6.878514944003486e-05	0.0	
0.0531599067	4.9749460316102544e-05	4.9749460316102544e-05	4.9749460316102544e-05	1.3481509610710651e-33	0.0	
0.0543572157	3.0331535726642137e-05	3.0331535726642137e-05	3.0331535726642137e-05	4.622231866529366e-33	0.0	
0.0555545247	1.0597821034278608e-05	1.0597821034278608e-05	1.7333369499485123e-33	2.8888949165808538e-33	0.0	
0.0567518338	9.422407247056768e-06	9.422407247056768e-06	6.933347799794049e-33	3.851859888774472e-33	0.0	
0.0579491428	2.9707900173758517e-05	2.9707900173758517e-05	6.162975822039155e-33	2.311115933264683e-33	0.0	
0.0591464518	5.02390179504921e-05	5.007417855406813e-33	3.0814879110195774e-33	1.5407439555097887e-33	0.0	
0.0603437609	7.09935493641322e-05	3.851859888774472e-33	1.925929944387236e-34	3.0814879110195774e-33	0.0	
0.0615410699	9.193999892455934e-05	6.740754805355325e-33	7.318533788671496e-33	3.4666738998970245e-33	0.0	
0.0627383789	0.00011300614177632615	1.925929944387236e-34	4.237045877651919e-33	3.0814879110195774e-33	0.0	
0.0627384789	0.0	0.0	0.0	0.0	0.0	
