strain	0	1	2	4	7	
0.1116813453	1.0785207688568521e-32	3.274080905458301e-33	4.622231866529366e-33	3.274080905458301e-33	0.0	
0.1116814453	2.041109287321649e-06	2.041109287321649e-06	2.041109287321649e-06	2.041109287321649e-06	0.0	
0.1117457899	1.2104311926199715e-06	1.2104311926199715e-06	3.4666738998970245e-33	0.0	0.0	
0.1118101345	2.3602182328374994e-07	1.925929944387236e-33	2.6963019221421302e-33	2.6963019221421302e-33	0.0	
0.1118744792	8.352861652984095e-07	3.851859888774472e-33	5.3926038442842604e-33	2.311115933264683e-33	0.0	
0.1119388238	1.98644475534779e-06	4.622231866529366e-33	2.6963019221421302e-33	5.7777898331617076e-34	0.0	
0.1120031684	3.2072808099095664e-06	6.162975822039155e-33	1.925929944387236e-33	5.007417855406813e-33	0.0	
0.112067513	4.4905429939177975e-06	3.851859888774472e-34	4.4296388720906425e-33	4.237045877651919e-33	0.0	
0.1121318576	5.830349451593204e-06	1.617781153285278e-32	9.244463733058732e-33	1.3866695599588098e-32	0.0	
0.1121962023	7.221117746676419e-06	9.244463733058732e-33	1.5407439555097887e-33	3.0814879110195774e-33	0.0	
0.1122605469	8.654835195438185e-06	8.859277744181285e-33	1.887411345499491e-32	1.4251881588465545e-32	0.0	
0.1122606469	0.0	0.0	0.0	0.0	0.0	
