strain	0	1	2	4	7	
0.0948995094	3.370377402677663e-33	1.3481509610710651e-33	1.5407439555097887e-33	3.274080905458301e-33	0.0	
0.0948996094	2.983861275571961e-05	2.983861275571961e-05	2.983861275571961e-05	2.983861275571961e-05	0.0	
0.0951057292	2.3605142033188255e-05	2.3605142033188255e-05	2.3605142033188255e-05	2.3605142033188255e-05	0.0	
0.095311849	1.736909674283425e-05	1.736909674283425e-05	1.736909674283425e-05	5.3444555956745795e-33	0.0	
0.0955179688	1.1161400324392905e-05	1.1161400324392905e-05	1.1161400324392905e-05	1.925929944387236e-33	0.0	
0.0957240885	4.995935486500305e-06	4.995935486500305e-06	4.995935486500305e-06	4.81482486096809e-34	0.0	
0.0959302083	1.1172739532262255e-06	1.1172739532262255e-06	1.1172739532262255e-06	1.5407439555097887e-33	0.0	
0.0961363281	7.16931575562275e-06	7.16931575562275e-06	1.925929944387236e-33	7.703719777548943e-34	0.0	
0.0963424479	1.315076099287067e-05	8.377795258084476e-33	2.792598419361492e-33	3.0814879110195774e-33	0.0	
0.0965485677	1.9049293332136416e-05	5.200010849845537e-33	4.4296388720906425e-33	5.970382827600431e-33	0.0	
0.0967546875	2.483914942082731e-05	7.703719777548943e-34	7.703719777548943e-34	5.585196838722984e-33	0.0	
0.0967547875	0.0	0.0	0.0	0.0	0.0	
