strain	0	1	2	4	8	16	31	
0.0300589625	1.5407439555097887e-32	6.933347799794049e-33	7.703719777548943e-33	2.311115933264683e-33	1.5407439555097887e-33	5.3926038442842604e-33	0.0	
0.0300590625	5.836859356004391e-10	5.836859356004391e-10	5.836859356004391e-10	5.836859356004391e-10	5.836859356004391e-10	5.836859356004391e-10	0.0	
0.0300592274	4.916846180658397e-10	4.916846180658397e-10	4.916846180658397e-10	4.916846180658397e-10	4.916846180658397e-10	4.916846180658397e-10	0.0	
0.0300593924	4.021951419122011e-10	4.021951419122011e-10	4.021951419122011e-10	4.021951419122011e-10	4.021951419122011e-10	1.0400021699691074e-32	0.0	
0.0300595573	3.154310401604127e-10	3.154310401604127e-10	3.154310401604127e-10	3.154310401604127e-10	3.154310401604127e-10	4.237045877651919e-33	0.0	
0.0300597222	2.3162046666613787e-10	2.3162046666613787e-10	2.3162046666613787e-10	2.3162046666613787e-10	2.3162046666613787e-10	3.0814879110195774e-33	0.0	
0.0300598872	1.5103866402262425e-10	1.5103866402262425e-10	1.5103866402262425e-10	1.5103866402262425e-10	1.5103866402262425e-10	1.5407439555097887e-33	0.0	
0.0300600521	7.404182537606862e-11	7.404182537606862e-11	7.404182537606862e-11	7.404182537606862e-11	6.162975822039155e-33	2.311115933264683e-33	0.0	
0.030060217	1.1282655722192103e-12	1.1282655722192103e-12	1.1282655722192103e-12	1.1282655722192103e-12	6.740754805355325e-33	6.740754805355325e-33	0.0	
0.0300603819	6.691708017433826e-11	6.691708017433826e-11	6.691708017433826e-11	6.691708017433826e-11	5.585196838722984e-33	1.1555579666323415e-33	0.0	
0.0300605469	1.285097884750092e-10	1.285097884750092e-10	1.285097884750092e-10	1.3096323621833204e-32	8.474091755303838e-33	1.3866695599588098e-32	0.0	
0.0300606469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
