strain	0	1	2	4	8	17	
0.0619221656	6.933347799794049e-33	1.925929944387236e-33	3.0814879110195774e-33	3.4666738998970245e-33	3.0814879110195774e-33	0.0	
0.0619222656	0.001680407804938891	0.001680407804938891	0.001680407804938891	0.001680407804938891	0.001680407804938891	5.585196838722984e-33	
0.0649221897	0.001432858320345038	0.001432858320345038	0.001432858320345038	0.001432858320345038	8.666684749742561e-34	0.0	
0.0679221137	0.0010660034848856594	0.0010660034848856594	0.0010660034848856594	1.5407439555097887e-33	4.622231866529366e-33	0.0	
0.0709220378	0.0005954000735135679	0.0005954000735135679	0.0005954000735135679	4.525935369310004e-33	9.62964972193618e-34	0.0	
0.0739219618	6.252163592505661e-05	6.252163592505661e-05	3.851859888774472e-34	2.311115933264683e-33	0.0	0.0	
0.0769218859	0.0004787123129592822	0.0004787123129592822	1.5407439555097887e-33	1.1555579666323415e-33	7.703719777548943e-34	0.0	
0.0799218099	0.0010198028350677493	0.0010198028350677493	2.6963019221421302e-33	3.851859888774472e-34	2.311115933264683e-33	0.0	
0.0829217339	0.001554745563752794	0.001554745563752794	6.162975822039155e-33	9.437056727497456e-33	1.5407439555097887e-33	0.0	
0.085921658	0.00207653367293886	3.851859888774472e-33	1.925929944387236e-34	1.0592614694129797e-33	5.7777898331617076e-34	0.0	
0.088921582	0.0025296208329658823	5.3926038442842604e-33	5.7777898331617076e-34	3.851859888774472e-33	5.7777898331617076e-34	0.0	
0.088921682	0.0	0.0	0.0	0.0	0.0	0.0	
