strain	0	1	2	4	8	17	
0.0556504859	2.8888949165808538e-33	1.925929944387236e-33	3.659266894335748e-33	3.851859888774472e-34	2.311115933264683e-33	0.0	
0.0556505859	1.1582310347668783e-05	1.1582310347668783e-05	1.1582310347668783e-05	1.1582310347668783e-05	1.1582310347668783e-05	0.0	
0.0561171115	7.670927658787165e-06	7.670927658787165e-06	7.670927658787165e-06	9.62964972193618e-34	3.851859888774472e-34	0.0	
0.0565836372	2.069388998137122e-06	2.069388998137122e-06	7.51112678311022e-33	3.851859888774472e-33	1.7333369499485123e-33	0.0	
0.0570501628	5.118852654355274e-06	5.118852654355274e-06	9.051870738620009e-33	3.851859888774472e-34	1.1555579666323415e-33	0.0	
0.0575166884	1.3851738362542596e-05	1.3851738362542596e-05	1.0592614694129797e-33	7.222237291452134e-33	3.370377402677663e-33	0.0	
0.057983214	2.4102457519821295e-05	2.311115933264683e-33	3.75556339155511e-33	9.62964972193618e-35	2.0222264416065976e-33	0.0	
0.0584497396	3.585055906651953e-05	1.0785207688568521e-32	6.162975822039155e-33	6.162975822039155e-33	3.0814879110195774e-33	0.0	
0.0589162652	4.9077948656905924e-05	6.7407548053553255e-34	9.62964972193618e-34	3.177784408238939e-33	2.5037089277034066e-33	0.0	
0.0593827908	6.376512092493169e-05	1.5407439555097887e-33	1.1555579666323415e-33	1.1555579666323415e-33	2.6963019221421302e-33	0.0	
0.0598493164	7.987719953689162e-05	3.0814879110195774e-33	3.0814879110195774e-33	1.1555579666323415e-33	6.162975822039155e-33	0.0	
0.0598494164	0.0	0.0	0.0	0.0	0.0	0.0	
