strain	0	1	2	4	8	17	
-1.78734e-05	9.62964972193618e-34	7.318533788671496e-33	5.8259380817713885e-33	1.829633447167874e-33	6.2592723192585165e-34	0.0	
-1.77734e-05	6.548161810916602e-33	3.851859888774472e-33	2.6963019221421302e-33	1.925929944387236e-33	5.007417855406813e-33	0.0	
0.0040812391	0.00039817296206485386	0.00039817296206485386	0.00039817296206485386	0.00039817296206485386	2.6963019221421302e-33	0.0	
0.0081802517	0.000207842602395129	0.000207842602395129	0.000207842602395129	1.1555579666323415e-33	1.0014835710813626e-32	0.0	
0.0122792643	1.0075627400047143e-05	1.0075627400047143e-05	3.972230510298674e-34	1.9620411308444965e-33	3.912045199536573e-33	0.0	
0.0163782769	0.00018916920003016929	0.00018916920003016929	8.859277744181285e-33	1.0014835710813626e-32	7.703719777548943e-34	0.0	
0.0204772895	0.0003883919609835434	2.792598419361492e-33	4.718528363748728e-33	3.4666738998970245e-33	1.2518544638517033e-33	0.0	
0.0245763021	0.000585045806836414	2.6963019221421302e-33	1.5407439555097887e-33	3.851859888774472e-33	7.703719777548943e-34	0.0	
0.0286753147	0.0007751250632891109	1.1555579666323415e-32	1.925929944387236e-33	1.0014835710813626e-32	1.5407439555097887e-32	0.0	
0.0327743273	0.0009645268481215779	4.622231866529366e-33	1.0785207688568521e-32	7.703719777548943e-33	4.8148248609680896e-33	0.0	
0.0368733398	0.0011465153729676356	1.1170393677445968e-32	3.0814879110195774e-33	5.7777898331617076e-34	5.007417855406813e-33	0.0	
0.0368734398	0.0	0.0	0.0	0.0	0.0	0.0	
