strain	0	1	2	4	8	17	
0.1411115211	3.659266894335748e-33	3.0814879110195774e-33	3.274080905458301e-33	3.659266894335748e-33	5.970382827600431e-33	0.0	
0.1411116211	0.0006671294307006131	0.0006671294307006131	0.0006671294307006131	0.0006671294307006131	0.0006671294307006131	2.311115933264683e-33	
0.1446178385	0.0005230875597912824	0.0005230875597912824	0.0005230875597912824	0.0005230875597912824	0.0005230875597912824	9.196315484449051e-33	
0.148124056	0.0003748770335025424	0.0003748770335025424	0.0003748770335025424	0.0003748770335025424	1.1555579666323415e-33	0.0	
0.1516302734	0.00023536409257793472	0.00023536409257793472	0.00023536409257793472	0.00023536409257793472	3.0814879110195774e-33	0.0	
0.1551364909	0.00011202113136149623	0.00011202113136149623	0.00011202113136149623	1.3481509610710651e-33	4.622231866529366e-33	0.0	
0.1586427083	3.0736059583758526e-06	3.0736059583758526e-06	1.396299209680746e-33	7.174089042842454e-33	4.333342374871281e-34	0.0	
0.1621489258	9.868674047148112e-05	3.851859888774472e-33	6.548161810916602e-33	3.851859888774472e-34	1.5407439555097887e-33	0.0	
0.1656551432	0.00018695856038268376	1.4444474582904269e-33	2.8166725436663324e-33	3.659266894335748e-33	3.1416732217816785e-33	0.0	
0.1691613607	0.0002576308028526338	4.622231866529366e-33	5.3926038442842604e-33	6.933347799794049e-33	8.474091755303838e-33	0.0	
0.1726675781	1.1555579666323415e-33	1.925929944387236e-33	9.244463733058732e-33	1.1555579666323415e-33	8.474091755303838e-33	0.0	
0.1726676781	0.0	0.0	0.0	0.0	0.0	0.0	
