strain	0	1	2	4	8	17	
0.1090919898	3.851859888774472e-34	1.5407439555097887e-33	2.1185229388259594e-33	1.1555579666323415e-33	7.703719777548943e-34	0.0	
0.1090920898	8.04075751781671e-33	7.51112678311022e-33	1.2614841135736395e-32	6.307420567868197e-33	1.1362986671884692e-32	0.0	
0.1094031467	2.3523259965313746e-05	2.3523259965313746e-05	2.3523259965313746e-05	2.3523259965313746e-05	2.3523259965313746e-05	0.0	
0.1097142036	1.7340935476355898e-05	1.7340935476355898e-05	1.7340935476355898e-05	1.7340935476355898e-05	3.0814879110195774e-33	0.0	
0.1100252604	1.0947329702414747e-05	1.0947329702414747e-05	1.0947329702414747e-05	1.0947329702414747e-05	3.851859888774472e-34	0.0	
0.1103363173	4.367511297741628e-06	4.367511297741628e-06	4.367511297741628e-06	7.703719777548943e-33	7.703719777548943e-33	0.0	
0.1106473741	2.3647128623763027e-06	2.3647128623763027e-06	2.3647128623763027e-06	1.3481509610710651e-33	2.8888949165808538e-33	0.0	
0.110958431	9.11768427471558e-06	9.11768427471558e-06	2.5037089277034066e-33	5.7777898331617076e-34	6.644458308135964e-33	0.0	
0.1112694878	1.5795585867413618e-05	3.851859888774472e-33	9.62964972193618e-34	3.274080905458301e-33	9.822242716374903e-33	0.0	
0.1115805447	2.237573596258162e-05	5.103714352626175e-33	1.1555579666323415e-33	8.859277744181285e-33	5.585196838722984e-33	0.0	
0.1118916016	2.8805582172491414e-05	2.311115933264683e-33	5.7777898331617076e-33	3.274080905458301e-33	5.7777898331617076e-33	0.0	
0.1118917016	0.0	0.0	0.0	0.0	0.0	0.0	
