strain	0	1	2	4	8	17	
0.0740947242	9.62964972193618e-34	3.0814879110195774e-33	7.703719777548943e-33	5.007417855406813e-33	8.281498760865114e-33	0.0	
0.0740948242	3.8844127374179566e-05	3.8844127374179566e-05	3.8844127374179566e-05	3.8844127374179566e-05	3.8844127374179566e-05	0.0	
0.0747920356	3.381038790893124e-05	3.381038790893124e-05	3.381038790893124e-05	3.381038790893124e-05	0.0	0.0	
0.075489247	2.2516289319924744e-05	2.2516289319924744e-05	2.2516289319924744e-05	1.5407439555097887e-33	1.925929944387236e-34	0.0	
0.0761864583	5.4006029237047375e-06	5.4006029237047375e-06	5.4006029237047375e-06	2.8888949165808538e-33	7.125940794232773e-33	0.0	
0.0768836697	1.742074265740717e-05	1.742074265740717e-05	1.742074265740717e-05	2.8888949165808538e-33	1.925929944387236e-33	0.0	
0.0775808811	4.559307984484054e-05	4.559307984484054e-05	4.8148248609680896e-33	2.6963019221421302e-33	1.925929944387236e-33	0.0	
0.0782780924	7.764146181213825e-05	3.851859888774472e-34	4.525935369310004e-33	7.51112678311022e-33	5.200010849845537e-33	0.0	
0.0789753038	0.00011307333051594509	7.703719777548943e-33	4.622231866529366e-33	1.1555579666323415e-33	5.007417855406813e-33	0.0	
0.0796725152	0.00015166229018825082	1.4444474582904269e-33	3.370377402677663e-33	3.274080905458301e-33	8.61853650113288e-33	0.0	
0.0803697266	0.00019316700160653514	1.232595164407831e-32	4.622231866529366e-33	8.474091755303838e-33	4.622231866529366e-33	0.0	
0.0803698266	0.0	0.0	0.0	0.0	0.0	0.0	
