strain	0	1	2	4	8	17	
0.047337107	4.622231866529366e-33	4.237045877651919e-33	5.7777898331617076e-33	3.851859888774472e-33	7.703719777548943e-34	0.0	
0.047337207	3.880443320886571e-06	3.880443320886571e-06	3.880443320886571e-06	3.880443320886571e-06	3.880443320886571e-06	0.0	
0.0475164171	2.5203299486252014e-06	2.5203299486252014e-06	2.5203299486252014e-06	2.311115933264683e-33	1.0785207688568521e-32	0.0	
0.0476956272	1.003136436653385e-06	1.003136436653385e-06	1.7333369499485123e-33	2.8888949165808538e-33	2.1185229388259594e-33	0.0	
0.0478748372	6.022235460738744e-07	6.022235460738744e-07	1.1555579666323415e-33	1.925929944387236e-33	0.0	0.0	
0.0480540473	2.2702304378428775e-06	1.0014835710813626e-32	5.3926038442842604e-33	6.162975822039155e-33	7.703719777548943e-34	0.0	
0.0482332574	3.9919291063500535e-06	6.548161810916602e-33	3.851859888774472e-34	1.5407439555097887e-33	7.703719777548943e-34	0.0	
0.0484124674	5.76499838027776e-06	3.659266894335748e-33	2.1185229388259594e-33	9.437056727497456e-33	5.585196838722984e-33	0.0	
0.0485916775	7.581577277705829e-06	1.7092628256436718e-33	2.624079549227609e-33	5.753715708856867e-33	5.729641584552027e-33	0.0	
0.0487708876	9.431515326686292e-06	5.272233222760058e-33	7.390756161586018e-33	9.027796614315168e-33	2.527783052008247e-33	0.0	
0.0489500977	1.1260190328750458e-05	2.311115933264683e-33	7.703719777548943e-34	3.851859888774472e-34	1.925929944387236e-33	0.0	
0.0489501977	0.0	0.0	0.0	0.0	0.0	0.0	
