strain	0	1	2	4	8	16	32	61	
0.0145760719	9.244463733058732e-33	0.0	6.162975822039155e-33	1.8488927466117464e-32	6.162975822039155e-33	6.162975822039155e-33	0.0	0.0	
0.0145761719	3.1916205401509315e-08	3.1916205401509315e-08	3.1916205401509315e-08	3.1916205401509315e-08	3.1916205401509315e-08	3.1916205401509315e-08	3.1916205401509315e-08	0.0	
0.0145816406	2.0075676741279405e-08	2.0075676741279405e-08	2.0075676741279405e-08	2.0075676741279405e-08	2.0075676741279405e-08	1.5407439555097887e-33	3.0814879110195774e-33	0.0	
0.0145871094	6.591311587761718e-09	6.591311587761718e-09	6.591311587761718e-09	6.933347799794049e-33	7.703719777548943e-33	3.851859888774472e-33	1.771855548836257e-32	0.0	
0.0145925781	7.960100957414872e-09	7.960100957414872e-09	7.960100957414872e-09	8.474091755303838e-33	2.311115933264683e-33	1.0014835710813626e-32	5.3926038442842604e-33	0.0	
0.0145980469	2.3366635551679e-08	2.3366635551679e-08	3.0814879110195774e-33	6.162975822039155e-33	3.0814879110195774e-33	6.162975822039155e-33	0.0	0.0	
0.0146035156	3.950213679519227e-08	3.950213679519227e-08	1.0785207688568521e-32	1.6948183510607676e-32	1.232595164407831e-32	1.6948183510607676e-32	1.6948183510607676e-32	0.0	
0.0146089844	5.6277065255697726e-08	9.244463733058732e-33	3.0814879110195774e-33	1.232595164407831e-32	3.0814879110195774e-33	9.244463733058732e-33	0.0	0.0	
0.0146144531	7.361925105493788e-08	6.162975822039155e-33	0.0	0.0	3.0814879110195774e-33	0.0	3.0814879110195774e-33	0.0	
0.0146199219	9.146091360863231e-08	6.933347799794049e-33	3.851859888774472e-33	7.703719777548943e-34	1.0785207688568521e-32	5.3926038442842604e-33	5.3926038442842604e-33	0.0	
0.0146253906	1.0970751887136273e-07	6.933347799794049e-33	2.0029671421627253e-32	9.244463733058732e-33	6.933347799794049e-33	2.0029671421627253e-32	4.622231866529366e-33	0.0	
0.0146254906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
