strain	0	1	2	4	8	16	32	61	
0.0102500953	1.5407439555097887e-33	1.5407439555097887e-33	7.703719777548943e-34	4.622231866529366e-33	1.5407439555097887e-33	1.5407439555097887e-33	4.622231866529366e-33	0.0	
0.0102501953	3.8762170161977945e-05	3.8762170161977945e-05	3.8762170161977945e-05	3.8762170161977945e-05	3.8762170161977945e-05	3.8762170161977945e-05	3.8762170161977945e-05	0.0	
0.0108539714	2.7844003723135908e-05	2.7844003723135908e-05	2.7844003723135908e-05	2.7844003723135908e-05	2.7844003723135908e-05	2.7844003723135908e-05	3.0814879110195774e-33	0.0	
0.0114577474	1.715443101083351e-05	1.715443101083351e-05	1.715443101083351e-05	1.715443101083351e-05	1.715443101083351e-05	2.5037089277034066e-33	7.703719777548943e-34	0.0	
0.0120615234	7.341838848156551e-06	7.341838848156551e-06	7.341838848156551e-06	7.341838848156551e-06	7.341838848156551e-06	2.311115933264683e-33	0.0	0.0	
0.0126652995	1.534353999300284e-06	1.534353999300284e-06	1.534353999300284e-06	1.534353999300284e-06	4.622231866529366e-33	1.3096323621833204e-32	6.933347799794049e-33	0.0	
0.0132690755	9.529373092439198e-06	9.529373092439198e-06	9.529373092439198e-06	9.529373092439198e-06	6.548161810916602e-33	6.548161810916602e-33	1.925929944387236e-33	0.0	
0.0138728516	1.6833470363991486e-05	1.6833470363991486e-05	1.6833470363991486e-05	1.0014835710813626e-32	2.311115933264683e-33	8.474091755303838e-33	6.933347799794049e-33	0.0	
0.0144766276	2.3486590012423685e-05	2.3486590012423685e-05	1.3096323621833204e-32	2.311115933264683e-33	3.851859888774472e-33	2.311115933264683e-33	4.622231866529366e-33	0.0	
0.0150804036	2.9495768588662568e-05	7.703719777548943e-34	3.0814879110195774e-33	2.311115933264683e-33	4.622231866529366e-33	6.933347799794049e-33	3.0814879110195774e-33	0.0	
0.0156841797	3.484243220887693e-05	2.311115933264683e-33	1.5407439555097887e-33	7.703719777548943e-33	6.933347799794049e-33	3.0814879110195774e-33	5.3926038442842604e-33	0.0	
0.0156842797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
