strain	0	1	2	4	8	16	32	61	
0.0065315406	1.232595164407831e-32	6.162975822039155e-33	9.244463733058732e-33	1.5407439555097887e-33	6.162975822039155e-33	3.0814879110195774e-33	9.244463733058732e-33	0.0	
0.0065316406	1.0847830542292041e-05	1.0847830542292041e-05	1.0847830542292041e-05	1.0847830542292041e-05	1.0847830542292041e-05	1.0847830542292041e-05	1.0847830542292041e-05	0.0	
0.0065815755	8.421986875398898e-06	8.421986875398898e-06	8.421986875398898e-06	8.421986875398898e-06	8.421986875398898e-06	8.421986875398898e-06	8.474091755303838e-33	0.0	
0.0066315104	5.878585769167058e-06	5.878585769167058e-06	5.878585769167058e-06	5.878585769167058e-06	5.878585769167058e-06	6.162975822039155e-33	0.0	0.0	
0.0066814453	3.2398041485228786e-06	3.2398041485228786e-06	3.2398041485228786e-06	3.2398041485228786e-06	3.2398041485228786e-06	0.0	6.162975822039155e-33	0.0	
0.0067313802	5.148033961167344e-07	5.148033961167344e-07	5.148033961167344e-07	5.148033961167344e-07	1.232595164407831e-32	1.5407439555097887e-32	1.5407439555097887e-33	0.0	
0.0067813151	2.290341035606394e-06	2.290341035606394e-06	2.290341035606394e-06	2.290341035606394e-06	3.4666738998970245e-33	5.7777898331617076e-33	2.6963019221421302e-33	0.0	
0.00683125	5.170654501425667e-06	5.170654501425667e-06	5.170654501425667e-06	1.5407439555097887e-32	1.0014835710813626e-32	6.162975822039155e-33	6.933347799794049e-33	0.0	
0.0068811849	8.121169635059122e-06	8.121169635059122e-06	8.121169635059122e-06	0.0	1.5407439555097887e-33	8.474091755303838e-33	3.851859888774472e-33	0.0	
0.0069311198	1.1135262751695492e-05	1.1135262751695492e-05	8.474091755303838e-33	1.5407439555097887e-33	1.5407439555097887e-33	6.933347799794049e-33	3.851859888774472e-33	0.0	
0.0069810547	3.851859888774472e-33	7.703719777548943e-33	3.0814879110195774e-33	7.703719777548943e-33	1.1555579666323415e-32	1.5407439555097887e-33	7.703719777548943e-34	0.0	
0.0069811547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
