strain	0	1	2	4	8	16	32	61	
-0.0038958031	6.162975822039155e-33	6.162975822039155e-33	7.703719777548943e-33	1.5407439555097887e-33	3.0814879110195774e-33	1.232595164407831e-32	9.244463733058732e-33	0.0	
-0.0038957031	9.244463733058732e-33	4.622231866529366e-33	1.0785207688568521e-32	6.162975822039155e-33	9.244463733058732e-33	1.232595164407831e-32	6.162975822039155e-33	0.0	
-0.0025306966	0.00021739561803576357	0.00021739561803576357	0.00021739561803576357	0.00021739561803576357	0.00021739561803576357	0.00021739561803576357	5.7777898331617076e-33	0.0	
-0.0011656901	0.0001438696722141833	0.0001438696722141833	0.0001438696722141833	0.0001438696722141833	0.0001438696722141833	3.851859888774472e-33	3.851859888774472e-33	0.0	
0.0001993164	6.262744735694546e-05	6.262744735694546e-05	6.262744735694546e-05	6.262744735694546e-05	6.262744735694546e-05	5.7777898331617076e-33	3.274080905458301e-33	0.0	
0.0015643229	2.6984562215509294e-05	2.6984562215509294e-05	2.6984562215509294e-05	2.6984562215509294e-05	9.244463733058732e-33	9.244463733058732e-33	0.0	0.0	
0.0029293294	0.00012516739749600264	0.00012516739749600264	0.00012516739749600264	0.00012516739749600264	1.5407439555097887e-33	4.622231866529366e-33	4.622231866529366e-33	0.0	
0.0042943359	0.0002301439431945395	0.0002301439431945395	0.0002301439431945395	0.0002301439431945395	1.5407439555097887e-32	6.162975822039155e-33	1.232595164407831e-32	0.0	
0.0056593424	0.0003275188199672238	0.0003275188199672238	0.0003275188199672238	4.622231866529366e-33	1.5407439555097887e-32	1.5407439555097887e-33	9.244463733058732e-33	0.0	
0.007024349	0.00040755705976806036	0.00040755705976806036	9.244463733058732e-33	7.703719777548943e-33	6.162975822039155e-33	3.0814879110195774e-33	7.703719777548943e-33	0.0	
0.0083893555	1.3866695599588098e-32	1.6948183510607676e-32	1.8488927466117464e-32	1.232595164407831e-32	1.5407439555097887e-32	1.3866695599588098e-32	1.5407439555097887e-32	0.0	
0.0083894555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
