strain	0	1	2	4	8	16	32	64	127	
0.008155857	9.244463733058732e-33	3.0814879110195774e-33	6.162975822039155e-33	6.162975822039155e-33	0.0	6.162975822039155e-33	1.8488927466117464e-32	1.232595164407831e-32	0.0	
0.008155957	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	4.132021087455934e-06	0.0	
0.0083119575	3.485355863716726e-06	3.485355863716726e-06	3.485355863716726e-06	3.485355863716726e-06	3.485355863716726e-06	3.485355863716726e-06	1.232595164407831e-32	3.0814879110195774e-33	0.0	
0.0084679579	2.8473113279650064e-06	2.8473113279650064e-06	2.8473113279650064e-06	2.8473113279650064e-06	2.8473113279650064e-06	2.8473113279650064e-06	6.162975822039155e-33	0.0	0.0	
0.0086239583	2.223239245239985e-06	2.223239245239985e-06	2.223239245239985e-06	2.223239245239985e-06	2.223239245239985e-06	9.244463733058732e-33	1.8488927466117464e-32	1.232595164407831e-32	0.0	
0.0087799588	1.6155065232992462e-06	1.6155065232992462e-06	1.6155065232992462e-06	1.6155065232992462e-06	1.6155065232992462e-06	9.244463733058732e-33	1.0785207688568521e-32	1.5407439555097887e-33	0.0	
0.0089359592	1.0259329493048435e-06	1.0259329493048435e-06	1.0259329493048435e-06	1.0259329493048435e-06	1.6948183510607676e-32	9.629649721936179e-33	4.237045877651919e-33	1.5407439555097887e-33	0.0	
0.0090919596	4.5630966060725536e-07	4.5630966060725536e-07	4.5630966060725536e-07	4.5630966060725536e-07	1.5407439555097887e-32	1.5407439555097887e-32	9.244463733058732e-33	9.244463733058732e-33	0.0	
0.0092479601	9.122675287640953e-08	9.122675287640953e-08	9.122675287640953e-08	9.122675287640953e-08	3.0814879110195774e-33	6.162975822039155e-33	6.162975822039155e-33	3.0814879110195774e-33	0.0	
0.0094039605	6.135314504256071e-07	6.135314504256071e-07	6.135314504256071e-07	5.3926038442842604e-33	1.5407439555097887e-33	2.311115933264683e-33	3.851859888774472e-33	1.3096323621833204e-32	0.0	
0.0095599609	1.1033214588749332e-06	2.0029671421627253e-32	1.0785207688568521e-32	6.162975822039155e-33	1.3866695599588098e-32	7.703719777548943e-33	5.3926038442842604e-33	1.5407439555097887e-32	0.0	
0.0095600609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
