strain	0	1	2	4	8	16	32	64	127	
0.0002745094	7.703719777548943e-33	5.3926038442842604e-33	2.1570415377137042e-32	0.0	6.162975822039155e-33	1.0785207688568521e-32	0.0	3.0814879110195774e-33	0.0	
0.0002746094	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	1.3548522096728435e-06	0.0	
0.0002808702	8.985849052280977e-07	8.985849052280977e-07	8.985849052280977e-07	8.985849052280977e-07	8.985849052280977e-07	8.985849052280977e-07	8.985849052280977e-07	4.622231866529366e-33	0.0	
0.0002871311	4.430770540453934e-07	4.430770540453934e-07	4.430770540453934e-07	4.430770540453934e-07	4.430770540453934e-07	8.08890576642639e-33	1.771855548836257e-32	9.629649721936179e-33	0.0	
0.0002933919	1.1169390181081904e-08	1.1169390181081904e-08	1.1169390181081904e-08	1.1169390181081904e-08	1.1169390181081904e-08	1.5792625543975334e-32	1.3866695599588098e-32	5.3926038442842604e-33	0.0	
0.0002996528	4.6383090277380375e-07	4.6383090277380375e-07	4.6383090277380375e-07	4.6383090277380375e-07	4.6383090277380375e-07	1.771855548836257e-32	9.244463733058732e-33	1.232595164407831e-32	0.0	
0.0003059136	9.147053010674914e-07	9.147053010674914e-07	9.147053010674914e-07	9.147053010674914e-07	1.0785207688568521e-32	1.232595164407831e-32	1.5407439555097887e-32	6.162975822039155e-33	0.0	
0.0003121745	1.363573826075267e-06	1.363573826075267e-06	1.363573826075267e-06	1.363573826075267e-06	1.0785207688568521e-32	1.5407439555097887e-33	2.1570415377137042e-32	1.0785207688568521e-32	0.0	
0.0003184353	1.8101604233067241e-06	1.8101604233067241e-06	1.8101604233067241e-06	6.162975822039155e-33	9.244463733058732e-33	2.7733391199176196e-32	9.244463733058732e-33	1.6948183510607676e-32	0.0	
0.0003246962	2.254046591438299e-06	2.254046591438299e-06	2.1570415377137042e-32	8.474091755303838e-33	1.5407439555097887e-33	1.232595164407831e-32	1.0785207688568521e-32	6.162975822039155e-33	0.0	
0.000330957	2.6942376214395537e-06	4.622231866529366e-33	1.925929944387236e-33	1.5407439555097887e-33	1.1555579666323415e-33	1.1555579666323415e-33	6.548161810916602e-33	1.0014835710813626e-32	0.0	
0.000331057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
