strain	0	1	2	4	8	16	32	64	127	
0.0137769508	3.0814879110195774e-33	3.0814879110195774e-33	3.0814879110195774e-33	9.244463733058732e-33	6.162975822039155e-33	1.5407439555097887e-32	9.244463733058732e-33	9.244463733058732e-33	0.0	
0.0137770508	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	1.9654006316469366e-05	0.0	
0.0142098307	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	1.673794092150927e-05	0.0	
0.0146426107	1.376798089184381e-05	1.376798089184381e-05	1.376798089184381e-05	1.376798089184381e-05	1.376798089184381e-05	1.376798089184381e-05	1.376798089184381e-05	2.465190328815662e-32	0.0	
0.0150753906	1.0713133261712695e-05	1.0713133261712695e-05	1.0713133261712695e-05	1.0713133261712695e-05	1.0713133261712695e-05	1.0713133261712695e-05	1.0713133261712695e-05	4.622231866529366e-33	0.0	
0.0155081706	7.487013349055457e-06	7.487013349055457e-06	7.487013349055457e-06	7.487013349055457e-06	7.487013349055457e-06	7.487013349055457e-06	7.487013349055457e-06	6.162975822039155e-33	0.0	
0.0159409505	3.828690977498561e-06	3.828690977498561e-06	3.828690977498561e-06	3.828690977498561e-06	3.828690977498561e-06	3.828690977498561e-06	1.0014835710813626e-32	1.0400021699691074e-32	0.0	
0.0163737305	2.4352017679953843e-08	2.4352017679953843e-08	2.4352017679953843e-08	2.4352017679953843e-08	2.4352017679953843e-08	2.4352017679953843e-08	1.1555579666323415e-32	5.3926038442842604e-33	0.0	
0.0168065104	3.6142658817405216e-06	3.6142658817405216e-06	3.6142658817405216e-06	3.6142658817405216e-06	3.6142658817405216e-06	1.5407439555097887e-32	2.7733391199176196e-32	1.232595164407831e-32	0.0	
0.0172392904	6.831713327703073e-06	6.831713327703073e-06	6.831713327703073e-06	6.831713327703073e-06	2.0029671421627253e-32	1.5407439555097887e-32	1.5407439555097887e-33	4.622231866529366e-33	0.0	
0.0176720703	4.622231866529366e-33	1.3866695599588098e-32	9.244463733058732e-33	1.6948183510607676e-32	4.622231866529366e-33	1.5407439555097887e-32	1.5407439555097887e-33	1.6948183510607676e-32	0.0	
0.0176721703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
