strain	0	1	2	4	8	16	32	64	127	
-0.0007510766	1.232595164407831e-32	1.5407439555097887e-32	9.244463733058732e-33	1.5407439555097887e-32	9.244463733058732e-33	1.232595164407831e-32	1.232595164407831e-32	1.232595164407831e-32	0.0	
-0.0007509766	0.0	1.3866695599588098e-32	1.5407439555097887e-33	9.244463733058732e-33	1.5407439555097887e-33	3.0814879110195774e-33	9.244463733058732e-33	1.6948183510607676e-32	0.0	
-0.0004230903	0.00010361315734388717	0.00010361315734388717	0.00010361315734388717	0.00010361315734388717	0.00010361315734388717	0.00010361315734388717	0.00010361315734388717	1.5407439555097887e-33	0.0	
-9.5204e-05	8.661427945765451e-05	8.661427945765451e-05	8.661427945765451e-05	8.661427945765451e-05	8.661427945765451e-05	8.661427945765451e-05	3.0814879110195774e-32	0.0	0.0	
0.0002326823	6.847287528800679e-05	6.847287528800679e-05	6.847287528800679e-05	6.847287528800679e-05	6.847287528800679e-05	6.847287528800679e-05	4.622231866529366e-33	3.0814879110195774e-33	0.0	
0.0005605686	4.923086893137938e-05	4.923086893137938e-05	4.923086893137938e-05	4.923086893137938e-05	4.923086893137938e-05	9.244463733058732e-33	2.1570415377137042e-32	2.1570415377137042e-32	0.0	
0.0008884549	2.8921690326649424e-05	2.8921690326649424e-05	2.8921690326649424e-05	2.8921690326649424e-05	2.8921690326649424e-05	1.5407439555097887e-33	2.465190328815662e-32	3.0814879110195774e-33	0.0	
0.0012163411	7.722552342080798e-06	7.722552342080798e-06	7.722552342080798e-06	7.722552342080798e-06	7.722552342080798e-06	1.232595164407831e-32	2.7733391199176196e-32	9.244463733058732e-33	0.0	
0.0015442274	1.3930265363959041e-05	1.3930265363959041e-05	1.3930265363959041e-05	1.3930265363959041e-05	7.703719777548943e-34	7.703719777548943e-33	2.311115933264683e-32	7.703719777548943e-34	0.0	
0.0018721137	3.598142519904218e-05	3.598142519904218e-05	3.598142519904218e-05	3.598142519904218e-05	1.3866695599588098e-32	4.622231866529366e-33	1.0785207688568521e-32	6.162975822039155e-33	0.0	
0.0022	5.827013784289692e-05	1.232595164407831e-32	1.5407439555097887e-32	4.622231866529366e-33	9.244463733058732e-33	9.244463733058732e-33	7.703719777548943e-33	1.232595164407831e-32	0.0	
0.0022001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
