strain	0	1	2	4	8	16	32	64	127	
0.0214228492	1.5407439555097887e-33	4.622231866529366e-33	7.703719777548943e-33	3.0814879110195774e-33	9.244463733058732e-33	4.622231866529366e-33	6.162975822039155e-33	9.244463733058732e-33	0.0	
0.0214229492	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	1.8100899296548666e-05	0.0	
0.0214561415	1.509073975167781e-05	1.509073975167781e-05	1.509073975167781e-05	1.509073975167781e-05	1.509073975167781e-05	1.509073975167781e-05	1.509073975167781e-05	9.244463733058732e-33	0.0	
0.0214893338	1.2000052552510571e-05	1.2000052552510571e-05	1.2000052552510571e-05	1.2000052552510571e-05	1.2000052552510571e-05	1.2000052552510571e-05	1.2000052552510571e-05	6.162975822039155e-33	0.0	
0.021522526	8.837750514755715e-06	8.837750514755715e-06	8.837750514755715e-06	8.837750514755715e-06	8.837750514755715e-06	8.837750514755715e-06	8.837750514755715e-06	6.548161810916602e-33	0.0	
0.0215557183	5.568034493944671e-06	5.568034493944671e-06	5.568034493944671e-06	5.568034493944671e-06	5.568034493944671e-06	5.568034493944671e-06	9.244463733058732e-33	3.0814879110195774e-33	0.0	
0.0215889106	1.7967896940933517e-06	1.7967896940933517e-06	1.7967896940933517e-06	1.7967896940933517e-06	1.7967896940933517e-06	1.7967896940933517e-06	3.0814879110195774e-33	1.5407439555097887e-33	0.0	
0.0216221029	1.7453359113852176e-06	1.7453359113852176e-06	1.7453359113852176e-06	1.7453359113852176e-06	7.273087267489865e-07	7.273087267489865e-07	7.273087267489865e-07	7.273087267489865e-07	0.0	
0.0216552951	7.482273521935197e-06	7.482273521935197e-06	7.482273521935197e-06	7.482273521935197e-06	2.2070621002085995e-07	2.2070621002085995e-07	2.2070621002085995e-07	2.2070621002085995e-07	0.0	
0.0216884874	1.3299020885311756e-05	1.3299020885311756e-05	1.3299020885311756e-05	3.0814879110195774e-33	0.0	6.162975822039155e-33	1.232595164407831e-32	6.162975822039155e-33	0.0	
0.0217216797	1.91634731139202e-05	7.703719777548943e-33	8.474091755303838e-33	3.0814879110195774e-33	3.0814879110195774e-33	4.622231866529366e-33	1.4637067577342992e-32	2.311115933264683e-33	0.0	
0.0217217797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
