strain	0	1	2	4	8	16	31	
0.0488451148	8.08890576642639e-33	3.4666738998970245e-33	2.6963019221421302e-33	3.4666738998970245e-33	2.311115933264683e-33	2.6963019221421302e-33	0.0	
0.0488452148	4.622231866529366e-33	3.0814879110195774e-33	6.162975822039155e-33	0.0	3.0814879110195774e-33	1.5407439555097887e-33	0.0	
0.0488734063	8.08890576642639e-33	9.629649721936179e-33	5.7777898331617076e-33	3.4666738998970245e-33	1.1555579666323415e-33	1.232595164407831e-32	0.0	
0.0489015978	3.851859888774472e-34	0.0	5.3926038442842604e-33	0.0	5.007417855406813e-33	7.703719777548943e-33	0.0	
0.0489297892	1.5407439555097887e-33	8.474091755303838e-33	1.1555579666323415e-33	4.622231866529366e-33	2.311115933264683e-33	3.0814879110195774e-33	0.0	
0.0489579807	5.7777898331617076e-33	1.925929944387236e-33	6.548161810916602e-33	5.7777898331617076e-33	5.007417855406813e-33	1.925929944387236e-33	0.0	
0.0489861721	6.933347799794049e-33	0.0	3.0814879110195774e-33	3.0814879110195774e-33	9.244463733058732e-33	3.0814879110195774e-33	0.0	
0.0490143636	1.5407439555097887e-33	3.0814879110195774e-33	7.703719777548943e-34	1.5407439555097887e-33	5.3926038442842604e-33	2.311115933264683e-33	0.0	
0.0490425551	2.1185229388259594e-33	9.62964972193618e-34	4.8148248609680896e-33	1.5407439555097887e-33	2.311115933264683e-33	9.822242716374903e-33	0.0	
0.0490707465	1.4637067577342992e-32	1.0785207688568521e-32	1.1555579666323415e-32	6.933347799794049e-33	2.311115933264683e-33	1.0014835710813626e-32	0.0	
0.049098938	7.703719777548943e-33	3.0814879110195774e-33	3.0814879110195774e-33	3.851859888774472e-33	1.5407439555097887e-33	4.622231866529366e-33	0.0	
0.049099038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
